region,year,species_code,sex,age,agepop,mean_length,sd_length
sbs,2016,10110,0,2,142374,19,0
sbs,2016,10110,0,3,3101430,23.64,3.22
sbs,2016,10110,0,4,4824665,30.15,3.58
sbs,2016,10110,0,5,3863132,37.25,3.33
sbs,2016,10110,0,6,1608422,41.38,2.05
sbs,2016,10110,0,7,1995242,45.15,2.86
sbs,2016,10110,0,8,1053349,48.95,3.59
sbs,2016,10110,0,9,950503,49.51,3.18
sbs,2016,10110,0,10,727452,51.14,4.34
sbs,2016,10110,0,11,172375,57.87,2.31
sbs,2016,10110,0,12,176858,54.76,6.46
sbs,2016,10110,0,13,71917,53,0
sbs,2016,10110,0,15,73262,60,0
sbs,2016,10110,0,16,172984,61.4,1.35
sbs,2016,10110,0,18,119852,51.67,5.74
sbs,2016,10112,0,1,4587,10,0
sbs,2016,10112,0,2,169384,17.71,1.79
sbs,2016,10112,0,3,109236,21.2,1.67
sbs,2016,10112,0,4,76998,25.19,2.71
sbs,2016,10112,0,5,33784,23.84,1.46
sbs,2016,10112,0,6,93491,40.04,2.03
sbs,2016,10112,0,7,25738,43,0
sbs,2016,21720,0,2,291448,36.79,1.05
sbs,2016,21720,0,3,1985188,46.7,4.04
sbs,2016,21720,0,4,2637427,51.45,4.7
sbs,2016,21720,0,5,877779,62.97,4.66
sbs,2016,21720,0,6,243581,73.5,2.69
sbs,2016,21720,0,7,103181,75.69,6.19
sbs,2016,21720,0,8,6951,92.95,1.43
sbs,2016,21740,0,1,107624,15.44,1.06
sbs,2016,21740,0,3,37955,38,0
sbs,2016,21740,0,4,7919837,42.06,1.83
sbs,2016,21740,0,5,310963,43.35,0.48
sbs,2016,21740,0,6,543341,47.62,2.37
sbs,2016,21740,0,7,1277471,49.39,3.05
sbs,2016,21740,0,8,1750020,51.56,3.97
sbs,2016,21740,0,9,467309,56.11,1.51
sbs,2016,21740,0,10,758194,58.16,2.75
sbs,2016,21740,0,11,186378,57.25,1.85
sbs,2016,21921,0,3,9409,38,0
sbs,2016,21921,0,4,14835,33,0
sbs,2016,21921,0,5,26690,43.81,1.29
sbs,2016,21921,0,7,22539,40,0
sbs,2016,21921,0,8,9409,47,0
sbs,2016,21921,0,9,12986,51,0
sbs,2016,21921,0,10,12710,46.09,4
sbs,2016,30060,0,4,157830,25.2,0.63
sbs,2016,30060,0,5,70122,25.46,0.89
sbs,2016,30060,0,7,1295925,34,0
sbs,2016,30060,0,8,1343080,35,0
sbs,2016,30060,0,9,662521,32,0
sbs,2016,30060,0,10,1295925,34,0
sbs,2016,30060,0,11,4153802,35.33,2.96
sbs,2016,30060,0,12,7103652,37.59,1.71
sbs,2016,30060,0,13,2610899,35.97,1
sbs,2016,30060,0,14,1343080,35,0
sbs,2016,30060,0,15,1466773,39,0
sbs,2016,30060,0,16,1295925,34,0
sbs,2016,30060,0,18,1466773,39,0
sbs,2016,30060,0,20,3416519,40,1.7
sbs,2016,30060,0,21,4201366,38.4,0.92
sbs,2016,30060,0,22,3224933,39.14,0.99
sbs,2016,30060,0,23,7553564,37.01,1.84
sbs,2016,30060,0,25,1388090,38,0
sbs,2016,30060,0,26,4133721,39.28,1.22
sbs,2016,30060,0,29,8270422,41.27,1.31
sbs,2016,30060,0,30,12606311,39.99,3.61
sbs,2016,30060,0,31,2028428,41.37,0.48
sbs,2016,30060,0,32,8906232,41.21,3.07
sbs,2016,30060,0,35,1388090,38,0
sbs,2016,30060,0,37,1466773,39,0
sbs,2016,30060,0,38,4992526,38.89,1.38
sbs,2016,30060,0,46,2028428,41.37,0.48
sbs,2016,30060,0,50,3735257,41.64,2.24
sbs,2016,30060,0,52,3355755,41.81,1.99
sbs,2016,30060,0,53,1836842,40,0
sbs,2016,30060,0,54,2546676,39.01,2
sbs,2016,30060,0,55,2268484,43.34,0.94
sbs,2016,30060,0,58,2568309,43,0
sbs,2016,30060,0,61,2100154,46,0
sbs,2016,30060,0,62,1466773,39,0
sbs,2016,30060,0,66,749571,42,0
sbs,2016,30420,0,9,15898,31,0
sbs,2016,30420,0,15,191551,35,0
sbs,2016,30420,0,18,95018,37,0
sbs,2016,30420,0,25,91475,38,0
sbs,2016,30420,0,27,95018,37,0
sbs,2016,30420,0,29,215077,38.09,1.6
sbs,2016,30420,0,30,622606,39.09,1.18
sbs,2016,30420,0,31,272342,36,0
sbs,2016,30420,0,32,91475,38,0
sbs,2016,30420,0,37,136446,40,0
sbs,2016,30420,0,40,28584,42,0
sbs,2018,10110,0,2,1363950,18.14,1.98
sbs,2018,10110,0,3,2987394,25.41,5.48
sbs,2018,10110,0,4,2149011,29.23,1.8
sbs,2018,10110,0,5,4637219,38.55,5.56
sbs,2018,10110,0,6,4115428,40.55,3.45
sbs,2018,10110,0,7,2728447,42.68,3.87
sbs,2018,10110,0,8,3965113,42.33,6.09
sbs,2018,10110,0,9,2022566,49.27,6.13
sbs,2018,10110,0,10,651424,51.51,5.33
sbs,2018,10110,0,11,1108708,51.9,9.82
sbs,2018,10110,0,12,36196,60,0
sbs,2018,10110,0,13,485044,59.46,2.34
sbs,2018,10110,0,14,43729,69,0
sbs,2018,10110,0,15,202622,62.97,3.15
sbs,2018,10110,0,17,42585,66,0
sbs,2018,10110,0,20,3224,77,0
sbs,2018,10112,0,2,19809,16.53,1.5
sbs,2018,10112,0,3,49399,25.59,3.09
sbs,2018,10112,0,4,258071,31.8,1.5
sbs,2018,10112,0,5,412511,36.64,4.18
sbs,2018,10112,0,6,336968,38.78,2.79
sbs,2018,10112,0,7,1126450,43.49,3.24
sbs,2018,10112,0,8,891867,46.32,3.39
sbs,2018,10112,0,9,460900,44.09,2.52
sbs,2018,10112,0,11,46871,60,0
sbs,2018,10112,0,15,34028,59,0
sbs,2018,10112,0,25,11035,62,0
sbs,2018,21720,0,2,182477,43.24,3.38
sbs,2018,21720,0,3,64689,49.05,7.01
sbs,2018,21720,0,4,931522,62.63,3.23
sbs,2018,21720,0,5,1163283,69.61,6.2
sbs,2018,21720,0,6,275102,80.17,6.65
sbs,2018,21720,0,7,122172,88.21,3.87
sbs,2018,21720,0,9,23768,85,0
sbs,2018,21740,0,1,2424362,16.08,1.18
sbs,2018,21740,0,2,18804,28,0
sbs,2018,21740,0,5,5750107,45.97,2.56
sbs,2018,21740,0,6,19621530,46.96,2.25
sbs,2018,21740,0,7,3162555,49.93,3.99
sbs,2018,21740,0,8,2435128,51.97,3.56
sbs,2018,21740,0,9,3392795,51.36,2.51
sbs,2018,21740,0,10,908108,53.33,2.99
sbs,2018,21740,0,11,233580,60.12,0.99
sbs,2018,21740,0,12,347770,57,0
sbs,2018,21740,0,14,452168,50.3,2.47
sbs,2018,21740,0,17,133861,63,0
sbs,2018,21921,0,2,67925,28.81,0.39
sbs,2018,21921,0,3,2972650,39.55,2.91
sbs,2018,21921,0,4,298531,45,0
sbs,2018,21921,0,5,6465646,43.15,2.44
sbs,2018,21921,0,6,8526431,42.74,1.76
sbs,2018,21921,0,7,4401082,43.26,1.4
sbs,2018,21921,0,9,665279,46.9,1.82
sbs,2018,21921,0,10,13990,38,0
sbs,2018,21921,0,11,103104,51,0
sbs,2018,21921,0,12,752225,46.88,1.86
sbs,2018,30060,0,2,250217,14.86,1.21
sbs,2018,30060,0,3,23426,22,0
sbs,2018,30060,0,4,190895,26.45,1.37
sbs,2018,30060,0,5,270559,27.29,1.48
sbs,2018,30060,0,6,2563378,31.91,0.95
sbs,2018,30060,0,7,58095,29,0
sbs,2018,30060,0,8,3353316,35,0
sbs,2018,30060,0,9,6640874,35.99,1
sbs,2018,30060,0,11,5533987,36.59,0.49
sbs,2018,30060,0,12,4600242,33,0
sbs,2018,30060,0,14,2246429,36,0
sbs,2018,30060,0,15,1741845,38,0
sbs,2018,30060,0,16,3287558,37,0
sbs,2018,30060,0,17,5029404,37.35,0.48
sbs,2018,30060,0,18,10739912,39.89,1.23
sbs,2018,30060,0,20,2246429,36,0
sbs,2018,30060,0,21,3988274,36.87,0.99
sbs,2018,30060,0,23,12313777,40.4,1.66
sbs,2018,30060,0,24,4364075,41.58,0.49
sbs,2018,30060,0,25,10724350,39.67,1.82
sbs,2018,30060,0,26,4364075,41.58,0.49
sbs,2018,30060,0,27,1939174,40,0
sbs,2018,30060,0,28,6273901,39,0
sbs,2018,30060,0,29,2086074,44,0
sbs,2018,30060,0,30,3681019,39.05,1
sbs,2018,30060,0,31,3579969,42.95,2
sbs,2018,30060,0,32,7995759,41.08,1.99
sbs,2018,30060,0,34,4802078,43,0
sbs,2018,30060,0,35,2086074,44,0
sbs,2018,30060,0,36,871365,45,0
sbs,2018,30060,0,37,3477040,44.8,0.98
sbs,2018,30060,0,49,2401039,43,0
sbs,2018,30060,0,51,1939174,40,0
sbs,2018,30060,0,52,2810540,41.55,2.31
sbs,2018,30060,0,61,1939174,40,0
sbs,2018,30420,0,3,6290,18,0
sbs,2018,30420,0,4,31005,22,0
sbs,2018,30420,0,6,27267,29,0
sbs,2018,30420,0,12,349174,36,0
sbs,2018,30420,0,13,1424440,34.49,0.86
sbs,2018,30420,0,14,1482819,39,0
sbs,2018,30420,0,15,1264504,39.62,2.24
sbs,2018,30420,0,16,689512,35,0
sbs,2018,30420,0,17,689512,35,0
sbs,2018,30420,0,19,1188169,37,0
sbs,2018,30420,0,20,2972167,38.8,1.47
sbs,2018,30420,0,21,3541931,39.01,1
sbs,2018,30420,0,22,1188169,37,0
sbs,2018,30420,0,23,1757934,38,0
sbs,2018,30420,0,26,2398150,39.76,0.97
sbs,2018,30420,0,27,1482819,39,0
sbs,2018,30420,0,31,3541931,39.01,1
sbs,2018,30420,0,32,1482819,39,0
sbs,2018,30420,0,33,2398150,39.76,0.97
sbs,2018,30420,0,47,2953860,42,0
sbs,2018,30420,0,49,915330,41,0
sbs,2018,30420,0,50,1783998,40,0
sbs,2018,30420,0,60,915330,41,0
sbs,2022,21720,0,2,351472,37.96,1.87
sbs,2022,21720,0,3,708297,45.86,6.1
sbs,2022,21720,0,4,1954916,58.83,5.42
sbs,2022,21720,0,5,1333448,70.12,4.73
sbs,2022,21720,0,6,187058,74.27,3.79
sbs,2022,21720,0,7,36818,84.19,5.56
sbs,2022,21720,0,8,6992,89.73,6.25
sbs,2022,21720,0,9,5007,100,0
sbs,2022,21921,0,3,143631,37.18,1.67
sbs,2022,21921,0,4,124939,41.48,1.97
sbs,2022,21921,0,5,74080,43.65,1.38
sbs,2022,21921,0,6,23641,43.91,3.08
sbs,2022,21921,0,7,58537,44.56,2.27
sbs,2022,21921,0,8,41060,45.03,2.71
sbs,2022,21921,0,9,86010,45.45,2.04
sbs,2022,21921,0,10,31134,44.63,0.48
sbs,2022,21921,0,11,11614,44,0
sbs,2022,30060,0,5,5088,26,0
sbs,2022,30060,0,6,1516263,32,0
sbs,2022,30060,0,7,565199,30,0
sbs,2022,30060,0,8,2625105,34.18,2.47
sbs,2022,30060,0,9,2054414,33.57,0.49
sbs,2022,30060,0,10,3475089,34.98,1.23
sbs,2022,30060,0,11,2327312,36.98,3
sbs,2022,30060,0,12,3247348,34.28,0.45
sbs,2022,30060,0,13,2865921,35.18,0.98
sbs,2022,30060,0,14,1782316,34.01,1
sbs,2022,30060,0,15,9382767,36.06,0.8
sbs,2022,30060,0,16,7972321,38.62,2.34
sbs,2022,30060,0,17,3294070,37,0
sbs,2022,30060,0,18,3294070,37,0
sbs,2022,30060,0,19,1526112,41,0
sbs,2022,30060,0,20,1154164,40,0
sbs,2022,30060,0,22,3019080,41.49,0.5
sbs,2022,30060,0,23,2449091,42.64,2.5
sbs,2022,30060,0,24,2959441,40.02,2
sbs,2022,30060,0,25,3523087,38.58,0.49
sbs,2022,30060,0,27,2917253,42.98,1
sbs,2022,30060,0,28,5075694,40.48,1.28
sbs,2022,30060,0,29,1526112,41,0
sbs,2022,30060,0,30,2959441,40.02,2
sbs,2022,30060,0,31,6244466,39.57,2.91
sbs,2022,30060,0,32,5016055,39.6,1.62
sbs,2022,30060,0,33,1154164,40,0
sbs,2022,30060,0,34,2932946,38,0
sbs,2022,30060,0,35,7634983,42.15,1.2
sbs,2022,30060,0,36,3462492,40,0
sbs,2022,30060,0,37,8279390,40.83,2.73
sbs,2022,30060,0,39,1466473,38,0
sbs,2022,30060,0,40,2308328,40,0
sbs,2022,30060,0,41,3549582,40.26,1.48
sbs,2022,30060,0,42,6447676,42.77,0.42
sbs,2022,30060,0,43,4505704,40.98,2.58
sbs,2022,30060,0,44,2056614,39,0
sbs,2022,30060,0,46,1526112,41,0
sbs,2022,30060,0,60,2992585,39.53,1.5
sbs,2022,30060,0,62,1424285,44,0
sbs,2022,30060,0,65,1492968,42,0
sbs,2022,30420,0,4,3883,22,0
sbs,2022,30420,0,9,17156519,32.52,0.5
sbs,2022,30420,0,14,7565306,34,0
sbs,2022,30420,0,19,4925203,35,0
sbs,2022,30420,0,22,2153668,38.56,0.9
sbs,2022,30420,0,23,6772396,38.54,0.5
sbs,2022,30420,0,24,1204892,40,0
sbs,2022,30420,0,25,2153668,38.56,0.9
sbs,2022,30420,0,26,166609,41,0
sbs,2022,30420,0,30,166609,41,0
sbs,2022,30420,0,32,1551222,38,0
sbs,2022,30420,0,33,602446,40,0
sbs,2022,30420,0,34,1717831,38.29,0.89
sbs,2022,30420,0,35,1539805,42,0
sbs,2022,30420,0,36,1551222,38,0
sbs,2022,30420,0,38,1834976,39,0
sbs,2022,30420,0,43,1834976,39,0
ai,1991,21720,0,1,1387732,25.79798525940167,4.893089969821262
ai,1991,21720,0,2,23099674,35.62866291013457,3.0303973683784453
ai,1991,21720,0,3,6332335,47.310125525576275,6.467053085473211
ai,1991,21720,0,4,11738490,63.31621846080714,7.430206127023153
ai,1991,21720,0,5,11620276,69.95812599545829,6.599424977513443
ai,1991,21720,0,6,3665132,76.96530835178652,6.727292872398593
ai,1991,21720,0,7,1738763,81.05265759623363,3.6294380545249694
ai,1991,21720,0,8,1571941,80.41045669652995,5.684890857862985
ai,1991,21720,0,9,230252,82.99815089554053,3.8437768184424024
ai,1991,21720,0,10,315884,86.91072102417343,2.154692228792848
ai,1991,21720,0,11,6524,109,0
ai,1991,21720,1,1,597189,24.017411188082836,5.930445788519213
ai,1991,21720,1,2,11721362,35.956465389431706,2.7634745467292965
ai,1991,21720,1,3,3393727,46.721757990551396,6.812737291479251
ai,1991,21720,1,4,5573671,62.295075254710945,6.1852668573369325
ai,1991,21720,1,5,5082375,69.22830519196242,6.131623329644113
ai,1991,21720,1,6,2129286,75.0215070967451,5.783665299072083
ai,1991,21720,1,7,1040974,80.17933640993914,2.167024613486984
ai,1991,21720,1,8,700688,79.40777316009408,2.7057097167355515
ai,1991,21720,1,9,122288,80,0
ai,1991,21720,1,10,253011,85.63573180612701,0.796496871677516
ai,1991,21720,2,1,333777,25.057552377785168,1.2083141738346261
ai,1991,21720,2,2,10865249,35.27553582987375,3.0644577321697826
ai,1991,21720,2,3,2660045,47.61472449902164,5.513489643972189
ai,1991,21720,2,4,5408347,62.527862733289865,6.6550584735040115
ai,1991,21720,2,5,4819108,70.34983133185644,6.782093283653324
ai,1991,21720,2,6,1266128,79.58984244089065,5.769914439930244
ai,1991,21720,2,7,683051,81.79146257014483,3.189739887651142
ai,1991,21720,2,8,689215,76.63475227614025,2.923253948332523
ai,1991,21720,2,9,69771,89.65751816657351,1.2391688523885283
ai,1991,21720,2,10,30940,98.18875242404654,0
ai,1991,21720,2,11,6524,109,0
ai,1991,21740,0,2,6663963,32.3837655056008,1.4426769161233337
ai,1991,21740,0,3,13894040,38.55503316242073,1.6347052412401286
ai,1991,21740,0,4,33079187,45.897013381858514,2.3980638689820277
ai,1991,21740,0,5,20474607,47.76114547839673,2.9885471750446784
ai,1991,21740,0,6,6092881,50.925692640312526,3.0760355158750023
ai,1991,21740,0,7,10364576,52.50391996064287,2.0584083015069794
ai,1991,21740,0,8,4039809,51.735354755633246,1.9598714147129233
ai,1991,21740,0,9,10601335,52.35990673910408,2.834912355849523
ai,1991,21740,0,10,5906154,53.97508218376968,3.339489115928911
ai,1991,21740,0,11,7588601,52.79123837582184,3.308861048301261
ai,1991,21740,0,12,2781381,53.46738028339159,2.345566342762822
ai,1991,21740,0,13,11592372,53.883260103281714,3.5371716530490906
ai,1991,21740,0,14,7956154,53.38701001765426,2.475254385473182
ai,1991,21740,0,15,6631315,53.92540213969628,3.018303113334233
ai,1991,21740,0,16,2490797,55.97597975266551,0.9921623721242638
ai,1991,21740,0,17,148350,53,0
ai,1991,21740,0,18,369394,50.78,0.97
ai,1991,21740,0,19,288576,51.26,2.49
ai,1991,21740,0,20,225243,49.70000000000001,1.49
ai,1991,21740,0,21,226245,50,0
ai,1991,21740,1,2,2572691,32.2001574421491,1.1769257598366847
ai,1991,21740,1,3,6405399,38.46460705726528,1.2788828517942443
ai,1991,21740,1,4,14791447,45.43056048201369,2.242564029063553
ai,1991,21740,1,5,10350368,46.661191897718034,2.6482430209244736
ai,1991,21740,1,6,3408713,49.35214419049067,2.136641260205831
ai,1991,21740,1,7,3589892,50.38780303140039,2.276961279057977
ai,1991,21740,1,8,2067278,50.31311528009295,1.8181596185902427
ai,1991,21740,1,9,5093228,50.89780574323396,2.1601841013204197
ai,1991,21740,1,10,1709902,52.052802651847884,1.4160978114535219
ai,1991,21740,1,11,3857303,50.622607438409695,0.8952312379919336
ai,1991,21740,1,12,2054336,51.059541009844544,2.2450974524128475
ai,1991,21740,1,13,7372665,51.4787790534359,1.9178980246627237
ai,1991,21740,1,14,4276097,51.47807107509489,1.2538228155254663
ai,1991,21740,1,15,4255305,52.7096270396599,1.8545971957356757
ai,1991,21740,1,16,739905,53.66607084693305,0.49352652029652455
ai,1991,21740,1,17,112128,53,0
ai,1991,21740,1,18,261435,50,0
ai,1991,21740,1,19,292105,51.01,2.45
ai,1991,21740,1,20,239442,49.82,1.47
ai,1991,21740,1,21,261435,50,0
ai,1991,21740,2,2,2826665,32.833704054070786,1.308372155879809
ai,1991,21740,2,3,6401220,38.8349295837356,1.6254169377087493
ai,1991,21740,2,4,15873281,46.172963410022156,2.30359091482095
ai,1991,21740,2,5,7640377,48.75018994481555,2.755922027146043
ai,1991,21740,2,6,2192864,53.51671347607512,2.666582514921126
ai,1991,21740,2,7,4872417,53.791546665648696,1.319511809026198
ai,1991,21740,2,8,2254135,52.53034609284715,0.6213424395610734
ai,1991,21740,2,9,4903725,53.89616772555558,3.1355730878056987
ai,1991,21740,2,10,3166799,55.193665515241094,3.2152737954003396
ai,1991,21740,2,11,3212361,55.52579626635985,2.2588250479942946
ai,1991,21740,2,12,1083427,56.14120817553928,0.5473583084047194
ai,1991,21740,2,13,4020062,56.15702825976316,2.7504683584482033
ai,1991,21740,2,14,4516084,55.500347956326756,1.1877829021780817
ai,1991,21740,2,15,523899,58,3.29
ai,1991,21740,2,16,566174,56.06192025772996,2.0861700643265144
ai,1991,21740,2,18,185448,52,0
ai,1991,21921,0,2,44827982,25.184866029659783,1.3290992335992282
ai,1991,21921,0,3,357000021,29.99808825515447,1.8560813067010997
ai,1991,21921,0,4,43406504,34.41116440660597,1.2623381284058262
ai,1991,21921,0,5,163628912,36.197854957563976,1.7598783524271064
ai,1991,21921,0,6,63214682,37.55211178377834,1.6488010003751974
ai,1991,21921,0,7,79225971,39.15516952338773,1.7098001238760456
ai,1991,21921,0,8,12667027,37.5,1.7799999999999998
ai,1991,21921,0,9,107783,44.26,2.38
ai,1991,21921,0,10,31257,49,0
ai,1991,21921,1,2,19196858,25.295313141869364,1.3136755009595842
ai,1991,21921,1,3,172670651,30.034227412624976,1.8101667608237604
ai,1991,21921,1,4,8737725,33.87251302141003,0.9953369017679086
ai,1991,21921,1,5,104323674,35.7719341079763,1.71956595422435
ai,1991,21921,1,6,30891316,37.75,1.03
ai,1991,21921,1,7,14664523,38.28765720917073,2.6065060636476205
ai,1991,21921,1,8,10066879,39,0
ai,1991,21921,2,2,15846153,25.082800061945633,1.114085765169628
ai,1991,21921,2,3,159647818,30.125706886141092,1.818025106613108
ai,1991,21921,2,4,26100747,34.54800682026457,1.3762200867277858
ai,1991,21921,2,5,63984742,36.44000365102668,1.7399454841905904
ai,1991,21921,2,6,31809419,37.58907769173652,1.965199608015475
ai,1991,21921,2,7,63510375,39.142315482155475,1.5197116146771297
ai,1991,21921,2,8,7016280,36.49,1.13
ai,1991,21921,2,9,126662,43.71,2.49
ai,1991,21921,2,10,31257,49,0
ai,1991,30060,0,1,231558,12.527890506914035,0.554133089765847
ai,1991,30060,0,2,3564221,15.07005863272788,1.0154306116259346
ai,1991,30060,0,3,15764163,18.232280735107853,1.3248335411147423
ai,1991,30060,0,4,14082063,21.060217270012213,2.723078842922376
ai,1991,30060,0,5,26620704,25.165016791441726,1.7322377297009124
ai,1991,30060,0,6,26953844,26.678643310393873,2.0639660061102973
ai,1991,30060,0,7,141057156,29.432952893648302,1.600265989766588
ai,1991,30060,0,8,56545174,29.8854650938027,1.9490440206267647
ai,1991,30060,0,9,72662590,33.60295535955986,2.353391650641685
ai,1991,30060,0,10,77155776,35.07146044399839,1.947949155355524
ai,1991,30060,0,11,35564100,35.20192694543093,2.1253647987717956
ai,1991,30060,0,12,41196282,35.54888330699358,1.6779995551540303
ai,1991,30060,0,13,13881209,36.28112906880085,2.3930426377126084
ai,1991,30060,0,14,23059067,38.07627080184988,1.9535376912691222
ai,1991,30060,0,15,10605371,39.461881358983106,1.3685991305726126
ai,1991,30060,0,16,1426752,40,0
ai,1991,30060,0,17,199490,39,0
ai,1991,30060,0,18,5682915,41,1
ai,1991,30060,0,19,2884391,41.1359399609831,0
ai,1991,30060,0,20,2890202,35.962405395885824,0
ai,1991,30060,0,23,13089,43,0
ai,1991,30060,0,24,1082591,38.59379423992994,0.6619345625448577
ai,1991,30060,0,25,356013,39.13418706620264,0.43042428225935564
ai,1991,30060,0,27,199490,39,0
ai,1991,30060,0,28,199490,39,0
ai,1991,30060,0,29,2002595,44.89946694164322,0
ai,1991,30060,0,31,578836,40.57,1.21
ai,1991,30060,0,32,2562327,33.32715223310686,0
ai,1991,30060,0,33,119753,40,0
ai,1991,30060,0,34,535097,38,0
ai,1991,30060,0,36,152749,42,0
ai,1991,30060,0,37,28761,38,0
ai,1991,30060,0,38,74734,43,0
ai,1991,30060,0,39,199490,39,0
ai,1991,30060,0,40,222053,38.74689375959793,0.20731537065475358
ai,1991,30060,0,41,155825,39.30552863789507,0.40047848548050696
ai,1991,30060,0,42,1285683,36.504226422842954,2.404969280919169
ai,1991,30060,0,43,373373,40.31344218783897,0.4452585484220873
ai,1991,30060,0,44,119753,40,0
ai,1991,30060,0,45,355382,40.34,1.54
ai,1991,30060,0,46,1004342,39.18,1.3200000000000003
ai,1991,30060,0,47,5241690,42.29813048654155,1.5794711247708277
ai,1991,30060,0,48,2757126,36.95,1.46
ai,1991,30060,0,50,6573045,41.58894972877867,0.5191970844562908
ai,1991,30060,0,51,2970513,39.15256354710449,0
ai,1991,30060,0,52,5407938,39.487242403666606,0.6246133683485277
ai,1991,30060,0,53,1857296,37.99,1.3
ai,1991,30060,0,54,1573901,40.50548132951183,1.0399312663248832
ai,1991,30060,0,55,199490,39,0
ai,1991,30060,0,56,199490,39,0
ai,1991,30060,0,61,896113,37,0
ai,1991,30060,0,62,654850,38.37,0.77
ai,1991,30060,0,63,1988278,43,0
ai,1991,30060,0,65,896113,37,0
ai,1991,30060,0,66,8144048,43.63364784932505,0.4194670684652153
ai,1991,30060,0,69,1015866,37.35,0.97
ai,1991,30060,0,73,535097,38,0
ai,1991,30060,0,75,152749,42,0
ai,1991,30060,0,76,199490,39,0
ai,1991,30060,0,79,2165715,41,0
ai,1991,30060,0,80,982388,40,0
ai,1991,30060,0,86,119753,40,0
ai,1991,30060,1,1,239133,12.84888342470508,0.5214398263727716
ai,1991,30060,1,2,490718,16.52004644215211,1.0495010983905215
ai,1991,30060,1,3,7898608,18.548803273943967,1.5528006162604853
ai,1991,30060,1,4,6584285,20.53686947481769,2.442349752478819
ai,1991,30060,1,5,19426219,25.180106185871782,1.69894779781902
ai,1991,30060,1,6,14925228,26.576606666243226,1.9376614668801038
ai,1991,30060,1,7,69769792,29.571923539344933,1.4842998236256744
ai,1991,30060,1,8,36181237,29.932675388627537,2.059134995854343
ai,1991,30060,1,9,37687323,32.95149368104495,1.62492363811566
ai,1991,30060,1,10,26220565,34.0465360647263,1.8730525120263424
ai,1991,30060,1,11,12086088,34.807269306660686,1.6140479433874717
ai,1991,30060,1,12,21047151,35.1695303392844,1.6434672440939868
ai,1991,30060,1,13,5286728,34.18679550943419,0.8461670904952932
ai,1991,30060,1,14,11505097,36.8011082166452,1.5704744723143143
ai,1991,30060,1,15,2047515,37.938982307821924,0.010740942068800472
ai,1991,30060,1,18,867824,40,0
ai,1991,30060,1,19,407273,37,0
ai,1991,30060,1,20,2932048,36.358693991367126,0
ai,1991,30060,1,24,293014,38.313695625464995,0.5418378985304456
ai,1991,30060,1,25,98774,38.07006854030413,0.21494826573794723
ai,1991,30060,1,27,32548,39,0
ai,1991,30060,1,28,32548,39,0
ai,1991,30060,1,29,14477,38,0
ai,1991,30060,1,31,48394,39.98,1.41
ai,1991,30060,1,32,1594746,33.05972675272426,0
ai,1991,30060,1,33,13607,40,0
ai,1991,30060,1,34,199833,38,0
ai,1991,30060,1,36,15846,42,0
ai,1991,30060,1,37,14477,38,0
ai,1991,30060,1,38,41580,43,0
ai,1991,30060,1,39,32548,39,0
ai,1991,30060,1,40,119715,37.12,0.33
ai,1991,30060,1,41,28892,37.88384327841617,0
ai,1991,30060,1,42,820428,35.14134889350437,1.8075319711175144
ai,1991,30060,1,43,15285,36,0
ai,1991,30060,1,44,13607,40,0
ai,1991,30060,1,45,15846,42,0
ai,1991,30060,1,46,51376,40.47,0.5
ai,1991,30060,1,47,13607,40,0
ai,1991,30060,1,48,1783389,36.3,0.69
ai,1991,30060,1,50,191117,41.30743387558407,0.807013923408174
ai,1991,30060,1,51,809298,39.059708537522646,0
ai,1991,30060,1,52,1741918,37.356532316676216,1.3872255869679284
ai,1991,30060,1,53,663815,37.54,0.8799999999999999
ai,1991,30060,1,54,256543,38.41,0.9
ai,1991,30060,1,55,32548,39,0
ai,1991,30060,1,56,32548,39,0
ai,1991,30060,1,61,407273,37,0
ai,1991,30060,1,62,213440,38.13,0.48999999999999994
ai,1991,30060,1,65,407273,37,0
ai,1991,30060,1,69,420880,37.1,0.53
ai,1991,30060,1,75,15846,42,0
ai,1991,30060,1,76,32548,39,0
ai,1991,30060,1,86,13607,40,0
ai,1991,30060,2,2,585013,14.99728587227976,1.088792471278416
ai,1991,30060,2,3,6388357,18.049094922215524,0.962546390253394
ai,1991,30060,2,4,6395521,21.71945065929734,2.820116250106911
ai,1991,30060,2,5,7162207,25.201948554405085,1.383499721524385
ai,1991,30060,2,6,13455023,27.039393996576592,1.9406022620697119
ai,1991,30060,2,7,68977952,29.318758083452522,1.546233014282593
ai,1991,30060,2,8,19786077,29.559629019436244,1.5086881416664861
ai,1991,30060,2,9,27510129,34.993032485961805,2.5456868202980796
ai,1991,30060,2,10,42017416,35.9495586239763,1.7097633581274965
ai,1991,30060,2,11,26247452,34.75755060453106,2.410579971343504
ai,1991,30060,2,12,20858230,36.11362434540227,1.4540654456298545
ai,1991,30060,2,13,7556085,38.189661280941124,0.5653810379316802
ai,1991,30060,2,14,12506932,39.58593154180418,0.936443285211753
ai,1991,30060,2,15,9067773,39.718483857061706,1.617396571352194
ai,1991,30060,2,16,1488855,40,0
ai,1991,30060,2,17,633538,39,0
ai,1991,30060,2,18,5585495,41.47,0.8799999999999999
ai,1991,30060,2,19,1923152,43,0
ai,1991,30060,2,23,13089,43,0
ai,1991,30060,2,29,1885174,45,0
ai,1991,30060,2,31,631467,41,0
