year,region,species_code,sex,sex_desc,iss,nss,nhl
1997,sbs,30060,12,female_male,7.485002415278328,77,6
1997,wai,21720,0,total_pre,19.539591758075762,185,15
1997,wai,21720,1,male,26.24930755445656,97,15
1997,wai,21720,2,female,14.171320220327072,88,13
1997,wai,21720,4,total_post,23.582572833089575,185,15
1997,wai,21720,12,female_male,40.34708163021622,185,15
1997,wai,21740,0,total_pre,39.410525630128525,229,21
1997,wai,21740,1,male,22.658062343562623,109,17
1997,wai,21740,2,female,25.198751684720065,120,19
1997,wai,21740,4,total_post,44.074846157148215,229,21
1997,wai,21740,12,female_male,47.14822332233263,229,21
1997,wai,21921,0,total_pre,25.074300636529042,98,17
1997,wai,21921,1,male,10.067527712075965,45,14
1997,wai,21921,2,female,9.408828899491844,53,13
1997,wai,21921,4,total_post,16.68034949923243,98,17
1997,wai,21921,12,female_male,19.396076184323338,98,17
1997,wai,30060,0,total_pre,48.55729823870556,339,40
1997,wai,30060,1,male,22.016155669124817,149,32
1997,wai,30060,2,female,28.5006012525094,174,35
1997,wai,30060,4,total_post,46.398515923812944,339,40
1997,wai,30060,12,female_male,48.06903491147415,323,39
1997,wai,30420,0,total_pre,38.39889195060901,224,21
1997,wai,30420,1,male,15.708670503376693,111,19
1997,wai,30420,2,female,19.787008961742913,113,18
1997,wai,30420,4,total_post,29.806946409833962,224,21
1997,wai,30420,12,female_male,36.10761884386419,224,21
2000,ai,21720,0,total_pre,86.53256246367894,786,84
2000,ai,21720,1,male,71.21161846939026,389,77
2000,ai,21720,2,female,63.761735858813104,397,70
2000,ai,21720,4,total_post,119.91674222388295,786,84
2000,ai,21720,12,female_male,147.79295862318264,786,84
2000,ai,21740,0,total_pre,49.18860528892371,812,88
2000,ai,21740,1,male,22.310636886815868,384,71
2000,ai,21740,2,female,31.860633636647748,428,77
2000,ai,21740,4,total_post,36.276276883543865,812,88
2000,ai,21740,12,female_male,55.634504055162886,812,88
2000,ai,21921,0,total_pre,42.5384503205811,827,87
2000,ai,21921,1,male,30.557859041111843,410,74
2000,ai,21921,2,female,41.916557903213516,417,68
2000,ai,21921,4,total_post,34.98183996675683,827,87
2000,ai,21921,12,female_male,75.63778040465277,827,87
