region,year,species_code,sex,age,agepop,mean_length,sd_length
goa,2003,10180,0,15,3442363,39.51,3.28
goa,2003,10180,0,16,1701932,43.296389567855826,3.633542591595904
goa,2003,10180,0,17,2306097,43.35624671035087,1.7515096416152485
goa,2003,10180,0,18,1039918,50.12042918768595,2.524711111837664
goa,2003,10180,0,19,2506941,45.02285960858273,3.7276954942298204
goa,2003,10180,0,20,1424567,40.43460480272251,5.7789812623765675
goa,2003,10180,0,21,3539493,43.972280272909146,2.436198596804683
goa,2003,10180,0,22,3734566,48.05738125929492,5.277729096232332
goa,2003,10180,0,23,3174832,46.449828718495965,3.617647730651575
goa,2003,10180,0,24,2921054,47.1506710762622,3.8834873987266243
goa,2003,10180,0,25,3009805,45.48476657125627,3.0999427371540684
goa,2003,10180,0,26,4326081,45.71547107878933,5.656910238157816
goa,2003,10180,0,27,1436911,52.23564816470888,0.7368888400186232
goa,2003,10180,0,28,1046119,50.28457465164097,0.6548700864815571
goa,2003,10180,0,29,1229003,50.08347177346191,3.6518731199191543
goa,2003,10180,0,30,1228222,45.66720214260939,0.1981813141272506
goa,2003,10180,0,31,917827,53.37043983234313,1.7268507245918894
goa,2003,10180,0,32,907570,46.290785371927235,2.1030390162742267
goa,2003,10180,0,33,1565030,47.11856374638187,3.3881076401091352
goa,2003,10180,0,34,468128,51.17331815230023,3.1712455994941555
goa,2003,10180,0,35,1446365,46.554049994296044,4.585529406477618
goa,2003,10180,0,36,608297,51.83829252815647,3.7797770825764387
goa,2003,10180,0,37,1081988,46.34004550882265,2.5069905026673127
goa,2003,10180,0,38,824578,48.730899623807574,4.819888961383883
goa,2003,10180,0,39,328670,48.42096601454347,0.7036693339824139
goa,2003,10180,0,40,1404037,44.603670679618844,1.9977469041058038
goa,2003,10180,0,41,1170813,52.70830148794043,3.1711971424984178
goa,2003,10180,0,42,859398,41.535316372623626,3.4083473082320412
goa,2003,10180,0,43,1047814,44.86701139706093,4.968074238366733
goa,2003,10180,0,44,2808944,42.92,4.02
goa,2003,10180,0,45,1125320,44.6377545587033,4.982459353783812
goa,2003,10180,0,46,1508546,43.074862284610475,2.826051244045591
goa,2003,10180,0,47,1345411,42.96,3.8400000000000003
goa,2003,10180,0,48,460918,49.165632064705655,3.4811775630372432
goa,2003,10180,0,49,82124,49.6,1.2
goa,2003,10180,0,51,54706,40,0
goa,2003,10180,0,52,28975,50,0
goa,2003,10180,1,2,1457568,19.74,1.29
goa,2003,10180,1,3,1481008,24.14562751855493,1.9256944999621879
goa,2003,10180,1,4,6348051,25.4159010411227,2.7608334526612968
goa,2003,10180,1,5,4261785,31.489661503337217,3.314887820478978
goa,2003,10180,1,6,10134378,35.53671350723252,3.6238562159414216
goa,2003,10180,1,7,6716599,35.7952026122149,4.086194466872297
goa,2003,10180,1,8,4816406,36.542444802203136,2.397607377783351
goa,2003,10180,1,9,1246488,32.36,1.58
goa,2003,10180,1,10,3804483,37.96,3.83
goa,2003,10180,1,11,1649588,39.12,5.04
goa,2003,10180,1,12,1552389,43.38636185904436,3.9448722452941887
goa,2003,10180,1,13,2630055,40.99906953276642,3.650053006496062
goa,2003,10180,1,14,1828716,42.3,4.35
goa,2003,10180,1,15,1422205,38.68,2.7
goa,2003,10180,1,17,2165059,42.74,1.87
goa,2003,10180,1,18,220478,47.28567022560074,0
goa,2003,10180,1,19,1052467,41.08968380006214,2.154470059393786
goa,2003,10180,1,20,992348,37.04,1
goa,2003,10180,1,21,1259068,41.19854120667033,3.358040010547484
goa,2003,10180,1,22,1182242,43.26,1.23
goa,2003,10180,1,23,1754401,45.98542585190045,1.3050936872471002
goa,2003,10180,1,24,1424522,45.61833069619142,1.760237384891213
goa,2003,10180,1,25,1516409,45.858855209907084,1.7852674839044083
goa,2003,10180,1,26,3795836,42.04556852825043,3.2547253964607528
goa,2003,10180,1,27,91112,44,0
goa,2003,10180,1,28,135724,50,0
goa,2003,10180,1,29,556682,47.0001208589464,0.9258140194940738
goa,2003,10180,1,30,848347,42,0
goa,2003,10180,1,31,176540,47.688002718930555,0
goa,2003,10180,1,32,1331562,43.711596290672155,1.7423366467351877
goa,2003,10180,1,33,741836,48.48203542292366,1.5910346087275355
goa,2003,10180,1,34,214766,47.748135179683935,0
goa,2003,10180,1,35,1107844,43.70290198800553,3.00083703120656
goa,2003,10180,1,36,201846,47.977864312396576,0
goa,2003,10180,1,37,438184,47.47,1.93
goa,2003,10180,1,38,277153,46,0
goa,2003,10180,1,39,210624,48.11630203585536,0
goa,2003,10180,1,40,1572851,43.25865323543044,0
goa,2003,10180,1,43,859963,41.35050926609633,3.4180596141927033
goa,2003,10180,1,44,3727984,41.28,1.77
goa,2003,10180,1,45,287774,47,0
goa,2003,10180,1,46,1302202,41.620985515304085,3.0685355421048346
goa,2003,10180,1,47,2350714,41.93,2.42
goa,2003,10180,1,48,40816,40,0
goa,2003,10180,1,51,40816,40,0
goa,2003,10180,1,52,20811,50,0
goa,2003,10180,2,2,752280,20.06,2.85
goa,2003,10180,2,3,1158023,23.300926501459816,1.6508215035452665
goa,2003,10180,2,4,3727692,27.39701991205282,3.8891274976580688
goa,2003,10180,2,5,4664677,29.018418850865775,4.261744924675385
goa,2003,10180,2,6,3666253,35.744016716795045,3.5062605199368404
goa,2003,10180,2,7,2096411,36.735008879461134,3.836795704659058
goa,2003,10180,2,8,3127251,37.3426377255935,4.06504654727107
goa,2003,10180,2,9,1417279,37.39109961411973,3.22604216248177
goa,2003,10180,2,10,2682098,40.48476210041542,5.0263780741792425
goa,2003,10180,2,11,2022063,39.888148633351186,3.2142920472804257
goa,2003,10180,2,12,1628828,42.54660250192163,3.7007153671228643
goa,2003,10180,2,13,945355,39.8648780828366,2.7550223778368967
goa,2003,10180,2,14,1802278,45.73246071915653,4.1731832214564015
goa,2003,10180,2,15,1620780,40.25,3.9
goa,2003,10180,2,16,1405916,44.64719727921156,4.406758675482746
goa,2003,10180,2,17,222724,49,0
goa,2003,10180,2,18,884043,50.811074619673484,2.0193257115321313
goa,2003,10180,2,19,1152023,47.89403447674222,1.338367315583109
goa,2003,10180,2,20,454261,46.42123697609964,6.858183797420426
goa,2003,10180,2,21,2445024,45.81941445973536,1.1639431432983889
goa,2003,10180,2,22,2729273,50.33992502032593,4.629444789876279
goa,2003,10180,2,23,1860551,46.64048040069851,2.9779139029244566
goa,2003,10180,2,24,1658893,48.35,4.79
goa,2003,10180,2,25,1096130,45.07671371096494,2.021545437128808
goa,2003,10180,2,26,913554,54.52966392791231,0.4084497468129963
goa,2003,10180,2,27,1944524,52.5809449304817,0.8274060592720892
goa,2003,10180,2,28,1205753,50.34851419818155,0.5452652906523973
goa,2003,10180,2,29,689223,52.459042312865364,0.9798460004962108
goa,2003,10180,2,30,585484,50.00372443995054,0.44372396171372747
goa,2003,10180,2,31,667871,55.22,2.26
goa,2003,10180,2,32,121527,58,0
goa,2003,10180,2,33,257557,46.67776065104035,0
goa,2003,10180,2,34,172658,55.42464293574581,0
goa,2003,10180,2,35,333591,51.4,3.5
goa,2003,10180,2,36,333272,54.67350032405963,1.0663092909095273
goa,2003,10180,2,37,322471,45.798910041523115,0.8703264479596614
goa,2003,10180,2,38,527411,49.86213408518214,5.104451746360997
goa,2003,10180,2,39,39254,47,0
goa,2003,10180,2,40,250766,47.20250480527663,0.4746995206686712
goa,2003,10180,2,41,1196167,52.79101897143125,3.0456694591975872
goa,2003,10180,2,42,415110,42.759185372551855,3.7790009395100097
goa,2003,10180,2,43,403073,50.3,1.98
goa,2003,10180,2,44,509506,51.84,0.99
goa,2003,10180,2,45,448022,46.35163302248551,6.491686568963131
goa,2003,10180,2,46,262064,45,0
goa,2003,10180,2,48,341408,50.8,4
goa,2003,10180,2,49,65698,49.55,1.16
goa,2003,10180,3,4,6485,31,0
goa,2003,10180,3,5,6020,33.30730897009967,0
goa,2003,10180,3,6,7098,36.22,0.98
goa,2003,10180,3,7,7638,34.73,0.96
goa,2003,10180,3,8,23725,35.99,1.14
goa,2003,10180,3,9,22221,37.53,2.11
goa,2003,10180,3,10,98259,39.79,1.99
goa,2003,10180,3,11,59526,40.47,2.38
goa,2003,10180,3,12,67011,40.76,1.71
goa,2003,10180,3,13,59179,40.17,2.9
goa,2003,10180,3,14,98953,41.21,2.09
goa,2003,10180,3,15,60722,40.410000000000004,2.6
goa,2003,10180,3,16,7098,40.91,4.88
goa,2003,10180,3,17,84024,41.7,1.39
goa,2003,10180,3,19,20138,41.62,2.23
goa,2003,10180,3,20,22915,40.3,2.32
goa,2003,10180,3,21,98606,41.44,1.25
goa,2003,10180,3,22,66663,42.32,1.71
goa,2003,10180,3,23,34721,43.06,1.36
goa,2003,10180,3,24,31248,43.96,2.04
goa,2003,10180,3,25,32290,40.69,1.51
goa,2003,10180,3,26,67358,41.11,2.25
goa,2003,10200,0,1,2176110,13.01,0.84
goa,2003,10200,0,2,5569220,17.52191659155142,2.3821379546866526
goa,2003,10200,0,3,21541050,21.018362481866017,2.7801136680895313
goa,2003,10200,0,4,35282005,25.98241780477045,3.377448068214944
goa,2003,10200,0,5,46363092,29.403736029943815,3.135626338726503
goa,2003,10200,0,6,71236498,31.699936087256848,3.969144992500895
goa,2003,10200,0,7,47292276,32.8764300631249,3.7454301858933583
goa,2003,10200,0,8,26820094,34.613684260390734,3.068080799045671
goa,2003,10200,0,9,21927195,34.009418532557405,3.461513401508948
goa,2003,10200,0,10,9896204,35.86091933028058,3.59772276723479
goa,2003,10200,0,11,9838481,34.59605301367152,3.6060461223638085
goa,2003,10200,0,12,10055809,33.533012707381374,3.5067904949268627
goa,2003,10200,0,13,12340693,36.627625863474606,3.2097391994112487
goa,2003,10200,0,14,7354860,37.49006325613268,3.0691756552809975
goa,2003,10200,0,15,4888748,36.07792587386382,2.729239551721627
goa,2003,10200,0,16,6917592,37.470044415744674,2.9702701012144113
goa,2003,10200,0,17,7840188,39.8691720963834,3.173869842151744
goa,2003,10200,0,18,5980355,43.8277415504598,3.4133581835860913
goa,2003,10200,0,19,2637486,46.04606802841796,4.997928095163348
goa,2003,10200,0,20,2286284,43.779556000041985,2.626107981335652
goa,2003,10200,0,21,3716205,43.02579982266856,3.7431966912481958
goa,2003,10200,0,22,2932679,40.394654515547046,2.4718338283869454
goa,2003,10200,0,23,1765306,45.22252037890315,4.3684021240510145
goa,2003,10200,0,24,1055754,44.633747255515964,3.1039920095022135
goa,2003,10200,0,25,1285212,42.54118501072197,4.31360200496105
goa,2003,10200,0,26,1884909,39.72,2.71
goa,2003,10200,0,27,1679348,44.076741306745234,3.537096944766659
goa,2003,10200,0,28,158857,50,0
goa,2003,10200,0,29,1215715,37,0
goa,2003,10200,0,31,917542,44.82,0.98
goa,2003,10200,0,32,194047,49,0
goa,2003,10200,0,33,155070,40,0
goa,2003,10200,0,35,1857423,40.86,0.99
goa,2003,10200,0,36,539945,44,0
goa,2003,10200,0,37,523297,43,0
goa,2003,10200,1,1,564203,12.48,0.5
goa,2003,10200,1,2,2291441,15.977047281601404,1.6401457947204403
goa,2003,10200,1,3,13933682,21.14648548172694,2.7803927145746545
goa,2003,10200,1,4,17901845,25.097741087580637,3.2087314955525534
goa,2003,10200,1,5,20041040,29.55018160933764,2.83973861136947
goa,2003,10200,1,6,39935644,30.975414412748673,3.497519111748893
goa,2003,10200,1,7,28756758,32.44855101016602,3.548655334513021
goa,2003,10200,1,8,11729560,31.798163507412042,2.9095839869526223
goa,2003,10200,1,9,13518183,32.307655197447765,2.898637271000104
goa,2003,10200,1,10,5868802,35.63334160873037,1.3834712007663577
goa,2003,10200,1,11,8334327,33.32716869880435,3.096796474388394
goa,2003,10200,1,12,3571068,33.58114149044488,2.3419754762440816
goa,2003,10200,1,13,5082656,33.85157977640037,1.0783345636612038
goa,2003,10200,1,14,4820661,34.38500534262832,2.2777384595183108
goa,2003,10200,1,15,1580808,35.7385142471445,1.7471979013264105
goa,2003,10200,1,16,1919747,37.65561126023377,1.3101015550486599
goa,2003,10200,1,17,3043980,35.5576197051229,2.1216120868074038
goa,2003,10200,1,18,1200100,39.86564507124406,0.8587058745104575
goa,2003,10200,1,19,907087,41.79999999999999,1.82
goa,2003,10200,1,20,389148,40.865497856856514,0.2940463782416972
goa,2003,10200,1,21,511949,44.146323950237225,1.123520038128798
goa,2003,10200,1,22,823391,41.13783653209715,1.231101821613304
goa,2003,10200,1,23,746562,41,0
goa,2003,10200,1,24,139148,45,0
goa,2003,10200,1,25,1051475,40,0
goa,2003,10200,1,26,1728351,39.17999999999999,2.38
goa,2003,10200,1,27,743442,42,0
goa,2003,10200,1,35,1794918,40.83,0.99
goa,2003,10200,1,37,393159,43,0
goa,2003,10200,2,1,507160,14,0
goa,2003,10200,2,2,2958504,18.760284346412913,1.9932991403763525
goa,2003,10200,2,3,7968516,20.828438856118254,2.702511170210363
goa,2003,10200,2,4,15963429,26.517665732719458,3.4062878633406397
goa,2003,10200,2,5,24413928,29.51809682653279,3.1213793196244373
goa,2003,10200,2,6,32929596,32.85654902082613,4.2798987136070545
goa,2003,10200,2,7,17948276,33.139568041521095,3.6784646441808677
goa,2003,10200,2,8,15393661,37.01892103704245,2.9141557904906445
goa,2003,10200,2,9,8907598,36.25995753737428,2.952699338250334
goa,2003,10200,2,10,3688189,35.769763404207325,5.462504074492929
goa,2003,10200,2,11,3016425,37.669312474203736,0.8943481638031776
goa,2003,10200,2,12,5429265,33.558923145213946,3.3678462904278943
goa,2003,10200,2,13,7300941,38.297204083692776,3.9101253235713043
goa,2003,10200,2,14,3085316,43.155671827456246,3.967421891307082
goa,2003,10200,2,15,3053303,36.05914578409021,1.3871330817806162
goa,2003,10200,2,16,4100389,36.59828228980226,3.15347711643944
goa,2003,10200,2,17,4066353,43.06628947855732,2.4871002394528956
goa,2003,10200,2,18,4092728,45.31555776978094,3.450161960433237
goa,2003,10200,2,19,1396942,48.55198749840723,5.3492537843375025
goa,2003,10200,2,20,1850207,44.08194826849103,2.8702511232526953
goa,2003,10200,2,21,2763548,42.24092292950946,3.7707221658534613
goa,2003,10200,2,22,2176631,39.38341947716448,1.0338915783152955
goa,2003,10200,2,23,1132084,48.78250602428795,2.1434330403044295
goa,2003,10200,2,24,763436,44.21383854049324,3.5951428541488744
goa,2003,10200,2,25,209955,54.712104974875565,0
goa,2003,10200,2,27,1273025,45.27667577620235,2.648531089334459
goa,2003,10200,2,28,149766,50,0
goa,2003,10200,2,29,1419744,37,0
goa,2003,10200,2,31,1259037,44.82,0.98
goa,2003,10200,2,32,323550,49,0
goa,2003,10200,2,33,254688,40,0
goa,2003,10200,2,36,740514,44,0
goa,2003,10200,3,1,136933,12.65,0.94
goa,2003,10200,3,2,203364,14.543620306445584,1.4296290395546902
goa,2003,10200,3,3,207342,18.38735634844846,1.387356348448457
goa,2003,10200,3,4,62052,19.38,1.42
goa,2003,10200,3,5,21938,19,2.04
goa,2003,10200,3,6,6766,20,0
goa,2003,10261,0,2,2176144,16.75,1.36
goa,2003,10261,0,3,9566874,19.569079473608618,2.2081825599459135
goa,2003,10261,0,4,37962576,23.28500153862056,3.0063331748087907
goa,2003,10261,0,5,28846106,27.7983800829131,3.001085018546351
goa,2003,10261,0,6,31637076,30.508196795430774,4.000808442916786
goa,2003,10261,0,7,15570566,33.753454081245344,4.071724234687423
goa,2003,10261,0,8,23743582,31.47538885918729,3.683377709395322
goa,2003,10261,0,9,12292589,34.049021007698215,3.59689441418728
goa,2003,10261,0,10,6053199,34.505160068254824,4.645224095556746
goa,2003,10261,0,11,7513827,35.87823453747338,4.952400614227609
goa,2003,10261,0,12,5395161,37.46928215487915,4.137449028861234
goa,2003,10261,0,13,2997009,39.241977101169866,3.966828371219439
goa,2003,10261,0,14,2732045,36.45,2.41
goa,2003,10261,0,15,3747995,38.705227912523895,2.097829866368552
goa,2003,10261,0,16,2032566,38.25950778474106,3.2866157950098542
goa,2003,10261,0,17,3729402,39.93784407258858,3.5517672806525016
goa,2003,10261,0,18,2529281,37.59159104899772,4.318459708510047
goa,2003,10261,0,19,1473872,38.190599834992454,3.0581976182463606
goa,2003,10261,0,20,119704,44,0
goa,2003,10261,0,21,572115,45.45698686452899,0.38669117222935945
goa,2003,10261,0,22,138026,51,0
goa,2003,10261,0,23,214824,43,0
goa,2003,10261,0,24,92244,49,0
goa,2003,10261,0,26,428818,44.720851270235855,0
goa,2003,10261,0,30,345716,37,0
goa,2003,10261,1,2,515011,15.36,0.53
goa,2003,10261,1,3,4657497,19.073686787130516,1.4473875001959207
goa,2003,10261,1,4,18227064,22.81929082160462,2.4921001868430372
goa,2003,10261,1,5,17266229,27.31641176831374,2.9191534544109197
goa,2003,10261,1,6,17611329,29.126542015085857,2.872775599729015
goa,2003,10261,1,7,4808205,31.081106452407912,2.63711789534764
goa,2003,10261,1,8,9752257,29.642123064435236,1.9597821724755613
goa,2003,10261,1,9,5379891,30.849637020526995,2.120305491319434
goa,2003,10261,1,10,1668940,29.84671851594425,1.4101896533128813
goa,2003,10261,1,11,2703728,30.959314472461724,1.7507078929537288
goa,2003,10261,1,12,1637581,35.81726215680323,3.557254554125872
goa,2003,10261,1,13,555403,34.17621597290616,0.4000734601721633
goa,2003,10261,1,14,522815,34.3,1.33
goa,2003,10261,1,15,787740,37.490755541168404,0.15693697158961079
goa,2003,10261,1,16,701245,36.86354018923486,0.2210130838722558
goa,2003,10261,1,17,732110,37.404065809782686,1.7456390433131634
goa,2003,10261,1,18,555443,32,0
goa,2003,10261,1,19,495668,35,0
goa,2003,10261,1,30,186237,37,0
goa,2003,10261,2,2,918622,17.58,1.08
goa,2003,10261,2,3,4682436,20.008345852457996,2.6988173976109873
goa,2003,10261,2,4,18854470,23.482233517038665,3.2161770784328594
goa,2003,10261,2,5,12366209,28.402783970414863,2.9793391143559034
goa,2003,10261,2,6,13585064,32.25219079792337,4.696337013208035
goa,2003,10261,2,7,12207138,34.54942708110615,4.284968874768189
goa,2003,10261,2,8,13200156,33.151927818125785,4.5129867631867375
goa,2003,10261,2,9,7257134,35.791789662420456,3.4560447306057736
goa,2003,10261,2,10,5421154,35.76744914090247,3.8992762979985445
goa,2003,10261,2,11,5156145,37.882792784143966,4.1136835950113895
goa,2003,10261,2,12,3633739,38.29424895128681,3.206539886326453
goa,2003,10261,2,13,1850405,41.90987467608443,2.1194417438344577
goa,2003,10261,2,14,2125118,37.57,1.9799999999999998
goa,2003,10261,2,15,2981129,39.32,2.15
goa,2003,10261,2,16,865262,41.82175586123048,1.4311343385009399
goa,2003,10261,2,17,2687265,40.7,3.69
goa,2003,10261,2,18,1921401,37.84,3.97
goa,2003,10261,2,19,732975,41.113265800334254,2.591589617654081
goa,2003,10261,2,20,117513,44,0
goa,2003,10261,2,21,545109,45.46278267282323,0.390703510674012
goa,2003,10261,2,22,138026,51,0
goa,2003,10261,2,23,211115,43,0
goa,2003,10261,2,24,92244,49,0
goa,2003,10261,2,26,408221,44.712133868664274,0
goa,2003,10262,0,2,152040,15.837834648776637,1.3249492896606154
goa,2003,10262,0,3,3409703,19.718357126705758,2.0712438620020572
goa,2003,10262,0,4,11760798,22.875641270260743,2.8260051792403886
goa,2003,10262,0,5,35767437,27.338720668746827,4.093510477980292
goa,2003,10262,0,6,31254452,29.499678622424735,3.3848887166538706
goa,2003,10262,0,7,11174787,33.4124874192233,3.4479252588886036
goa,2003,10262,0,8,12323110,35.85892109215937,3.798072059731675
goa,2003,10262,0,9,11394092,39.80640194760583,3.6475074670276495
goa,2003,10262,0,10,9189107,39.02693423637357,3.140126743545374
goa,2003,10262,0,11,6282403,40.5769032900309,3.417705446466901
goa,2003,10262,0,12,4982078,40.67862393162051,4.570280553616382
goa,2003,10262,0,13,1848624,41.605846986731756,2.0741233479604286
goa,2003,10262,0,14,4625032,43.8055115229473,2.128600902653214
goa,2003,10262,0,15,3240247,43.53332574954934,3.6863520774805134
goa,2003,10262,0,16,6662302,44.74917913357875,4.160689011095564
goa,2003,10262,0,17,4660713,42.3535242998228,4.564432510648048
goa,2003,10262,0,18,4767297,43.0143126975307,4.257472158751594
goa,2003,10262,0,19,4481290,42.63313523561296,3.152445166458765
goa,2003,10262,0,20,2997580,42.32686242902608,6.42077829449089
goa,2003,10262,0,21,1463685,42.12798403344982,3.55122598100001
goa,2003,10262,0,22,3205830,44.199174993683386,4.525519225910294
goa,2003,10262,0,23,2430957,46.46360637806427,4.550136390730071
goa,2003,10262,0,24,1816500,46.113717864024224,3.321162675474814
goa,2003,10262,0,25,2559570,42.05677023875104,3.1295875283739063
goa,2003,10262,0,26,2352106,46.58236176430824,2.7548060546591016
goa,2003,10262,0,27,554636,42.71,2.91
goa,2003,10262,0,28,1140543,44,0
goa,2003,10262,1,2,39487,13.76774634689898,0
goa,2003,10262,1,3,1622711,19.115670381232395,1.9419094774115662
goa,2003,10262,1,4,6537037,23.34455172733457,2.6710728652752
goa,2003,10262,1,5,13726564,25.903429048959374,3.5180026523753507
goa,2003,10262,1,6,15441746,29.35310483931027,3.5175873660918913
goa,2003,10262,1,7,5308505,32.15366584565711,2.129181355202642
goa,2003,10262,1,8,5307107,32.91116422563178,2.736306654454112
goa,2003,10262,1,9,1061528,36.95,4.35
goa,2003,10262,1,10,3102209,36.39650828167928,1.8624686731293734
goa,2003,10262,1,11,1908632,35.67,3.52
goa,2003,10262,1,12,1912329,35.38298822012322,1.5306986507028864
goa,2003,10262,1,13,340564,34,0
goa,2003,10262,1,14,256550,41,0
goa,2003,10262,1,15,629834,38.23204209363102,0
goa,2003,10262,1,16,641104,38.73,2.03
goa,2003,10262,1,17,1615092,37.36717657569971,1.9729200875244257
goa,2003,10262,1,18,1140191,36.34447333823895,1.6832425093690442
goa,2003,10262,1,19,589369,38.10467296379687,0
goa,2003,10262,1,20,1454254,36.88399516178054,1.5531758894938574
goa,2003,10262,1,21,867104,36,0
goa,2003,10262,1,22,576533,37.6183913149811,0
goa,2003,10262,1,23,297723,35,0
goa,2003,10262,1,24,200368,38,0
goa,2003,10262,1,25,886906,36.45,0.8399999999999999
goa,2003,10262,1,26,256550,41,0
goa,2003,10262,1,27,215643,39,0
goa,2003,10262,2,2,97258,17,0
goa,2003,10262,2,3,1596745,20.513958540656144,1.7514360214060478
goa,2003,10262,2,4,5405584,22.48154840069084,2.8155461352556914
goa,2003,10262,2,5,21208842,28.127920587083445,4.152857524234468
goa,2003,10262,2,6,15724171,29.596195522167754,3.1037965696251972
goa,2003,10262,2,7,5933701,34.6551344211648,3.8174393266529605
goa,2003,10262,2,8,7968761,38.025107440165414,2.586387521221931
goa,2003,10262,2,9,10768635,40.09992691831416,3.2698434174804882
goa,2003,10262,2,10,6628203,40.1781280220295,2.3878874817201585
goa,2003,10262,2,11,4402640,42.16233464921048,2.1684016862609705
goa,2003,10262,2,12,3116767,44.191243634830585,2.1969351767392298
goa,2003,10262,2,13,1668961,42.828867181438035,1.1012024846596176
goa,2003,10262,2,14,4377506,43.98641295751508,2.099138724195923
goa,2003,10262,2,15,2367138,45.88,3.7899999999999996
goa,2003,10262,2,16,5539430,45.369927279521534,3.5379663774070615
goa,2003,10262,2,17,2728852,46.0639151225497,0.8655413778394724
goa,2003,10262,2,18,3356134,45.6093208852805,1.6454414484046227
goa,2003,10262,2,19,3910195,43.31425497961099,2.9305722604627134
goa,2003,10262,2,20,1199587,49.69324733429088,1.2138172887835563
goa,2003,10262,2,21,786563,47.72860287097156,3.0011107565446125
goa,2003,10262,2,22,2070540,47.07288275522328,2.2783433162363447
goa,2003,10262,2,23,2121943,48.11069710637844,2.6854803309985233
goa,2003,10262,2,24,1612900,47.16479362638725,2.9369262322524645
goa,2003,10262,2,25,1818420,44.27506715720241,2.210804528106818
goa,2003,10262,2,26,2032366,47.3884994139835,2.105666823790597
goa,2003,10262,2,27,371749,45,0
goa,2003,10262,2,28,1140543,44,0
goa,2003,10262,3,9,2746,45,0
goa,2003,10262,3,11,2746,45,0
goa,2003,10262,3,12,2746,45,0
goa,2003,10262,3,14,2746,45,0
goa,2003,10262,3,16,2746,45,0
goa,2003,10262,3,20,4896,47,0
goa,2003,10262,3,21,2746,45,0
goa,2003,10262,3,24,4896,47,0
goa,2003,10262,3,26,4896,47,0
goa,2003,10262,3,27,2746,45,0
goa,2003,21720,0,1,4602088,21.255985211495304,2.735083840204707
goa,2003,21720,0,2,4587847,31.881096135071633,3.1114135061609507
goa,2003,21720,0,3,25434226,42.6962112843536,3.831081846956931
goa,2003,21720,0,4,40534906,48.281486821012976,4.7792276641766485
goa,2003,21720,0,5,47447831,57.39597504425439,4.1116540985825045
goa,2003,21720,0,6,21650838,64.67233880831772,4.13086795716637
goa,2003,21720,0,7,8458151,71.69772735317684,5.786408271736932
goa,2003,21720,0,8,3938931,74.94142587163878,6.6032269135966075
goa,2003,21720,0,9,550533,82.97119871106727,3.804962463648864
goa,2003,21720,0,10,29686,91,0
goa,2003,21720,0,11,145617,75.41313170852304,0
goa,2003,21720,0,12,186172,73.35,7.690000000000001
goa,2003,21720,1,1,2361801,21.102079637530853,2.6919990422563123
goa,2003,21720,1,2,2463424,32.61729937274298,2.704625967758697
goa,2003,21720,1,3,11952395,42.683030928947716,3.3545816156510893
goa,2003,21720,1,4,24333872,49.16462132043761,4.808646678177645
goa,2003,21720,1,5,20835308,57.69938658166224,4.298354989520673
goa,2003,21720,1,6,8218860,63.07924972928118,3.8742099670757257
goa,2003,21720,1,7,4546091,69.31580471442388,4.9069074508187365
goa,2003,21720,1,8,1498401,69.83350201314602,4.605139024867175
goa,2003,21720,1,11,16394,80,0
goa,2003,21720,1,12,142426,70,0
goa,2003,21720,2,1,1964548,20.980648902444738,2.649958840405019
goa,2003,21720,2,2,1606148,31.114602751427636,3.22896965285889
goa,2003,21720,2,3,12970751,42.54260791684305,3.9558800134240495
goa,2003,21720,2,4,17297562,47.251287149021344,4.432266415348013
goa,2003,21720,2,5,25636395,57.231766499931055,3.818438955633193
goa,2003,21720,2,6,12960344,65.7182564351687,3.8499066598849536
goa,2003,21720,2,7,3018491,75.5409868076466,4.309426514771785
goa,2003,21720,2,8,1877098,77.221167887878,5.511123351045071
goa,2003,21720,2,9,423623,82.97926682451141,3.968528644573123
goa,2003,21720,2,10,29686,91,0
goa,2003,21720,2,11,128569,74,0
goa,2003,21720,2,12,29686,91,0
goa,2003,21720,3,1,7237,25,0
goa,2003,21720,3,2,3618,25,0
goa,2003,21740,0,1,204141196,20.37487907399151,2.1405317168808984
goa,2003,21740,0,2,38982855,24.908481015820932,3.7955959859789647
goa,2003,21740,0,3,118086683,39.242517226095686,3.5355107776208765
goa,2003,21740,0,4,172621350,42.46835360846153,4.512337111545009
goa,2003,21740,0,5,81305076,46.23527088714608,4.724807956885742
goa,2003,21740,0,6,52725936,49.93226740668956,3.215507277481049
goa,2003,21740,0,7,38856978,53.31004055436323,3.1392425936983575
goa,2003,21740,0,8,28085216,53.2731293154377,3.83356338936471
goa,2003,21740,0,9,13888494,57.06469465083831,3.7947141547528482
goa,2003,21740,0,10,8842299,58.18038998794319,3.8253102660292306
goa,2003,21740,0,11,4243370,61.1555534209838,2.8886933687140175
goa,2003,21740,0,12,1207904,63.348703208201975,0
goa,2003,21740,0,13,818399,58.65,0.94
goa,2003,21740,1,1,98447870,20.584890071263096,2.0434992590494847
goa,2003,21740,1,2,9383286,31.50350989301616,3.228061974238023
goa,2003,21740,1,3,62965536,39.31469414426965,3.249776336534323
goa,2003,21740,1,4,64219204,41.69845968941004,4.438700608777399
goa,2003,21740,1,5,42401593,45.750988091650235,3.983632408338998
goa,2003,21740,1,6,25982499,49.39705466783622,2.206906052801157
goa,2003,21740,1,7,18596336,51.98201488078082,2.7134727432328605
goa,2003,21740,1,8,11013049,52.755120642793834,3.0047777404785907
goa,2003,21740,1,9,4772962,54.728491682942376,2.501303534367129
