year,species_code,sex,age,agepop,mean_length,sd_length
2011,21740,0,3,117314097,38.95,4.31
2011,21740,0,4,107667762,45.81,4.43
2011,21740,0,5,162371760,51.65,4.72
2011,21740,0,6,115142043,56.29,4.77
2011,21740,0,7,33185069,58.5,4
2011,21740,0,8,7679743,60.36,3.77
2011,21740,0,9,5636225,63.79,3.53
2011,21740,0,10,8916628,65.3,3.96
2011,21740,0,11,18905898,64.85,3.99
2011,21740,0,12,6642963,62.71,3.56
2011,21740,0,16,615515,65,0
2013,21740,0,1,790034474,14.36,2.18
2013,21740,0,2,68849377,30.59,3.1
2013,21740,0,3,50392320,39.13,6.17
2013,21740,0,4,59177650,48.69,4.76
2013,21740,0,5,84782814,52.45,3.44
2013,21740,0,6,156666996,55.15,3.57
2013,21740,0,7,162811099,57.27,4.08
2013,21740,0,8,115835081,58.33,3.77
2013,21740,0,9,26021868,59.71,4.21
2013,21740,0,10,5621804,62.39,4.08
2013,21740,0,11,2687382,64.56,5.2
2013,21740,0,12,2751892,62.08,5.42
2013,21740,0,13,4799270,62.92,3.34
2013,21740,0,14,2770536,66.06,2.3
2013,21740,0,16,1160939,67.15,0.99
2015,21740,0,1,118253730,16.78,1.94
2015,21740,0,2,56072565,28.96,2.72
2015,21740,0,3,478284952,37.01,3.37
2015,21740,0,4,105634390,43.9,3.73
2015,21740,0,5,120351337,49.51,3.45
2015,21740,0,6,74718134,53.13,3.67
2015,21740,0,7,56177634,56.43,3.92
2015,21740,0,8,56546382,58.24,3.21
2015,21740,0,9,30208738,58.51,3.25
2015,21740,0,10,23441861,59.66,2.87
2015,21740,0,11,2480431,59.57,1.39
2015,21740,0,12,636735,64.06,3.5
2015,21740,0,13,164318,70,0
2015,21740,0,16,645082,65,0
2015,21740,0,17,757825,64,0
2017,21740,0,1,183453254,16.84,1.75
2017,21740,0,2,5173328,29.68,5.42
2017,21740,0,3,7028820,39.92,2.99
2017,21740,0,4,28034921,42.91,2.38
2017,21740,0,5,302948614,44.33,2.32
2017,21740,0,6,29409824,47.02,3.46
2017,21740,0,7,17768892,50.39,4.6
2017,21740,0,8,4535411,53.45,3.8
2017,21740,0,9,472119,53,0
2017,21740,0,10,335003,55,0
2017,21740,0,11,468033,56,0
2017,21740,0,14,468033,56,0
2019,21740,0,1,148940340,17.97,1.87
2019,21740,0,2,87885120,26.69,3.56
2019,21740,0,3,27113491,36.99,4.65
2019,21740,0,4,13619249,44.14,2.98
2019,21740,0,5,10133331,45.69,2.25
2019,21740,0,6,34283766,46.39,3.12
2019,21740,0,7,187457699,48.25,3.1
2019,21740,0,8,22634354,48.98,3.23
2019,21740,0,9,3566926,53.27,3.09
2019,21740,0,10,75776,62,0
2019,21740,0,11,387963,54,0
2021,21740,0,1,422742525,17.31,2.08
2021,21740,0,2,145696537,30.82,3.54
2021,21740,0,3,182441303,39.35,3.47
2021,21740,0,4,251537854,42.8,3.55
2021,21740,0,5,62573246,47.34,4.31
2021,21740,0,6,12521258,51.31,3.45
2021,21740,0,7,10092005,50.54,3.16
2021,21740,0,8,37963410,52.51,3.56
2021,21740,0,9,68123622,52.01,3.31
2021,21740,0,10,8555435,52.2,4.18
2021,21740,0,11,1173681,51.35,1.49
1990,21740,4,1,73548082,17.481291168952577,1.5927310884871204
1990,21740,4,2,254825149,26.812433703629463,2.3462278817307785
1990,21740,4,3,47802496,33.17210183271602,3.066545022460752
1990,21740,4,4,41681432,41.5804487806465,3.3885116211938207
1990,21740,4,5,202636820,46.59812818499619,3.3468860207143005
1990,21740,4,6,233612311,49.216322705570086,3.9325634035185764
1990,21740,4,7,69228268,53.00862322628092,4.424966143743477
1990,21740,4,8,105283698,53.39010840348712,4.269081789661302
1990,21740,4,9,25640977,55.760963140757084,4.214672252543263
1990,21740,4,10,36973376,58.0932438476811,3.375124149333834
1990,21740,4,11,5774346,59.360412935075246,2.4700499640998306
1990,21740,4,12,24251198,59.10582440215943,3.2845344535144196
1990,21740,4,13,6026351,60.24880848128495,2.363914483242015
1990,21740,4,14,738403,59.65654308013375,0.9742728022502617
1990,21740,4,16,1055407,63.870387423998515,1.476427283502952
1993,21740,4,1,95570406,17.662395689100663,2.0593139794760313
1993,21740,4,2,56486306,28.049326381335682,3.1139970556757595
1993,21740,4,3,51915248,39.63156543430169,3.5496005167884395
1993,21740,4,4,140174627,45.08591263032218,4.008122086032018
1993,21740,4,5,284980064,47.316917304783814,3.429502658263141
1993,21740,4,6,85161932,50.33090518695607,4.25246508169871
1993,21740,4,7,33646229,52.827017484188204,4.188432142573839
1993,21740,4,8,60934847,56.15890123774332,3.3767682081814367
1993,21740,4,9,71858100,56.91426717739545,3.367530193951691
1993,21740,4,10,23262361,55.38597659713044,4.076767846995411
1993,21740,4,11,10941904,60.06317082657644,3.4307974489631783
1993,21740,4,12,6055463,59.098084123377525,2.351374339171092
1993,21740,4,13,3226274,57.38010032625871,3.6430284222604774
1993,21740,4,14,1767281,57.65152304019565,0.8457730434492307
1993,21740,4,15,817254,61.51948652438533,1.338676812839093
1993,21740,4,16,3456967,58.92411985708859,1.878068329839423
1996,21740,4,1,245096797,15.84270061787058,1.676841482632676
1996,21740,4,2,159511457,23.36752899573853,2.2900100988357215
1996,21740,4,3,23270735,34.63199226410339,5.805123958482618
1996,21740,4,4,26536888,45.074818127506134,4.52071873800726
1996,21740,4,5,52847294,50.3822838751214,2.7967748679809414
1996,21740,4,6,64847027,51.517507395828645,2.906070757106567
1996,21740,4,7,183120349,53.03865821236503,3.0243637688239664
1996,21740,4,8,89002011,54.6333872511038,3.1390767832201005
1996,21740,4,9,47626049,55.75128238288253,3.104129520800686
1996,21740,4,10,24740716,56.31606564539199,3.8953665079862687
1996,21740,4,11,12149278,58.66686580387741,3.9238924197800067
1996,21740,4,12,16740343,58.29944221334056,4.848841498050548
1996,21740,4,13,7412738,60.69970720130672,2.7644123642303287
1996,21740,4,14,10108642,59.80566279624899,2.2122639955000882
1996,21740,4,15,1962145,61.206555071108404,0
1996,21740,4,16,610196,57,0
1996,21740,4,17,414276,62.91722909364771,0
1996,21740,4,18,65479,66,0
1999,21740,4,1,150225949,15.777085474294458,1.6940653519186621
1999,21740,4,2,24146782,27.362276927832454,3.655826862560817
1999,21740,4,3,23598387,37.359282962432985,4.6368265398817305
1999,21740,4,4,68908791,43.8664575695429,3.6731783523817736
1999,21740,4,5,118770311,46.33233966121382,3.407479782636925
1999,21740,4,6,57294572,48.204459073714695,3.940223650156598
1999,21740,4,7,60993999,49.907006597157206,4.2871458206896715
1999,21740,4,8,51064621,53.43020995103439,4.325629728261373
1999,21740,4,9,55442162,55.70328753178853,3.3907268791213445
1999,21740,4,10,81823448,56.557695935888695,3.7070436284963204
1999,21740,4,11,64879476,57.03817858670745,3.3024359649575468
1999,21740,4,12,10584387,57.05131971459472,3.16765600879862
1999,21740,4,13,7115759,56.56683334272564,3.728671569680761
1999,21740,4,14,2657644,56.57154652767639,0.9269013607541117
1999,21740,4,15,148988,65,0
1999,21740,4,16,610219,68,0
1999,21740,4,17,85919,65,0
2001,21740,4,1,415594258,16.194524709289894,2.0291614476781343
2001,21740,4,2,114113681,24.305571125691756,3.8483369948428887
2001,21740,4,3,34004109,37.885232017401194,5.774075391006422
2001,21740,4,4,33749236,45.439576460930844,3.8897709542224894
2001,21740,4,5,25152687,49.8574529401173,4.115331891181249
2001,21740,4,6,33214757,52.338937480710754,3.5896224458303276
2001,21740,4,7,37647395,54.34409204541244,4.174821063980655
2001,21740,4,8,8451989,57.42468186482496,4.776212182718174
2001,21740,4,9,5197180,55.50717115243266,2.384335389576655
2001,21740,4,10,588566,57.15999999999999,1.46
2001,21740,4,11,4484773,56.92248091932412,1.705137004704586
2001,21740,4,12,2523527,60.10592616603666,3.198089194211118
2001,21740,4,13,1281390,59.42963792444144,3.010574267006922
2001,21740,4,15,184993,64,0
2003,21740,4,1,102097583,19.259614612130438,2.0024317880277342
2003,21740,4,2,15354540,25.95623315709881,4.982686792961561
2003,21740,4,3,112326444,39.379112068036264,3.239598413887294
2003,21740,4,4,154745022,42.7190623496761,4.66310612718773
2003,21740,4,5,83726747,46.254288311714774,4.702567471061547
2003,21740,4,6,50542972,50.02587914458216,3.6420502193658097
2003,21740,4,7,37246278,53.57214690122863,3.3799390935115716
2003,21740,4,8,25966717,53.62115269519824,3.988364521398681
2003,21740,4,9,14619096,57.10276220636351,3.9274608279472276
2003,21740,4,10,8810942,57.70548705007933,3.661244916831821
2003,21740,4,11,3276877,60.703918233732914,3.9106195166922646
2003,21740,4,12,1777151,62.14196295081284,2.2873104367608605
2003,21740,4,13,1271309,59.14147229351794,0
2005,21740,4,1,278603144,15.278373175788712,1.8818832415616962
2005,21740,4,2,39354349,29.131408146530394,3.5589340065058632
2005,21740,4,3,35714033,37.515606227109664,4.444069115913064
2005,21740,4,4,27243161,44.34702922138881,3.3330695729471334
2005,21740,4,5,91620884,48.511708362364196,3.50078943933787
2005,21740,4,6,94004376,49.87205582684789,4.104307070662328
2005,21740,4,7,49076643,51.268778095518876,4.326900815526441
2005,21740,4,8,20930499,54.988540536945635,4.866698281775318
2005,21740,4,9,10601533,55.652853058137914,3.2588994921772168
2005,21740,4,10,10172567,57.223732716628945,2.8280579572491384
2005,21740,4,11,5266797,60.97258889036354,3.0799421432039242
2005,21740,4,12,611939,59.40377553971883,0
2005,21740,4,13,959545,63,0
2007,21740,4,1,175335411,14.554646098157548,1.7533974552350982
2007,21740,4,2,96030534,26.48518821961357,2.8372844595449194
2007,21740,4,3,102343490,34.56003185742445,4.562804095404603
2007,21740,4,4,44010174,42.65116937324538,5.155624979124146
2007,21740,4,5,18598613,50.617159287093074,4.269635103972537
2007,21740,4,6,18060660,54.22859630545063,3.95264539058927
2007,21740,4,7,58308876,56.691441875333005,3.7375030988421045
2007,21740,4,8,31275811,57.48273590699215,4.071439117917677
2007,21740,4,9,6622154,61.150449195231644,3.061394186846153
2007,21740,4,10,2261445,59.05202363533051,1.7317986950821267
2007,21740,4,11,2874529,61.37876592304339,3.0343814830186093
2007,21740,4,12,1014620,62.71484890895113,0
2007,21740,4,13,1116317,62.059992815660785,0
2009,21740,4,1,236793970,15.125188106479232,2.0095627562222127
2009,21740,4,2,86946638,30.75722457192652,3.3076617685896035
2009,21740,4,3,105125784,39.308474282484305,3.9966022667664483
2009,21740,4,4,147294426,47.84580010936734,5.019505317465305
2009,21740,4,5,111062469,51.340937237042695,5.4938145553022055
2009,21740,4,6,26331955,56.53522118961543,5.194227776479186
2009,21740,4,7,15910069,59.36414177713497,3.8464884860021664
2009,21740,4,8,25512719,61.54381767776301,4.743495075142715
2009,21740,4,9,54677283,62.71471652953201,4.294394440374808
2009,21740,4,10,30322057,63.40484030816246,4.00667865507937
2009,21740,4,11,10084528,62.262746916861154,3.8998177009375157
2009,21740,4,12,7242150,64.36753173297986,4.386347242186368
2009,21740,4,13,2791166,62.25056382171465,2.766712760903508
2009,21740,4,14,1615043,64.29070498432549,2.0144841468617245
2011,21740,4,1,289756831,16.52279509472548,2.208995043398994
2011,21740,4,2,102771280,32.36084380597381,3.4372622315300543
2011,21740,4,3,116201268,38.92149709381829,4.328017730064701
2011,21740,4,4,107912729,45.85812061151748,4.087635368298396
2011,21740,4,5,163669979,51.535659053454154,4.616791680898303
2011,21740,4,6,113602969,56.30528369782307,4.4804514957703265
2011,21740,4,7,32997548,58.574733415343466,3.849393490085991
2011,21740,4,8,7369444,60.281192275835195,3.327735172422777
2011,21740,4,9,5819893,63.73688336709971,3.6378957276362294
2011,21740,4,10,8756788,65.4889896980491,3.5867261351993447
2011,21740,4,11,19440594,64.669118398337,3.19311165595043
2011,21740,4,12,6712731,62.34696352646933,3.371688494593333
2011,21740,4,16,610756,65,0
2013,21740,4,1,789020273,14.350365433614149,2.1494189367806014
2013,21740,4,2,65123070,30.72863878944896,3.0429414731215836
2013,21740,4,3,53226366,39.03553771640168,6.314164276403916
2013,21740,4,4,58216324,48.978553139837544,4.434876654012026
2013,21740,4,5,84645624,52.481705877553694,2.9808447043877897
2013,21740,4,6,152718663,55.231001056760164,3.153321450371786
2013,21740,4,7,162296759,57.28455348988207,3.7557371443258463
2013,21740,4,8,118393661,58.338849112622675,3.465345098754907
2013,21740,4,9,26314444,59.16024790453486,4.472934575018952
2013,21740,4,10,5493906,62.25230233644332,3.8954570864517883
2013,21740,4,11,2437628,63.78543056610771,2.001254005943483
2013,21740,4,12,2510947,62.07279482203328,1.5523100607061797
2013,21740,4,13,3880366,63.04668815776657,2.6339834850630073
2013,21740,4,14,3105370,66.48,2.66
2013,21740,4,16,943740,66.74523067794095,0
2015,21740,4,1,113675687,16.730204439494614,1.8421321531137966
2015,21740,4,2,52410045,29.07585804820431,2.699215352324159
2015,21740,4,3,477159593,36.96358769444252,3.3658152616665507
2015,21740,4,4,109338565,43.951109895488386,3.655805604362926
2015,21740,4,5,120673836,49.50781587650864,3.434270638085956
2015,21740,4,6,73037054,53.15704665442831,3.518866885567427
2015,21740,4,7,57263757,56.490730874329465,3.684967342258036
2015,21740,4,8,55301091,57.968860293732725,2.6671925709386093
2015,21740,4,9,28250751,58.69186871987934,3.138546766420475
2015,21740,4,10,22804332,59.746205557786126,2.5976019569439703
2015,21740,4,11,3704660,59.39984858259598,0.5354749288733649
2015,21740,4,12,585410,63.98,3.45
2015,21740,4,13,144904,70,0
2015,21740,4,16,384068,65,0
2015,21740,4,17,510278,64,0
2017,21740,4,1,181310458,16.785889390837013,1.6293027045908186
2017,21740,4,2,4768698,29.419624161563597,3.829381567044086
2017,21740,4,3,6549116,40.92289943406102,2.647608913935865
2017,21740,4,4,28761540,42.61040493102943,2.4760414042502585
2017,21740,4,5,302356463,44.31602573770682,2.251515849290776
2017,21740,4,6,29167093,47.03654521792761,3.233630847270244
2017,21740,4,7,17985728,50.41931243150124,3.998602501939315
2017,21740,4,8,4727976,53.14269260884573,3.4974527028055977
2017,21740,4,9,437157,53,0
2017,21740,4,10,192376,55,0
2017,21740,4,11,796061,56,0
2017,21740,4,14,140004,56,0
2019,21740,4,1,148813988,18.057668560901682,1.8065297727925953
2019,21740,4,2,86228290,26.82043188842084,3.1280089084452443
2019,21740,4,3,27592569,37.22184397763036,4.6027909753528204
2019,21740,4,4,12564433,44.07633574471686,3.1347543060637917
2019,21740,4,5,10218091,45.694244946536486,1.87377092355118
2019,21740,4,6,32011641,46.46044731008948,2.572605276936599
2019,21740,4,7,188802237,48.23756707898541,2.6913046778677736
2019,21740,4,8,21954363,49.043995060116295,2.865052854869895
2019,21740,4,9,3032976,53.22346152755577,2.5865188580456953
2019,21740,4,10,65248,62,0
2019,21740,4,11,315203,54,0
2021,21740,4,1,421336891,17.3070011008127,2.029019309562428
2021,21740,4,2,146587277,30.850797272808336,3.5815602758621403
2021,21740,4,3,180502540,39.425734180693524,3.3392272207914635
2021,21740,4,4,249075222,42.7781349028367,3.45102245063943
2021,21740,4,5,62405567,47.29392548905132,4.153130269932489
2021,21740,4,6,12250225,51.105988973263756,2.534594869073833
2021,21740,4,7,8944017,50.19715097366206,3.040253156942792
2021,21740,4,8,38060429,52.4289665749695,3.2079157794043778
2021,21740,4,9,70263224,51.79301020972223,2.570157293664748
2021,21740,4,10,8565772,51.98187614846625,2.435079526982507
2021,21740,4,11,1353709,51.27015702783981,0
