year,region,species_code,sex,sex_desc,iss,nss,nhls
1996,goa,10262,2,female,1389.5339987904854,6495,274
1996,goa,10262,4,total_post,1659.9109590132616,8395,280
1996,goa,10262,12,female_male,1562.8359997841847,8384,279
1996,goa,20510,0,total_pre,694.0394228431495,4621,356
1996,goa,20510,1,male,593.6419184598667,2707,312
1996,goa,20510,2,female,366.1435911979881,1912,300
1996,goa,20510,4,total_post,694.0394058075192,4621,356
1996,goa,20510,12,female_male,905.8736825125187,4619,355
1996,goa,21720,0,total_pre,314.4878966899028,12019,534
1996,goa,21720,1,male,192.736853247264,5888,462
1996,goa,21720,2,female,393.2911252066902,6094,473
1996,goa,21720,4,total_post,314.48790677863815,12019,534
1996,goa,21720,12,female_male,480.5617957128615,11982,531
1996,goa,21740,0,total_pre,122.23209610525315,46668,653
1996,goa,21740,1,male,268.7298798500653,17698,572
1996,goa,21740,2,female,349.56444206575634,19555,576
1996,goa,21740,4,total_post,122.23209616131737,46668,653
1996,goa,21740,12,female_male,607.2538350677306,37253,630
1996,goa,30060,0,total_pre,251.8404603789631,21564,315
1996,goa,30060,1,male,185.51103098828395,11191,283
1996,goa,30060,2,female,215.49837495711742,10141,274
1996,goa,30060,4,total_post,251.84045898501094,21564,315
1996,goa,30060,12,female_male,411.4009382144668,21332,309
1996,goa,30420,0,total_pre,185.19081059878943,4239,131
1996,goa,30420,1,male,141.8424751092785,2045,109
1996,goa,30420,2,female,90.69259072655963,2183,105
1996,goa,30420,4,total_post,185.19081695959193,4239,131
1996,goa,30420,12,female_male,196.31755839476727,4228,128
1996,wgoa,10110,0,total_pre,1427.9953720151486,11117,182
1996,wgoa,10110,1,male,559.8144469400013,3428,164
1996,wgoa,10110,2,female,1143.0619125506944,7680,179
1996,wgoa,10110,4,total_post,1427.9953373487951,11117,182
1996,wgoa,10110,12,female_male,1626.1736337996513,11108,182
1996,wgoa,10130,0,total_pre,909.2252008508929,6373,106
1996,wgoa,10130,1,male,398.84652615351933,2888,96
1996,wgoa,10130,2,female,615.6577159523224,3444,100
1996,wgoa,10130,4,total_post,909.2252653256427,6373,106
1996,wgoa,10130,12,female_male,948.261861188592,6332,106
1996,wgoa,10180,0,total_pre,76.53447183387715,215,27
1996,wgoa,10180,1,male,46.18948419547968,130,19
1996,wgoa,10180,2,female,37.0645118251165,85,21
1996,wgoa,10180,4,total_post,76.5344337908892,215,27
1996,wgoa,10180,12,female_male,77.3512501989685,215,27
1996,wgoa,10200,0,total_pre,340.4372912011255,1622,93
1996,wgoa,10200,1,male,168.46656829265396,703,69
1996,wgoa,10200,2,female,219.30348685928186,916,87
1996,wgoa,10200,4,total_post,340.4371293243108,1622,93
1996,wgoa,10200,12,female_male,347.7097664162794,1619,93
1996,wgoa,10261,0,total_pre,489.75179235615576,6954,124
1996,wgoa,10261,1,male,262.59156679057855,2637,107
1996,wgoa,10261,2,female,608.666777186597,4310,120
1996,wgoa,10261,4,total_post,489.7517681144791,6954,124
1996,wgoa,10261,12,female_male,682.4736090273642,6947,123
1996,wgoa,10262,0,total_pre,756.6864852549221,3613,117
1996,wgoa,10262,1,male,151.17842950021034,771,76
1996,wgoa,10262,2,female,854.6096045054832,2833,114
1996,wgoa,10262,4,total_post,756.6864248551641,3613,117
1996,wgoa,10262,12,female_male,651.8645326763034,3604,116
1996,wgoa,20510,0,total_pre,215.29891474250536,601,52
1996,wgoa,20510,1,male,129.29285114877416,332,47
1996,wgoa,20510,2,female,106.28708018475739,269,41
1996,wgoa,20510,4,total_post,215.299264168224,601,52
1996,wgoa,20510,12,female_male,231.99615589729027,601,52
1996,wgoa,21720,0,total_pre,641.9911273635402,4418,167
1996,wgoa,21720,1,male,358.97342875664225,2213,156
1996,wgoa,21720,2,female,440.6231248216077,2177,155
1996,wgoa,21720,4,total_post,641.9912198231777,4418,167
1996,wgoa,21720,12,female_male,762.8396841735447,4390,166
1996,wgoa,21740,0,total_pre,90.88252831920163,12028,165
1996,wgoa,21740,1,male,76.19956958163633,3180,144
1996,wgoa,21740,2,female,78.09306023071568,3996,146
1996,wgoa,21740,4,total_post,90.88252854856269,12028,165
1996,wgoa,21740,12,female_male,157.1896410401313,7176,159
1996,wgoa,30060,0,total_pre,109.19681926631229,4400,71
1996,wgoa,30060,1,male,81.21820548429315,2327,64
1996,wgoa,30060,2,female,109.38673191940184,2062,60
1996,wgoa,30060,4,total_post,109.19681727486223,4400,71
1996,wgoa,30060,12,female_male,192.91933375577503,4389,68
1996,wgoa,30420,0,total_pre,207.35483657703168,1647,50
1996,wgoa,30420,1,male,110.82933263187432,776,40
1996,wgoa,30420,2,female,141.50869190212563,867,43
1996,wgoa,30420,4,total_post,207.35491001175018,1647,50
1996,wgoa,30420,12,female_male,211.9587927599821,1643,49
1999,cgoa,10110,0,total_pre,5037.7529939781325,35168,357
1999,cgoa,10110,1,male,1876.9692321976459,10109,338
1999,cgoa,10110,2,female,4063.43323679003,24883,355
1999,cgoa,10110,4,total_post,5037.753004472581,35168,357
1999,cgoa,10110,12,female_male,5808.075014738802,34992,356
1999,cgoa,10130,0,total_pre,1645.8780006750972,10383,224
1999,cgoa,10130,1,male,878.9860254894504,5158,194
1999,cgoa,10130,2,female,1009.0661114109744,5182,207
1999,cgoa,10130,4,total_post,1645.8779852108075,10383,224
1999,cgoa,10130,12,female_male,1560.696808063986,10340,224
1999,cgoa,10180,0,total_pre,719.0876523187842,2796,192
1999,cgoa,10180,1,male,441.4720613930525,1767,148
1999,cgoa,10180,2,female,430.47964533094597,1029,167
1999,cgoa,10180,4,total_post,719.0878169698939,2796,192
1999,cgoa,10180,12,female_male,769.1059630170091,2796,192
1999,cgoa,10200,0,total_pre,1296.804750194858,5521,244
1999,cgoa,10200,1,male,597.2126961997117,2708,183
1999,cgoa,10200,2,female,913.2426621861772,2777,223
1999,cgoa,10200,4,total_post,1296.8047963616862,5521,244
1999,cgoa,10200,12,female_male,1281.9894910751473,5485,238
1999,cgoa,10261,0,total_pre,399.2036016250499,1548,79
1999,cgoa,10261,1,male,211.12390550897885,550,57
1999,cgoa,10261,2,female,290.4385313133716,997,75
1999,cgoa,10261,4,total_post,399.2035735675292,1548,79
1999,cgoa,10261,12,female_male,475.9365777225807,1547,79
1999,cgoa,10262,0,total_pre,931.4596916638961,3384,140
1999,cgoa,10262,1,male,252.97737760561378,861,83
1999,cgoa,10262,2,female,731.4396179186658,2519,131
1999,cgoa,10262,4,total_post,931.4596569373196,3384,140
1999,cgoa,10262,12,female_male,960.6172388032654,3380,139
1999,cgoa,20510,0,total_pre,490.5245821198217,3383,212
1999,cgoa,20510,1,male,384.6351510758098,2003,192
1999,cgoa,20510,2,female,342.2595643524109,1380,183
1999,cgoa,20510,4,total_post,490.52464359777235,3383,212
1999,cgoa,20510,12,female_male,695.0613240770934,3383,212
1999,cgoa,21720,0,total_pre,922.064268361827,4237,240
1999,cgoa,21720,1,male,604.2290369986168,2124,198
1999,cgoa,21720,2,female,633.3522524286437,2063,211
1999,cgoa,21720,4,total_post,922.0642595390656,4237,240
1999,cgoa,21720,12,female_male,1228.2238582300008,4187,239
1999,cgoa,21740,0,total_pre,505.54446121164324,12141,290
1999,cgoa,21740,1,male,365.6842087470356,5228,234
1999,cgoa,21740,2,female,419.9219941889708,5902,248
1999,cgoa,21740,4,total_post,505.54450063865886,12141,290
1999,cgoa,21740,12,female_male,790.6733358298478,11130,269
1999,cgoa,30060,0,total_pre,123.52011058683591,4512,138
1999,cgoa,30060,1,male,55.28468019392343,2249,117
1999,cgoa,30060,2,female,105.54465155031606,2238,107
1999,cgoa,30060,4,total_post,123.52010928282533,4512,138
1999,cgoa,30060,12,female_male,158.1042700163636,4487,137
1999,cgoa,30420,0,total_pre,130.5918948674403,2240,78
1999,cgoa,30420,1,male,62.1896032590583,1147,66
1999,cgoa,30420,2,female,64.01382048262931,1089,53
1999,cgoa,30420,4,total_post,130.59189260423386,2240,78
1999,cgoa,30420,12,female_male,73.98448151573709,2236,78
1999,egoa,10110,0,total_pre,1022.3318795763838,9856,175
1999,egoa,10110,1,male,565.2470655534538,3859,171
1999,egoa,10110,2,female,698.0506958422893,5996,172
1999,egoa,10110,4,total_post,1022.3318550601576,9856,175
1999,egoa,10110,12,female_male,1146.345035540228,9855,175
1999,egoa,10130,0,total_pre,236.04396259849858,1988,74
1999,egoa,10130,1,male,145.9789402492309,1079,60
1999,egoa,10130,2,female,135.14315833297118,905,64
1999,egoa,10130,4,total_post,236.04397627071003,1988,74
1999,egoa,10130,12,female_male,281.11375683176806,1984,74
1999,egoa,10180,0,total_pre,1002.6383930468818,3670,151
1999,egoa,10180,1,male,527.9865224900723,2111,124
1999,egoa,10180,2,female,567.8335886643969,1513,142
1999,egoa,10180,4,total_post,1002.6383842858943,3670,151
1999,egoa,10180,12,female_male,1004.6865719645155,3624,150
1999,egoa,10200,0,total_pre,949.964774316863,4971,158
1999,egoa,10200,1,male,522.9030663490685,2807,140
1999,egoa,10200,2,female,729.2157167088251,2160,153
1999,egoa,10200,4,total_post,949.96482903899,4971,158
1999,egoa,10200,12,female_male,1045.0002332237145,4967,157
1999,egoa,10262,0,total_pre,194.69032482450044,487,33
1999,egoa,10262,1,male,63.20640020453686,128,18
1999,egoa,10262,2,female,146.37621274893135,358,32
1999,egoa,10262,4,total_post,194.6903365098833,487,33
1999,egoa,10262,12,female_male,205.77476063748855,486,32
1999,egoa,20510,0,total_pre,490.60210386550443,1589,138
1999,egoa,20510,1,male,337.2706655913151,931,122
1999,egoa,20510,2,female,226.007952827511,658,116
1999,egoa,20510,4,total_post,490.60214475955036,1589,138
1999,egoa,20510,12,female_male,561.8179929570994,1589,138
1999,egoa,21720,0,total_pre,189.46764163847197,494,65
1999,egoa,21720,1,male,108.60524042556844,249,50
1999,egoa,21720,2,female,107.42162353261575,245,53
1999,egoa,21720,4,total_post,189.46755167094523,494,65
1999,egoa,21720,12,female_male,215.2529971309626,494,65
1999,egoa,21740,0,total_pre,104.02312913566331,3908,138
1999,egoa,21740,1,male,81.46580905353866,1844,123
1999,egoa,21740,2,female,98.57528475882599,2044,126
1999,egoa,21740,4,total_post,104.02313421360716,3908,138
1999,egoa,21740,12,female_male,182.48570529918064,3888,137
1999,egoa,30060,0,total_pre,174.08037229768448,5323,105
1999,egoa,30060,1,male,145.6930332364165,2774,92
1999,egoa,30060,2,female,156.5298088189234,2544,97
1999,egoa,30060,4,total_post,174.08037611098015,5323,105
1999,egoa,30060,12,female_male,309.884633705079,5318,105
1999,egoa,30420,0,total_pre,10.49314828163232,10,5
1999,egoa,30420,1,male,8.954433663485423,4,4
1999,egoa,30420,2,female,7.900702145030377,6,3
1999,egoa,30420,4,total_post,10.49329081679394,10,5
1999,egoa,30420,12,female_male,12.55089950133347,10,5
1999,goa,10110,0,total_pre,6855.524686041087,53681,673
1999,goa,10110,1,male,2735.8905880486263,16653,641
1999,goa,10110,2,female,5311.551236734722,36828,668
1999,goa,10110,4,total_post,6855.524694447235,53681,673
1999,goa,10110,12,female_male,7791.59190414092,53481,672
1999,goa,10130,0,total_pre,2447.8992944057477,16052,389
1999,goa,10130,1,male,1328.1068717898527,8023,332
1999,goa,10130,2,female,1516.0695393565104,7941,346
1999,goa,10130,4,total_post,2447.8993363499385,16052,389
1999,goa,10130,12,female_male,2420.2174803399703,15964,388
1999,goa,10180,0,total_pre,1665.1695556199727,6580,363
1999,goa,10180,1,male,940.9668226204285,3961,287
1999,goa,10180,2,female,977.71947327797875,2573,319
1999,goa,10180,4,total_post,1665.169579365108,6580,363
1999,goa,10180,12,female_male,1738.6581676141914,6534,362
1999,goa,10200,0,total_pre,1989.6203356452422,11652,469
1999,goa,10200,1,male,1012.599802234694,6204,374
1999,goa,10200,2,female,1466.7200524144246,5408,430
1999,goa,10200,4,total_post,1989.6203910515046,11652,469
1999,goa,10200,12,female_male,2215.6139653170067,11612,462
1999,goa,10261,0,total_pre,491.4422517079479,5262,180
1999,goa,10261,1,male,287.1307783548566,2009,141
1999,goa,10261,2,female,317.44298272460037,3249,175
1999,goa,10261,4,total_post,491.44223730321914,5262,180
1999,goa,10261,12,female_male,528.882947715516,5258,180
1999,goa,10262,0,total_pre,1634.90997517622,6663,259
1999,goa,10262,1,male,400.522020421876,1794,164
1999,goa,10262,2,female,1449.5953016635451,4812,245
1999,goa,10262,4,total_post,1634.909933030782,6663,259
1999,goa,10262,12,female_male,1556.7260916273474,6606,256
1999,goa,20510,0,total_pre,969.1676849564301,5403,385
1999,goa,20510,1,male,740.7287127518347,3180,343
1999,goa,20510,2,female,592.7538996589199,2223,329
1999,goa,20510,4,total_post,969.1678132017015,5403,385
1999,goa,20510,12,female_male,1296.219869178116,5403,385
1999,goa,21720,0,total_pre,1476.6854860184144,7862,420
1999,goa,21720,1,male,999.2528317205773,3928,356
1999,goa,21720,2,female,1081.7086870099213,3882,376
1999,goa,21720,4,total_post,1476.6855940617377,7862,420
1999,goa,21720,12,female_male,2078.1367982169118,7810,419
1999,goa,21740,0,total_pre,455.35391135663866,24080,560
1999,goa,21740,1,male,249.96753117531034,10808,466
1999,goa,21740,2,female,562.7844214941789,11314,496
1999,goa,21740,4,total_post,455.35390530360024,24080,560
1999,goa,21740,12,female_male,485.5832461969213,22122,533
1999,goa,30060,0,total_pre,192.15815543943157,11432,294
1999,goa,30060,1,male,105.34372127232271,5838,245
1999,goa,30060,2,female,157.71628440211953,5506,249
1999,goa,30060,4,total_post,192.15815093444408,11432,294
1999,goa,30060,12,female_male,259.1888408016873,11344,291
1999,goa,30420,0,total_pre,157.58711347936327,3292,115
1999,goa,30420,1,male,83.67528782483485,1848,93
1999,goa,30420,2,female,71.77714828815111,1435,82
1999,goa,30420,4,total_post,157.5871214514027,3292,115
1999,goa,30420,12,female_male,74.77179607432306,3283,115
1999,wgoa,10110,0,total_pre,1478.458383707683,8657,141
1999,wgoa,10110,1,male,535.2664645365743,2685,132
1999,wgoa,10110,2,female,1233.5514838341044,5949,141
1999,wgoa,10110,4,total_post,1478.4583347504654,8657,141
1999,wgoa,10110,12,female_male,1758.6116389828105,8634,141
1999,wgoa,10130,0,total_pre,684.2521052549929,3681,91
1999,wgoa,10130,1,male,349.71252778915647,1786,78
1999,wgoa,10130,2,female,427.17651841860885,1854,75
1999,wgoa,10130,4,total_post,684.2521053103086,3681,91
1999,wgoa,10130,12,female_male,685.600878048126,3640,90
1999,wgoa,10180,0,total_pre,48.68954027703897,114,20
1999,wgoa,10180,1,male,34.865840806247164,83,15
1999,wgoa,10180,2,female,20.75468791879903,31,10
1999,wgoa,10180,4,total_post,48.68956631074431,114,20
1999,wgoa,10180,12,female_male,50.28371032066295,114,20
1999,wgoa,10200,0,total_pre,244.99213635588717,1160,67
1999,wgoa,10200,1,male,138.65888953093204,689,51
1999,wgoa,10200,2,female,129.30866711948988,471,54
1999,wgoa,10200,4,total_post,244.99225723225723,1160,67
1999,wgoa,10200,12,female_male,266.40255452073967,1160,67
1999,wgoa,10261,0,total_pre,372.314344990538,3713,100
1999,wgoa,10261,1,male,227.28193981158805,1459,84
1999,wgoa,10261,2,female,242.31062461435354,2251,99
1999,wgoa,10261,4,total_post,372.31434610399265,3713,100
1999,wgoa,10261,12,female_male,397.83067212675405,3710,100
1999,wgoa,10262,0,total_pre,637.8291905033468,2792,86
1999,wgoa,10262,1,male,165.8587208540878,805,63
1999,wgoa,10262,2,female,615.9860506661149,1935,82
1999,wgoa,10262,4,total_post,637.8291548782212,2792,86
1999,wgoa,10262,12,female_male,553.1665554295699,2740,85
1999,wgoa,20510,0,total_pre,129.165080287565,431,35
1999,wgoa,20510,1,male,69.76263139942841,246,29
1999,wgoa,20510,2,female,82.83404613604203,185,30
1999,wgoa,20510,4,total_post,129.16514876984644,431,35
1999,wgoa,20510,12,female_male,140.29687467626894,431,35
1999,wgoa,21720,0,total_pre,774.9391434621899,3131,115
1999,wgoa,21720,1,male,482.72356909192376,1555,108
1999,wgoa,21720,2,female,529.8861818502646,1574,112
1999,wgoa,21720,4,total_post,774.9391059104609,3131,115
1999,wgoa,21720,12,female_male,1013.8345735152271,3129,115
1999,wgoa,21740,0,total_pre,314.97450116805305,8031,132
1999,wgoa,21740,1,male,207.95207238208414,3736,109
1999,wgoa,21740,2,female,296.6000177883816,3368,122
1999,wgoa,21740,4,total_post,314.9744822372566,8031,132
1999,wgoa,21740,12,female_male,238.09009392022497,7104,127
1999,wgoa,30060,0,total_pre,107.01765834194534,1597,51
1999,wgoa,30060,1,male,82.51243411921094,815,36
1999,wgoa,30060,2,female,81.78720480303855,724,45
1999,wgoa,30060,4,total_post,107.01765289661256,1597,51
1999,wgoa,30060,12,female_male,165.31639505539457,1539,49
1999,wgoa,30420,0,total_pre,145.05786431656125,1042,32
1999,wgoa,30420,1,male,109.33066373378384,697,23
1999,wgoa,30420,2,female,69.06775512798397,340,26
1999,wgoa,30420,4,total_post,145.0578657515217,1042,32
1999,wgoa,30420,12,female_male,156.3257416938582,1037,32
2001,cgoa,10110,0,total_pre,2580.695288086947,26697,311
2001,cgoa,10110,1,male,974.2157382896338,8088,295
2001,cgoa,10110,2,female,2095.729828585844,18607,308
2001,cgoa,10110,4,total_post,2580.695289086166,26697,311
2001,cgoa,10110,12,female_male,2912.3946304847527,26695,311
2001,cgoa,10130,0,total_pre,1468.7732100370933,7931,170
2001,cgoa,10130,1,male,781.623406835544,3897,152
2001,cgoa,10130,2,female,865.2681240298019,4018,155
2001,cgoa,10130,4,total_post,1468.7731677852912,7931,170
2001,cgoa,10130,12,female_male,1461.9915460169516,7915,170
2001,cgoa,10180,0,total_pre,624.6197422977061,1870,170
2001,cgoa,10180,1,male,322.5834802481132,929,122
2001,cgoa,10180,2,female,345.03123576351,941,152
2001,cgoa,10180,4,total_post,624.6197638147397,1870,170
2001,cgoa,10180,12,female_male,629.5356634332213,1870,170
2001,cgoa,10200,0,total_pre,866.6296998352528,6151,221
2001,cgoa,10200,1,male,431.01045384647267,2968,181
2001,cgoa,10200,2,female,681.2610822552828,3183,201
2001,cgoa,10200,4,total_post,866.6297013327045,6151,221
2001,cgoa,10200,12,female_male,1053.8196317998725,6151,221
2001,cgoa,10261,0,total_pre,762.5882275197991,2669,106
2001,cgoa,10261,1,male,309.527449480136,1025,84
2001,cgoa,10261,2,female,518.7503105005649,1644,100
2001,cgoa,10261,4,total_post,762.5883380362951,2669,106
2001,cgoa,10261,12,female_male,806.8031881547279,2669,106
2001,cgoa,10262,0,total_pre,890.9225762273524,4300,137
2001,cgoa,10262,1,male,325.67631381736703,1309,93
2001,cgoa,10262,2,female,730.7218720977021,2991,128
2001,cgoa,10262,4,total_post,890.922578354034,4300,137
2001,cgoa,10262,12,female_male,1011.7227199002576,4300,137
2001,cgoa,20510,0,total_pre,490.5701861115396,3535,150
2001,cgoa,20510,1,male,331.41714576417974,1980,140
2001,cgoa,20510,2,female,279.8128318064359,1555,135
2001,cgoa,20510,4,total_post,490.5702114619748,3535,150
2001,cgoa,20510,12,female_male,600.8418697536135,3535,150
2001,cgoa,21720,0,total_pre,431.6321253150662,3530,199
2001,cgoa,21720,1,male,316.37256974285845,1774,176
2001,cgoa,21720,2,female,317.4486719977568,1736,175
2001,cgoa,21720,4,total_post,431.6321041076168,3530,199
2001,cgoa,21720,12,female_male,635.9142844843822,3510,199
2001,cgoa,21740,0,total_pre,62.98467227034496,13491,215
2001,cgoa,21740,1,male,67.12764800043676,5732,168
2001,cgoa,21740,2,female,65.82390369281882,7385,193
2001,cgoa,21740,4,total_post,62.98467279407579,13491,215
2001,cgoa,21740,12,female_male,134.77506298441887,13117,210
2001,cgoa,30060,0,total_pre,129.4150576468128,6794,142
2001,cgoa,30060,1,male,106.90848479769052,3700,130
2001,cgoa,30060,2,female,89.91718715505782,3088,126
2001,cgoa,30060,4,total_post,129.41505766294384,6794,142
2001,cgoa,30060,12,female_male,197.08262404704834,6788,142
2001,cgoa,30420,0,total_pre,89.95954224641547,2603,90
2001,cgoa,30420,1,male,81.29180665035089,1382,76
2001,cgoa,30420,2,female,61.78342693153327,1170,66
2001,cgoa,30420,4,total_post,89.95953714551636,2603,90
2001,cgoa,30420,12,female_male,121.01359507079331,2552,89
2001,goa,10110,0,total_pre,3492.200246574832,34742,425
2001,goa,10110,1,male,1329.5465241440177,10357,394
2001,goa,10110,2,female,2805.2594297605583,24383,422
2001,goa,10110,4,total_post,3492.2002374262906,34742,425
2001,goa,10110,12,female_male,3943.4587399921165,34740,425
2001,goa,10130,0,total_pre,2085.958239213826,11877,245
2001,goa,10130,1,male,989.9496899026552,5899,209
2001,goa,10130,2,female,1267.0233712807599,5962,227
2001,goa,10130,4,total_post,2085.9582393179617,11877,245
2001,goa,10130,12,female_male,2082.1964956670436,11861,245
2001,goa,10180,0,total_pre,647.504067425685,1940,183
2001,goa,10180,1,male,338.4267611007591,975,130
2001,goa,10180,2,female,355.3638624370037,965,161
2001,goa,10180,4,total_post,647.5041034105357,1940,183
2001,goa,10180,12,female_male,652.424266948775,1940,183
2001,goa,10200,0,total_pre,1170.9368245712612,7675,278
2001,goa,10200,1,male,590.7879761365663,3814,229
2001,goa,10200,2,female,875.609563563778,3861,255
2001,goa,10200,4,total_post,1170.9368154392046,7675,278
2001,goa,10200,12,female_male,1392.8250193839551,7675,278
2001,goa,10261,0,total_pre,1367.8083795761574,6142,197
2001,goa,10261,1,male,623.6476621053939,2113,159
2001,goa,10261,2,female,944.8080295789537,4028,189
2001,goa,10261,4,total_post,1367.808528469353,6142,197
2001,goa,10261,12,female_male,1487.6079082767424,6141,197
2001,goa,10262,0,total_pre,1444.401119347169,7154,233
2001,goa,10262,1,male,402.4290351658365,1942,163
2001,goa,10262,2,female,1152.5513831351864,5208,220
2001,goa,10262,4,total_post,1444.4010621935017,7154,233
2001,goa,10262,12,female_male,1360.9124651683462,7150,233
2001,goa,20510,0,total_pre,452.35852084220426,3793,179
2001,goa,20510,1,male,328.93754845025046,2112,164
2001,goa,20510,2,female,272.8837621346111,1681,159
2001,goa,20510,4,total_post,452.358525018577,3793,179
2001,goa,20510,12,female_male,595.889251086953,3793,179
2001,goa,21720,0,total_pre,818.4038016722667,6397,282
2001,goa,21720,1,male,539.784517624159,3227,246
2001,goa,21720,2,female,601.0666261018936,3144,251
2001,goa,21720,4,total_post,818.4037489498369,6397,282
2001,goa,21720,12,female_male,1124.0672727036103,6371,282
2001,goa,21740,0,total_pre,98.36323129729503,20272,302
2001,goa,21740,1,male,93.26917194745384,9135,232
2001,goa,21740,2,female,89.66505439450214,10281,258
2001,goa,21740,4,total_post,98.36323147035475,20272,302
2001,goa,21740,12,female_male,185.56872123639187,19416,284
2001,goa,30060,0,total_pre,79.57584988253875,8801,179
2001,goa,30060,1,male,69.92431270563526,4721,161
2001,goa,30060,2,female,69.64436197598071,4053,159
2001,goa,30060,4,total_post,79.57584999376229,8801,179
2001,goa,30060,12,female_male,143.04003866367506,8774,178
2001,goa,30420,0,total_pre,170.6019823829482,3810,106
2001,goa,30420,1,male,151.88292791503332,1872,91
2001,goa,30420,2,female,83.25560337557022,1887,80
2001,goa,30420,4,total_post,170.60197539185341,3810,106
2001,goa,30420,12,female_male,176.3300099477836,3759,105
2001,wgoa,10110,0,total_pre,1196.7227887586193,8045,114
2001,wgoa,10110,1,male,458.1520590072968,2269,99
2001,wgoa,10110,2,female,934.3591740758635,5776,114
2001,wgoa,10110,4,total_post,1196.722765812734,8045,114
2001,wgoa,10110,12,female_male,1365.5725587037482,8045,114
2001,wgoa,10130,0,total_pre,751.1929676607188,3946,75
2001,wgoa,10130,1,male,365.5240127598267,2002,57
2001,wgoa,10130,2,female,447.50521745637053,1944,72
2001,wgoa,10130,4,total_post,751.1929732716833,3946,75
2001,wgoa,10130,12,female_male,759.9531160846523,3946,75
2001,wgoa,10180,0,total_pre,37.565771914744474,70,13
2001,wgoa,10180,1,male,22.45891776029771,46,8
2001,wgoa,10180,2,female,27.197151764149293,24,9
2001,wgoa,10180,4,total_post,37.5657112701312,70,13
2001,wgoa,10180,12,female_male,46.596362280503875,70,13
2001,wgoa,10200,0,total_pre,434.73111803939145,1524,57
2001,wgoa,10200,1,male,244.01460629289429,846,48
2001,wgoa,10200,2,female,244.1968135769668,678,54
2001,wgoa,10200,4,total_post,434.73110427284746,1524,57
2001,wgoa,10200,12,female_male,447.9343785094238,1524,57
2001,wgoa,10261,0,total_pre,728.2197545984486,3473,91
2001,wgoa,10261,1,male,319.94147981773443,1088,75
2001,wgoa,10261,2,female,534.6443346226445,2384,89
2001,wgoa,10261,4,total_post,728.2198788670609,3473,91
2001,wgoa,10261,12,female_male,807.3751074515083,3472,91
2001,wgoa,10262,0,total_pre,635.8759495002179,2854,96
2001,wgoa,10262,1,male,142.69428973369685,633,70
2001,wgoa,10262,2,female,487.9589931098354,2217,92
2001,wgoa,10262,4,total_post,635.8759326912688,2854,96
2001,wgoa,10262,12,female_male,493.5619622524453,2850,96
2001,wgoa,20510,0,total_pre,27.872960989374096,258,29
2001,wgoa,20510,1,male,22.486354501678758,132,24
2001,wgoa,20510,2,female,25.729885171855393,126,24
2001,wgoa,20510,4,total_post,27.872986184681896,258,29
2001,wgoa,20510,12,female_male,48.00908477124102,258,29
2001,wgoa,21720,0,total_pre,419.84309007567117,2867,83
2001,wgoa,21720,1,male,259.74438042740167,1453,70
2001,wgoa,21720,2,female,302.9201661476158,1408,76
2001,wgoa,21720,4,total_post,419.8430962762816,2867,83
2001,wgoa,21720,12,female_male,543.4606151017393,2861,83
2001,wgoa,21740,0,total_pre,62.80581704406637,6781,87
2001,wgoa,21740,1,male,54.66144521827854,3403,64
2001,wgoa,21740,2,female,54.31320402890562,2896,65
2001,wgoa,21740,4,total_post,62.80581789991358,6781,87
2001,wgoa,21740,12,female_male,110.11860267968302,6299,74
2001,wgoa,30060,0,total_pre,41.010518701790694,2007,37
2001,wgoa,30060,1,male,39.25749218009941,1021,31
2001,wgoa,30060,2,female,33.971943972791635,965,33
2001,wgoa,30060,4,total_post,41.010518886461114,2007,37
2001,wgoa,30060,12,female_male,76.62656049071784,1986,36
2001,wgoa,30420,0,total_pre,70.37791921153739,1207,16
2001,wgoa,30420,1,male,65.62062731525094,490,15
2001,wgoa,30420,2,female,41.33746726793279,717,14
2001,wgoa,30420,4,total_post,70.37791401208013,1207,16
2001,wgoa,30420,12,female_male,75.52956194264333,1207,16
2003,cgoa,10110,0,total_pre,1823.3908586748616,40330,368
2003,cgoa,10110,1,male,1102.1906454501107,12068,352
2003,cgoa,10110,2,female,1399.1819643131942,28241,366
2003,cgoa,10110,4,total_post,1823.3908608108006,40330,368
2003,cgoa,10110,12,female_male,2127.166879996295,40309,368
2003,cgoa,10130,0,total_pre,2266.0730198178576,15920,231
2003,cgoa,10130,1,male,1365.8139977294063,7788,213
2003,cgoa,10130,2,female,1339.202333292791,8021,213
2003,cgoa,10130,4,total_post,2266.073068127709,15920,231
2003,cgoa,10130,12,female_male,2556.8586490583934,15809,231
2003,cgoa,10180,0,total_pre,676.5518248799574,3307,218
2003,cgoa,10180,1,male,377.8621776454364,1854,176
2003,cgoa,10180,2,female,501.2423620695696,1453,188
2003,cgoa,10180,4,total_post,676.5519415581011,3307,218
2003,cgoa,10180,12,female_male,665.3236656790839,3307,218
2003,cgoa,10200,0,total_pre,1881.325687679735,8940,263
2003,cgoa,10200,1,male,900.3465292653467,4293,223
2003,cgoa,10200,2,female,1244.1788959526932,4639,253
2003,cgoa,10200,4,total_post,1881.3257109295773,8940,263
2003,cgoa,10200,12,female_male,1812.7968301261733,8932,263
2003,cgoa,10261,0,total_pre,1018.3169636080738,4095,128
2003,cgoa,10261,1,male,524.7276450237279,1768,106
2003,cgoa,10261,2,female,726.0095202455605,2327,115
2003,cgoa,10261,4,total_post,1018.3169493606023,4095,128
