year,species_code,sex,age,agepop,mean_length,sd_length
2003,10110,1,11,21151029,46.42,2.77
2003,10110,1,12,21594644,47.03,2.1
2003,10110,1,13,14515243,47.35,2.97
2003,10110,1,14,3921266,51.94,1.17
2003,10110,1,15,12139051,48.86,2.23
2003,10110,1,16,5881194,50.38,2.18
2003,10110,1,17,6180585,50.75,0.43
2003,10110,1,19,1241756,55,0
2003,10110,2,1,26562109,16.18,2.06
2003,10110,2,2,182656007,21.53,2.21
2003,10110,2,3,194130727,26.98,3.7
2003,10110,2,4,359607451,31.88,4.67
2003,10110,2,5,341698890,37.18,4.45
2003,10110,2,6,316591714,41.46,6.63
2003,10110,2,7,230271630,46.53,5.31
2003,10110,2,8,179386394,49.94,5.34
2003,10110,2,9,165397075,53.32,3.8
2003,10110,2,10,124298488,53.29,4.9
2003,10110,2,11,120449071,54.98,4.38
2003,10110,2,12,93377022,57.15,4.07
2003,10110,2,13,72957374,58.04,4.61
2003,10110,2,14,51184563,58.85,5.23
2003,10110,2,15,55351029,59.39,4.16
2003,10110,2,16,39432640,60.88,4.82
2003,10110,2,17,6545956,68.14,5.82
2003,10110,2,18,19221048,64.13,6.66
2003,10110,2,19,5988022,67.68,6.28
2003,10110,2,20,7831801,63.32,6.09
2003,10110,2,21,3398609,67.09,3.72
2003,10110,2,22,495664,78.45,2.59
2003,10110,2,24,274616,80,0
2003,10110,2,25,266115,78,0
2003,10110,3,1,2462454,15.72,2.15
2003,10110,3,2,7015629,20.87,2.27
2003,10110,3,3,3650788,25.06,3.24
2003,10110,3,4,2729152,28.48,3.71
2003,10110,3,5,863628,31.98,4.22
2003,10110,3,6,339407,35.68,6.37
2003,10110,3,7,124464,42.84,5.63
2003,10110,3,8,72203,47.9,3.59
2003,10110,3,9,37700,52.03,4.52
2003,10110,3,10,53004,50.15,4.43
2003,10110,3,11,44501,59.6,6.86
2003,10110,3,12,49541,52.42,5.41
2003,10110,3,13,41960,57.49,6.5
2003,10110,3,14,9176,64,0
2003,10110,3,15,30327,55.87,7.24
2003,10110,3,16,38596,59.81,6.09
2003,10110,3,17,2681,50,0
2003,10110,3,18,13645,63.67,0.47
2003,10130,1,1,298832,8.96,1
2003,10130,1,2,10298824,15.73,2.32
2003,10130,1,3,32143160,21.54,2.71
2003,10130,1,4,53166137,24.87,3.97
2003,10130,1,5,65028176,27.52,3.89
2003,10130,1,6,68437521,29.61,3.31
2003,10130,1,7,28773854,31.28,2.26
2003,10130,1,8,17027613,32.69,2.66
2003,10130,1,9,39821246,33.85,2.54
2003,10130,1,10,21312049,34.33,2.26
2003,10130,1,11,18500704,34.3,2.44
2003,10130,1,12,5512657,37.09,2.17
2003,10130,1,13,10949263,34.43,3.06
2003,10130,1,14,3080705,38.15,1.53
2003,10130,1,15,3662110,37.45,1.11
2003,10130,1,16,1190961,40.3,1.37
2003,10130,1,17,3123825,37.25,1.29
2003,10130,1,18,3318736,34.87,1.9
2003,10130,1,19,4718842,35.96,2.04
2003,10130,1,20,847784,38.39,1.72
2003,10130,1,21,1187893,39.51,0.5
2003,10130,1,24,579170,39,0
2003,10130,1,25,2079239,37.56,0.9
2003,10130,2,1,32510,9,0
2003,10130,2,2,8696748,15.08,2.06
2003,10130,2,3,27857567,21.78,2.92
2003,10130,2,4,39641876,23.5,3.84
2003,10130,2,5,50327292,28.64,4.62
2003,10130,2,6,52591713,30.56,4.51
2003,10130,2,7,13832086,31.68,3.91
2003,10130,2,8,38002650,34.01,3.53
2003,10130,2,9,43424968,37.72,3.48
2003,10130,2,10,50912631,37.28,3.52
2003,10130,2,11,16836708,38.42,3.85
2003,10130,2,12,14340230,38.79,2.2
2003,10130,2,13,10812095,41.39,2.71
2003,10130,2,14,24460268,39.06,3.49
2003,10130,2,15,3208649,44.74,2.15
2003,10130,2,16,2333202,45.78,1.13
2003,10130,2,17,382314,49,0
2003,10130,2,18,4418212,38.63,3
2003,10130,2,19,4596124,41.79,1.36
2003,10130,2,20,604395,49.16,0.99
2003,10130,2,21,1259698,47.43,1.81
2003,10130,2,22,583748,47.8,2.41
2003,10130,2,23,916134,44.13,2.79
2003,10130,2,24,350377,50,0
2003,10130,3,1,1294480,8.67,0.73
2003,10130,3,2,1267722,11.86,1.63
2003,10130,3,3,61262,14.53,0.71
2003,10130,3,4,53445,15.38,0.48
2003,10180,1,2,1470954,19.76,1.31
2003,10180,1,3,1745838,24.35,2.09
2003,10180,1,4,7903068,25.98,4.96
2003,10180,1,5,5281651,31.72,4.27
2003,10180,1,6,7926016,34.99,6.15
2003,10180,1,7,4847124,35,5.49
2003,10180,1,8,4342534,36.86,4.18
2003,10180,1,9,1027321,32.35,1.59
2003,10180,1,10,2932513,37.96,4.06
2003,10180,1,11,1662527,39.68,4.8
2003,10180,1,12,1469835,42.76,4.48
2003,10180,1,13,2486877,41.75,4.53
2003,10180,1,14,1762958,42.69,3.94
2003,10180,1,15,1502470,39.19,2.89
2003,10180,1,17,2298418,42.48,1.76
2003,10180,1,18,640299,46.18,1.82
2003,10180,1,19,1665892,41.39,3.19
2003,10180,1,20,832046,37.21,0.98
2003,10180,1,21,1677805,41.79,3.25
2003,10180,1,22,1517911,43.25,1.21
2003,10180,1,23,998633,46.72,1.9
2003,10180,1,24,1448102,45.41,2.7
2003,10180,1,25,1901893,45.49,2.08
2003,10180,1,26,4782646,42.02,3.21
2003,10180,1,27,460402,44,0
2003,10180,1,28,133769,50,0
2003,10180,1,29,713278,47.15,0.99
2003,10180,1,30,516950,42,0
2003,10180,1,31,664047,42.01,4.01
2003,10180,1,32,794340,45.07,3.17
2003,10180,1,33,1406968,45.65,3.08
2003,10180,1,34,643585,42.87,3.65
2003,10180,1,35,1046117,45.29,3.43
2003,10180,1,36,664047,42.01,4.01
2003,10180,1,37,435202,47.23,1.85
2003,10180,1,38,301434,46,0
2003,10180,1,39,650718,43.64,3.23
2003,10180,1,40,999628,44.02,3.24
2003,10180,1,43,1255019,42.44,3.64
2003,10180,1,44,2755434,40.77,1.87
2003,10180,1,45,235419,47,0
2003,10180,1,46,1486157,41.39,3.04
2003,10180,1,47,1136241,42.05,2.71
2003,10180,1,48,530279,40,0
2003,10180,1,51,530279,40,0
2003,10180,1,52,133769,50,0
2003,10180,2,2,625108,19.26,2.44
2003,10180,2,3,2009164,22.97,1.43
2003,10180,2,4,5285308,26.45,5.39
2003,10180,2,5,4851255,29.62,4.21
2003,10180,2,6,4605594,36.66,3.95
2003,10180,2,7,2516426,38.13,5.7
2003,10180,2,8,3176347,38.12,5.58
2003,10180,2,9,1384941,37.56,4.78
2003,10180,2,10,2121126,40.67,5.97
2003,10180,2,11,1849149,39.91,4.24
2003,10180,2,12,1623931,42.32,4.07
2003,10180,2,13,1063179,41.05,4.65
2003,10180,2,14,1358826,46.2,5.56
2003,10180,2,15,1180451,40.28,4.12
2003,10180,2,16,1082689,44.65,5.36
2003,10180,2,17,250292,49,0
2003,10180,2,18,972695,49.12,5.76
2003,10180,2,19,1219332,48.42,1.65
2003,10180,2,20,583155,46.46,6.26
2003,10180,2,21,2057399,47.33,5.14
2003,10180,2,22,1718585,50.09,5.09
2003,10180,2,23,1286990,46.71,5.02
2003,10180,2,24,1022997,49.09,4.97
2003,10180,2,25,807265,46.13,5.95
2003,10180,2,26,747106,54.1,1
2003,10180,2,27,1347115,52.33,2.01
2003,10180,2,28,1111507,50.37,0.83
2003,10180,2,29,679538,52.63,4.31
2003,10180,2,30,581647,51.33,3.57
2003,10180,2,31,968495,54.79,1.93
2003,10180,2,32,128057,58,0
2003,10180,2,33,558108,46.57,5.21
2003,10180,2,34,306068,57.31,3.29
2003,10180,2,35,394125,51.64,3.5
2003,10180,2,36,461719,53.23,4.48
2003,10180,2,37,623792,47.56,4.97
2003,10180,2,38,773503,48.24,6.45
2003,10180,2,39,232256,47,0
2003,10180,2,40,779229,45.86,1.76
2003,10180,2,41,1724518,52.19,3.69
2003,10180,2,42,635355,43.66,3.48
2003,10180,2,43,413186,50.17,1.99
2003,10180,2,44,666014,52.01,1
2003,10180,2,45,665254,47.23,6.01
2003,10180,2,46,184245,45,0
2003,10180,2,48,437281,50.75,3.99
2003,10180,2,49,474378,50.42,1.5
2003,10180,3,4,7736,34.25,2.57
2003,10180,3,5,19096,35.25,2.01
2003,10180,3,6,104419,39.8,2.58
2003,10180,3,7,59942,40.04,2.47
2003,10180,3,8,62660,39.48,3.34
2003,10180,3,9,12300,37.59,3.59
2003,10180,3,10,45244,39.87,2.2
2003,10180,3,11,44397,40.44,2.86
2003,10180,3,12,45188,40.38,1.5
2003,10180,3,13,35906,41.01,3.21
2003,10180,3,14,41299,41.1,2.03
2003,10180,3,15,25609,40.27,2.72
2003,10180,3,16,10316,41.32,2.81
2003,10180,3,17,35630,41.66,1.32
2003,10180,3,18,12280,41,0
2003,10180,3,19,21013,41.21,1.49
2003,10180,3,20,10844,40.28,2.34
2003,10180,3,21,44476,41.55,1.34
2003,10180,3,22,28353,42.25,1.63
2003,10180,3,23,16072,43.21,1.6
2003,10180,3,24,13116,43.73,2.01
2003,10180,3,25,16601,41.47,2.24
2003,10180,3,26,51674,41.19,2
2003,10180,3,27,2160,44,0
2003,10180,3,29,2047,46,0
2003,10180,3,30,6862,42,0
2003,10180,3,31,11257,40,0
2003,10180,3,32,6140,43,0
2003,10180,3,33,14327,43.43,1.05
2003,10180,3,34,12280,41,0
2003,10180,3,35,7886,42.65,1.68
2003,10180,3,36,11257,40,0
2003,10180,3,37,4207,44.97,1
2003,10180,3,38,10956,43.49,1.94
2003,10180,3,39,7886,42.65,1.68
2003,10180,3,40,17510,42.31,2.11
2003,10180,3,42,5510,40.49,3.11
2003,10180,3,43,4639,41.53,3.97
2003,10180,3,44,25790,41.17,1.3
2003,10180,3,45,15350,42.07,2.14
2003,10180,3,46,10731,41.84,2.65
2003,10180,3,47,17397,41.06,1.43
2003,10180,3,48,12280,40.58,1.93
2003,10180,3,51,11257,40,0
2003,10200,1,1,471248,12.36,0.48
2003,10200,1,2,3269997,16.31,2.06
2003,10200,1,3,15432258,21.79,3.26
2003,10200,1,4,18936629,25.34,4.15
2003,10200,1,5,22859932,29.56,3.25
2003,10200,1,6,38205141,30.94,4.21
2003,10200,1,7,25693418,32.37,4.21
2003,10200,1,8,10704015,32.27,4.13
2003,10200,1,9,11232543,32.63,4.04
2003,10200,1,10,4742434,35.63,3.89
2003,10200,1,11,8781415,33.67,2.99
2003,10200,1,12,3590775,34.68,3.61
2003,10200,1,13,5539761,34.7,4.02
2003,10200,1,14,5425508,35.19,3.62
2003,10200,1,15,2027447,36.37,3.86
2003,10200,1,16,2121658,37.14,3.4
2003,10200,1,17,3481744,36.25,3.43
2003,10200,1,18,2351097,38.96,3.7
2003,10200,1,19,916284,41.95,1.94
2003,10200,1,20,1160949,39.91,1.63
2003,10200,1,21,1031496,42.09,2.43
2003,10200,1,22,1308216,40.73,1.25
2003,10200,1,23,724103,41,0
2003,10200,1,24,167222,45,0
2003,10200,1,25,559155,40,0
2003,10200,1,26,1098165,40.06,2.85
2003,10200,1,27,635550,42,0
2003,10200,1,35,1194705,41.06,1
2003,10200,1,37,316891,43,0
2003,10200,2,1,621242,14,0
2003,10200,2,2,4777458,18.12,2.41
2003,10200,2,3,8021557,21.76,2.84
2003,10200,2,4,19579981,26.67,3.9
2003,10200,2,5,23986604,29.54,3.93
2003,10200,2,6,29895413,32.55,4.75
2003,10200,2,7,15373896,33.36,4.81
2003,10200,2,8,13202549,36.86,4.26
2003,10200,2,9,8808814,36.71,3.71
2003,10200,2,10,5058202,37.91,5.45
2003,10200,2,11,3481983,37.37,3.35
2003,10200,2,12,5708214,34.51,4.94
2003,10200,2,13,7819522,38.68,4.79
2003,10200,2,14,2817335,43.45,4.24
2003,10200,2,15,3308187,37.15,4.48
2003,10200,2,16,3967842,37.5,5.7
2003,10200,2,17,4725505,42.3,5.71
2003,10200,2,18,5718801,43.82,5.44
2003,10200,2,19,1444766,49.1,5.63
2003,10200,2,20,2058426,42.91,5.49
2003,10200,2,21,2820758,41.61,5.55
2003,10200,2,22,2902667,40,5.74
2003,10200,2,23,1586279,47.25,3.36
2003,10200,2,24,979285,44.69,3.26
2003,10200,2,25,158731,54.63,0.93
2003,10200,2,27,839686,46.2,4.19
2003,10200,2,28,152989,50,0
2003,10200,2,29,1040268,37,0
2003,10200,2,31,1056846,44.77,0.97
2003,10200,2,32,296798,49,0
2003,10200,2,33,899623,40,0
2003,10200,2,36,647414,44,0
2003,10200,3,1,171419,12.47,0.75
2003,10200,3,2,242379,15.53,2.1
2003,10200,3,3,172941,18.21,1.67
2003,10200,3,4,59108,19.77,1.58
2003,10200,3,5,14940,19.01,1.86
2003,10200,3,6,3007,20,0
2003,10261,1,2,416019,15.3,0.61
2003,10261,1,3,4563502,18.72,1.93
2003,10261,1,4,18677507,22.72,2.69
2003,10261,1,5,16638115,27.22,3.05
2003,10261,1,6,19497593,28.91,2.73
2003,10261,1,7,4616766,31.2,3.36
2003,10261,1,8,8919180,29.45,2.69
2003,10261,1,9,5036266,31.17,2.98
2003,10261,1,10,2052055,30.12,1.67
2003,10261,1,11,2403294,31.37,3.32
2003,10261,1,12,1529680,35.49,3.68
2003,10261,1,13,682665,34.6,1.55
2003,10261,1,14,794545,34.61,1.27
2003,10261,1,15,812132,37.17,0.89
2003,10261,1,16,848880,36.08,2.22
2003,10261,1,17,730207,37.03,3.27
2003,10261,1,18,671518,34.62,4.09
2003,10261,1,19,243623,35,0
2003,10261,1,30,151250,37,0
2003,10261,2,2,815623,17.64,1.12
2003,10261,2,3,4767561,19.96,3.3
2003,10261,2,4,18868267,23.54,3.62
2003,10261,2,5,11995330,28.29,3.02
2003,10261,2,6,13796104,32.25,5.2
2003,10261,2,7,11352526,34.3,4.98
2003,10261,2,8,13860712,32.92,5.27
2003,10261,2,9,7154491,35.67,4.01
2003,10261,2,10,5304868,35.97,4.39
2003,10261,2,11,5159063,37.54,4.54
2003,10261,2,12,3598553,38.08,4.77
2003,10261,2,13,1726620,42.12,3.26
2003,10261,2,14,2243566,37.77,2.21
2003,10261,2,15,3003139,39.69,2.38
2003,10261,2,16,814574,41.92,3.2
2003,10261,2,17,2850021,40.75,3.93
2003,10261,2,18,2028208,37.99,4.36
2003,10261,2,19,856835,40.51,3.11
2003,10261,2,20,174943,44,0
2003,10261,2,21,605862,45.4,0.49
2003,10261,2,22,180413,51,0
2003,10261,2,23,234420,43,0
2003,10261,2,24,131180,49,0
2003,10261,2,26,536720,44.67,0.47
2003,10262,1,2,51336,13.82,0.38
2003,10262,1,3,2085150,19.13,2.18
2003,10262,1,4,7969743,23.24,2.78
2003,10262,1,5,14798519,26.14,3.66
2003,10262,1,6,14995721,29.24,3.67
2003,10262,1,7,5225269,32.34,2.31
2003,10262,1,8,5855867,32.6,2.67
2003,10262,1,9,1331463,36.48,4.11
2003,10262,1,10,3084130,36.94,2.74
2003,10262,1,11,2417431,35.54,3.36
2003,10262,1,12,1805790,35.35,1.55
2003,10262,1,13,410279,34,0
2003,10262,1,14,269585,41,0
2003,10262,1,15,563412,37.87,0.99
2003,10262,1,16,773489,38.74,2.31
2003,10262,1,17,1844538,37.04,2.45
2003,10262,1,18,872490,36.55,2.51
2003,10262,1,19,391384,38.66,3.49
2003,10262,1,20,1478052,36.7,2.08
2003,10262,1,21,469808,36,0
2003,10262,1,22,657571,37.14,1.81
2003,10262,1,23,391740,35,0
2003,10262,1,24,274448,38,0
2003,10262,1,25,1214063,36.45,0.84
2003,10262,1,26,269585,41,0
2003,10262,1,27,244367,39,0
2003,10262,2,2,111723,17,0
2003,10262,2,3,2166532,20.27,2.15
2003,10262,2,4,6879275,22.49,2.87
2003,10262,2,5,25518682,28.5,4.22
2003,10262,2,6,15409946,30.16,3.77
2003,10262,2,7,6585310,35.55,4.3
2003,10262,2,8,10936739,38.48,2.93
2003,10262,2,9,9378932,40.17,3.69
2003,10262,2,10,6930962,40.79,3.26
2003,10262,2,11,4258917,42.06,3.19
2003,10262,2,12,2945064,44.2,3.4
2003,10262,2,13,1694709,42.63,2.34
2003,10262,2,14,4373187,44.29,2.7
2003,10262,2,15,3418781,44.95,3.7
2003,10262,2,16,5646645,45.34,3.58
2003,10262,2,17,1959910,46.36,3.01
2003,10262,2,18,3547882,45.44,2.08
2003,10262,2,19,3002210,43.92,3.55
2003,10262,2,20,1218483,49.84,2.05
2003,10262,2,21,1090183,47.86,3.18
2003,10262,2,22,2884548,46.83,2.87
2003,10262,2,23,2157171,48.34,3.75
2003,10262,2,24,2352226,46.92,3.97
2003,10262,2,25,1606914,44.3,3.26
2003,10262,2,26,2101146,46.54,2.9
2003,10262,2,27,483836,45,0
2003,10262,2,28,513999,44,0
2003,10262,3,9,1747,45,0
2003,10262,3,10,1469,47,0
2003,10262,3,11,1747,45,0
2003,10262,3,12,1747,45,0
2003,10262,3,14,4964,45.59,0.91
2003,10262,3,15,1469,47,0
2003,10262,3,16,4685,46.25,0.97
2003,10262,3,17,1747,45,0
2003,10262,3,18,3495,45,0
2003,10262,3,20,1469,47,0
2003,10262,3,21,1747,45,0
2003,10262,3,22,1469,47,0
2003,10262,3,24,1469,47,0
2003,10262,3,25,1469,47,0
2003,10262,3,26,1469,47,0
2003,10262,3,27,1747,45,0
2003,21720,1,1,2943406,21.5,3.08
2003,21720,1,2,3243527,32.4,3.23
2003,21720,1,3,14686918,44.55,5.56
2003,21720,1,4,24642774,49.63,5.67
2003,21720,1,5,18993088,58.29,4.77
2003,21720,1,6,8168561,63.57,4.17
2003,21720,1,7,4366931,69.27,5.49
2003,21720,1,8,1414799,70.66,5.35
2003,21720,1,11,35974,80,0
2003,21720,1,12,115522,70,0
2003,21720,2,1,2385662,21.22,2.99
2003,21720,2,2,2255872,31.51,4.1
2003,21720,2,3,14529637,43.51,5.11
2003,21720,2,4,17803987,48.03,5.34
2003,21720,2,5,23615271,57.47,3.96
2003,21720,2,6,13238322,65.8,4.02
2003,21720,2,7,3497279,74.13,6.97
2003,21720,2,8,2201022,78,7.21
2003,21720,2,9,497640,83.33,4.48
2003,21720,2,10,34175,91,0
2003,21720,2,11,107526,74,0
2003,21720,2,12,34175,91,0
2003,21720,3,1,7237,25,0
2003,21720,3,2,3618,25,0
2003,21740,1,1,97183559,20.61,2.11
2003,21740,1,2,13674436,31.35,6.1
2003,21740,1,3,71105595,40.19,4.05
2003,21740,1,4,67737182,41.93,4.85
2003,21740,1,5,37203250,45.81,4.51
2003,21740,1,6,19597688,49.74,3.13
2003,21740,1,7,18829504,52.6,3.17
2003,21740,1,8,11288526,53.01,3.54
2003,21740,1,9,5744007,55.63,3.91
2003,21740,1,10,3197280,54.47,3.31
2003,21740,1,11,1086531,56.32,2.92
2003,21740,1,12,420088,60,0
2003,21740,1,13,549378,58,0
2003,21740,2,1,100845041,20.39,2.17
2003,21740,2,2,21232181,28.23,5.61
2003,21740,2,3,76934583,40.02,3.95
2003,21740,2,4,87176977,43.24,4.8
2003,21740,2,5,40717828,46.75,5.38
2003,21740,2,6,26640574,50.82,4.3
2003,21740,2,7,17993676,54.76,3.53
2003,21740,2,8,14469900,54.2,4.31
2003,21740,2,9,8925004,58.08,3.94
2003,21740,2,10,5542265,59.62,3.89
2003,21740,2,11,2156046,62.96,4.34
2003,21740,2,12,1364324,62.79,2.99
2003,21740,2,13,730409,60,0
2003,21740,3,1,15595215,15.09,1.25
2003,21740,3,2,2301861,14.99,1.38
2003,21740,3,5,1016,59,0
2003,21740,3,6,1016,59,0
2003,21740,3,7,7110,59,0
2003,21740,3,9,3047,59,0
2003,21740,3,10,1016,59,0
2003,21740,3,11,1016,59,0
2003,30060,1,2,5514130,15.6,1.75
2003,30060,1,3,21242419,19.76,1.55
2003,30060,1,4,19933538,22.98,1.64
2003,30060,1,5,27291187,26.57,2.34
2003,30060,1,6,15694380,28.56,1.83
2003,30060,1,7,18857936,31.3,2.68
2003,30060,1,8,41794485,34.15,1.99
2003,30060,1,9,45234614,35.31,1.89
2003,30060,1,10,25580931,34.75,1.56
2003,30060,1,11,24076309,36.13,2.2
2003,30060,1,12,15422493,36.31,1.45
2003,30060,1,13,10450885,35.92,1.65
2003,30060,1,14,23935774,36.94,1.9
2003,30060,1,15,21005431,37.91,1.87
2003,30060,1,16,19059762,37.93,1.51
2003,30060,1,17,12852166,38.07,1.14
2003,30060,1,18,10741093,38.85,1.47
2003,30060,1,19,4038242,38.61,1.06
2003,30060,1,20,5054184,39.17,1.4
2003,30060,1,21,3463804,37.81,1.61
2003,30060,1,22,1824990,40.65,0.94
2003,30060,1,23,1526253,40.39,0.79
2003,30060,1,24,1981969,36.7,4.66
2003,30060,1,25,1227288,38,0
2003,30060,1,26,1908593,38.66,2.68
2003,30060,1,29,703479,41,0
2003,30060,1,36,101427,47,0
2003,30060,1,40,1406959,41,0
2003,30060,1,45,750182,44,0
2003,30060,1,46,144576,45,0
2003,30060,1,48,1227516,40,0
2003,30060,1,51,1549145,39.68,1.5
2003,30060,1,58,1227288,38,0
2003,30060,1,61,703479,41,0
2003,30060,1,74,298737,42,0
2003,30060,2,1,127740,10.61,0.49
2003,30060,2,2,3614806,15.51,1.51
2003,30060,2,3,19548709,20.12,1.63
2003,30060,2,4,19960388,23.26,1.76
2003,30060,2,5,26434160,26.88,2.42
2003,30060,2,6,15743344,29.73,2.29
2003,30060,2,7,23474761,32.49,3.36
2003,30060,2,8,41081433,34.53,2.29
2003,30060,2,9,45740059,35.49,1.86
2003,30060,2,10,18215658,36.54,1.61
2003,30060,2,11,17870302,36.73,2.18
2003,30060,2,12,15779676,38.52,1.37
2003,30060,2,13,18365527,38.8,1.73
2003,30060,2,14,21762207,38.08,2.03
2003,30060,2,15,16793250,39.19,2.32
2003,30060,2,16,14355370,40.83,1.46
2003,30060,2,17,12827550,40.32,1.3
2003,30060,2,18,10116393,40.72,2.18
2003,30060,2,19,7969494,42.16,1.69
2003,30060,2,20,6725957,41.84,2.35
2003,30060,2,21,4393812,40.74,1.48
2003,30060,2,22,1810195,42.4,0.49
2003,30060,2,23,1771314,44.59,0.49
2003,30060,2,24,3307523,40.54,1.88
2003,30060,2,25,723907,44,0
2003,30060,2,26,2931626,41.74,1.78
2003,30060,2,27,2491486,44,1.86
2003,30060,2,42,1262321,41,0
2003,30060,2,46,932727,38,0
2003,30060,2,47,723907,44,0
2003,30060,2,48,1206488,46,0
2003,30060,2,52,1108807,39,0
2003,30060,2,61,723907,44,0
2003,30060,2,72,932727,38,0
2003,30060,3,1,1834355,10.37,0.48
2003,30060,3,2,3614481,13.87,1.89
2003,30060,3,3,2808936,19.93,1.77
2003,30060,3,4,2067022,22.35,1.3
2003,30060,3,5,708048,23.69,1.82
2003,30060,3,6,66951,26.69,1.61
2003,30060,3,7,74256,25.03,2.93
2003,30060,3,8,20196,28.15,3.09
2003,30060,3,9,4160,32,0
2003,30060,3,11,2080,32,0
2003,30060,3,24,1040,32,0
2003,30420,1,3,29789,19,0
2003,30420,1,4,30485,20.5,0.5
2003,30420,1,5,1568733,25.18,1.38
2003,30420,1,6,920091,26.82,1.23
2003,30420,1,7,490912,29.99,3.1
2003,30420,1,8,3991557,33.32,1.95
2003,30420,1,9,4272910,35.12,1.94
2003,30420,1,10,2598793,33.77,2.66
2003,30420,1,11,1049277,36.12,1.75
2003,30420,1,12,374585,35,0
2003,30420,1,13,1355777,37.01,1.92
2003,30420,1,14,2418166,39.42,0.81
2003,30420,1,16,2970006,38.24,2.46
2003,30420,1,19,2162729,39.46,2.45
2003,30420,1,20,1326116,36.95,3.2
2003,30420,1,21,1167210,36.47,1.94
2003,30420,1,23,832140,42,0
2003,30420,1,25,718748,38.34,4.11
2003,30420,1,27,118094,31,0
2003,30420,1,28,852654,35.56,0.5
2003,30420,1,29,2148315,39.11,1.66
2003,30420,1,30,721838,38,0
2003,30420,1,33,2306971,38.91,1.12
2003,30420,1,37,1677842,38.57,0.5
2003,30420,2,4,90669,22.8,2.99
2003,30420,2,5,891159,23.96,1.96
2003,30420,2,6,924019,27.36,1.1
2003,30420,2,7,634792,28.71,1.96
2003,30420,2,8,4093037,32.57,1.13
2003,30420,2,9,6297210,34.9,2.34
2003,30420,2,10,2143725,34.63,1.19
2003,30420,2,11,3939183,39.27,1.84
2003,30420,2,12,1502136,35.83,1.84
2003,30420,2,13,641911,37,0
2003,30420,2,14,5910187,40.57,1.36
2003,30420,2,16,1301096,41.09,3.68
2003,30420,2,18,1547317,38.4,5.8
2003,30420,2,20,4462707,44.04,1.62
2003,30420,2,22,1282000,43.2,0.4
2003,30420,2,24,514194,44,0
2003,30420,2,27,1214153,38,0
2003,30420,2,28,4464530,37.77,1.67
2003,30420,2,37,294221,35,0
2005,10110,1,1,9609518,14.81,2.16
2005,10110,1,2,44705369,20.11,2.41
2005,10110,1,3,121850135,25.23,3.1
2005,10110,1,4,104820935,30.33,2.99
2005,10110,1,5,117465429,35.36,3.18
2005,10110,1,6,228643553,38.69,2.67
2005,10110,1,7,74777842,41.79,2.66
2005,10110,1,8,26160763,42.53,3.01
2005,10110,1,9,22587922,44.97,2.1
2005,10110,1,10,28713110,47.46,3
2005,10110,1,11,15033683,46.21,2.79
2005,10110,1,12,16894702,47.37,2.17
2005,10110,1,13,6832658,48.88,1.36
2005,10110,1,14,5317158,47.62,1.45
2005,10110,1,15,4789374,49.94,1.91
2005,10110,1,16,1298847,50,0
2005,10110,1,17,911479,51,0
2005,10110,1,18,384341,53,0
2005,10110,2,1,6714323,14.66,1.97
2005,10110,2,2,77225624,20.4,2.38
2005,10110,2,3,138052814,26.08,3.05
2005,10110,2,4,152914109,30.38,3.3
2005,10110,2,5,339331829,35.14,3.95
2005,10110,2,6,364119685,40.6,4.42
2005,10110,2,7,347664543,44.54,4.67
2005,10110,2,8,192188566,48.19,4.72
2005,10110,2,9,74476322,53.02,3.42
2005,10110,2,10,47244868,56.4,2.64
2005,10110,2,11,68687071,57.36,3.88
2005,10110,2,12,45253580,57.77,4.79
2005,10110,2,13,27375760,59.35,4.71
2005,10110,2,14,20483350,58.86,5.43
2005,10110,2,15,24595418,61.28,5.32
2005,10110,2,16,21992912,63.98,6.12
2005,10110,2,17,8032053,61.84,5.73
2005,10110,2,18,11502515,60.23,8.8
2005,10110,2,19,956196,65.54,5.18
2005,10110,2,20,3898668,63.94,6.98
2005,10110,2,22,7351,87,0
2005,10110,3,1,969147,12.36,2.45
2005,10110,3,2,2130952,20.56,2.6
2005,10110,3,3,3270841,23.82,2.11
2005,10110,3,4,853211,27.69,3.17
2005,10110,3,5,469701,33.3,4.85
2005,10110,3,6,447380,38.62,3.02
2005,10110,3,7,199181,42.37,4.81
2005,10110,3,8,82427,45.87,4.78
2005,10110,3,9,34558,49.69,3.95
2005,10110,3,10,32301,48.28,3.42
2005,10110,3,11,23469,49.12,4.09
2005,10110,3,12,23941,50.42,3.13
2005,10110,3,13,7953,52.29,1.98
2005,10110,3,14,3146,53,0
2005,10110,3,15,9214,51.41,2.33
2005,10110,3,16,3408,50,0
2005,10110,3,18,3146,53,0
2005,10130,1,1,154664,10,0
2005,10130,1,2,5944843,11.72,1.66
2005,10130,1,3,29609653,18.92,3.67
2005,10130,1,4,49116821,23.58,3.36
2005,10130,1,5,39972930,25.82,2.2
2005,10130,1,6,57095621,27.17,3.01
2005,10130,1,7,61218928,30.79,2.92
2005,10130,1,8,38592854,30.84,2.75
2005,10130,1,9,22701553,32.02,2.35
2005,10130,1,10,14837794,33.54,2.79
2005,10130,1,11,15698450,33.04,2.91
2005,10130,1,12,3851675,36.62,0.9
2005,10130,1,13,14439720,35.83,2.1
2005,10130,1,14,10807191,36.01,1.43
2005,10130,1,15,1381273,38.35,0.48
2005,10130,1,16,6332635,35.17,1.24
2005,10130,1,17,1725245,39.36,1.56
