year,species_code,sex,sex_desc,iss,nss,nhls
2013,21720,0,total_pre,343.9054858162323,10209,372
2013,21720,1,male,257.2779565664386,5199,335
2013,21720,2,female,343.1169712813396,4863,350
2013,21720,4,total_post,343.90548950342395,10209,372
2013,21720,12,female_male,573.9074579549124,10062,372
2013,21740,0,total_pre,188.62529304453935,31880,436
2013,21740,1,male,172.57516544878547,14941,388
2013,21740,2,female,179.48498578263187,16680,398
2013,21740,4,total_post,188.62529314643322,31880,436
2013,21740,12,female_male,359.6975300944986,31621,431
2013,30060,0,total_pre,970.0850051859878,19373,240
2013,30060,1,male,778.0901780019118,10852,217
2013,30060,2,female,522.3108543488282,8469,214
2013,30060,4,total_post,970.0849556579927,19373,240
2013,30060,12,female_male,1096.4267993154876,19321,237
2013,30420,0,total_pre,206.77531123854843,3138,86
2013,30420,1,male,151.38009722916013,1350,66
2013,30420,2,female,112.9252869605972,1788,71
2013,30420,4,total_post,206.77530964217078,3138,86
2013,30420,12,female_male,174.26266983642233,3138,86
2015,10110,0,total_pre,3837.0463098254195,57597,688
2015,10110,1,male,1374.7813705670178,20605,633
2015,10110,2,female,3448.8624308255603,36822,673
2015,10110,4,total_post,3837.0459272077464,57597,688
2015,10110,12,female_male,4425.19056003865,57427,686
2015,10130,0,total_pre,3127.4710340209317,22074,410
2015,10130,1,male,1532.114158134171,10780,361
2015,10130,2,female,2011.8657586181655,11125,387
2015,10130,4,total_post,3127.470896190538,22074,410
2015,10130,12,female_male,3341.8674856433895,21905,410
2015,10180,0,total_pre,884.4076217893208,3945,341
2015,10180,1,male,513.8401637529661,2173,234
2015,10180,2,female,443.36986949150906,1749,297
2015,10180,4,total_post,884.4072995464331,3945,341
2015,10180,12,female_male,891.2016572753239,3922,339
2015,10200,0,total_pre,2159.850895996764,15173,489
2015,10200,1,male,956.7712856114413,7445,376
2015,10200,2,female,1843.482414778989,7708,466
2015,10200,4,total_post,2159.8507489539616,15173,489
2015,10200,12,female_male,2245.1849076947565,15153,487
2015,10261,0,total_pre,1045.6803646237254,6073,222
2015,10261,1,male,543.9758507775713,2586,167
2015,10261,2,female,878.8063485296126,3484,203
2015,10261,4,total_post,1045.6805240285005,6073,222
2015,10261,12,female_male,1164.4677970462312,6070,222
2015,10262,0,total_pre,2254.5127515352146,9391,277
2015,10262,1,male,733.4421778815315,2616,189
2015,10262,2,female,1543.4600162141392,6774,270
2015,10262,4,total_post,2254.5141430244234,9391,277
2015,10262,12,female_male,2206.7259130008633,9390,277
2015,20510,0,total_pre,439.29293245617043,4473,291
2015,20510,1,male,439.9573198348245,2556,240
2015,20510,2,female,324.79059031781924,1722,240
2015,20510,4,total_post,439.2930722141384,4473,291
2015,20510,12,female_male,759.9583682917171,4278,288
2015,21720,0,total_pre,2202.5014518646794,11046,514
2015,21720,1,male,1365.724140351553,5504,450
2015,21720,2,female,1471.1167096562035,5536,463
2015,21720,4,total_post,2202.5024928910766,11046,514
2015,21720,12,female_male,2862.9164703791444,11040,514
2015,21740,0,total_pre,406.99223253233936,27831,603
2015,21740,1,male,351.00515173361015,12258,517
2015,21740,2,female,369.88253465023155,15296,530
2015,21740,4,total_post,406.99224053298366,27831,603
2015,21740,12,female_male,729.1340022950618,27554,590
2015,30060,0,total_pre,570.2479866780993,24773,346
2015,30060,1,male,477.38406262533414,12796,319
2015,30060,2,female,434.55738313435387,11735,297
2015,30060,4,total_post,570.2479722225297,24773,346
2015,30060,12,female_male,914.5651674499736,24531,337
2015,30420,0,total_pre,298.5767370249034,2325,95
2015,30420,1,male,126.85818134020629,980,75
2015,30420,2,female,206.24555849746451,1345,70
2015,30420,4,total_post,298.5769302859754,2325,95
2015,30420,12,female_male,220.72496386394664,2325,95
2017,10110,0,total_pre,4048.4849118035213,35219,494
2017,10110,1,male,1386.0169542130916,12740,450
2017,10110,2,female,3086.3318441888064,22427,491
2017,10110,4,total_post,4048.4843023374306,35219,494
2017,10110,12,female_male,4366.87240409195,35167,494
2017,10130,0,total_pre,2267.724415043009,16086,307
2017,10130,1,male,1029.4848453247444,8067,263
2017,10130,2,female,1373.7729097302106,7805,292
2017,10130,4,total_post,2267.724136705401,16086,307
2017,10130,12,female_male,1940.3415945727695,15872,306
2017,10180,0,total_pre,538.1488851181302,2760,229
2017,10180,1,male,334.877293450434,1478,165
2017,10180,2,female,320.81223090408173,1277,197
2017,10180,4,total_post,538.149150538636,2760,229
2017,10180,12,female_male,506.4125100865594,2755,228
2017,10200,0,total_pre,617.5376601051809,10374,389
2017,10200,1,male,251.69892385894173,4996,300
2017,10200,2,female,692.5530765552413,5187,358
2017,10200,4,total_post,617.5377027051504,10374,389
2017,10200,12,female_male,533.9665551645592,10183,383
2017,10261,0,total_pre,767.4037776397864,4776,163
2017,10261,1,male,315.88906955010833,1967,119
2017,10261,2,female,593.6361282850337,2795,155
2017,10261,4,total_post,767.4037722268936,4776,163
2017,10261,12,female_male,839.7289106818242,4762,163
2017,10262,0,total_pre,1304.0910320339533,5986,187
2017,10262,1,male,430.8623197013442,1816,135
2017,10262,2,female,898.1134684363359,4170,181
2017,10262,4,total_post,1304.0916094656577,5986,187
2017,10262,12,female_male,1273.9433020756348,5986,187
2017,20510,0,total_pre,202.4595578548453,4599,300
2017,20510,1,male,243.27351423814025,2475,256
2017,20510,2,female,163.06693068236763,2124,260
2017,20510,4,total_post,202.4595990508228,4599,300
2017,20510,12,female_male,404.236128230492,4599,300
2017,21720,0,total_pre,664.49962554537,2601,267
2017,21720,1,male,396.329838195624,1231,217
2017,21720,2,female,482.6690575195773,1366,236
2017,21720,4,total_post,664.5002141517392,2601,267
2017,21720,12,female_male,878.4707541685068,2597,267
2017,21740,0,total_pre,79.5419260410574,13782,421
2017,21740,1,male,62.56622936030914,5186,330
2017,21740,2,female,61.829599905989475,6304,338
2017,21740,4,total_post,79.54192490157516,13782,421
2017,21740,12,female_male,127.17061030572115,11490,390
2017,30060,0,total_pre,502.26135388269654,20710,281
2017,30060,1,male,417.6297569800397,10703,258
2017,30060,2,female,286.4716970226035,9746,255
2017,30060,4,total_post,502.26134420642563,20710,281
2017,30060,12,female_male,669.6312901732333,20449,278
2017,30420,0,total_pre,276.9439111997377,2570,92
2017,30420,1,male,215.4653465589059,1160,69
2017,30420,2,female,131.01491089497233,1410,81
2017,30420,4,total_post,276.94394167830006,2570,92
2017,30420,12,female_male,254.90713428669483,2570,92
2019,10110,0,total_pre,4623.861552840961,38673,503
2019,10110,1,male,2344.607625931493,13923,479
2019,10110,2,female,3647.8355042016,24692,494
2019,10110,4,total_post,4623.861521751371,38673,503
2019,10110,12,female_male,5778.968643293069,38615,503
2019,10130,0,total_pre,890.8636505461948,14272,320
2019,10130,1,male,494.73085133705894,7375,280
2019,10130,2,female,912.7148008390941,6567,307
2019,10130,4,total_post,890.8636955228375,14272,320
2019,10130,12,female_male,1168.3500720216844,13942,319
2019,10180,0,total_pre,773.545040181572,3044,273
2019,10180,1,male,458.8143869586862,1673,217
2019,10180,2,female,438.4552037703716,1344,226
2019,10180,4,total_post,773.5446936176047,3044,273
2019,10180,12,female_male,903.4660158238643,3017,271
2019,10200,0,total_pre,1461.323049641274,13168,406
2019,10200,1,male,785.3763978699745,6796,343
2019,10200,2,female,1265.1068613832142,6324,378
2019,10200,4,total_post,1461.322646609543,13168,406
2019,10200,12,female_male,1812.6956992216185,13120,405
2019,10261,0,total_pre,957.6631543988582,3297,155
2019,10261,1,male,395.6423646692648,1531,112
2019,10261,2,female,613.5535720834929,1766,139
2019,10261,4,total_post,957.6630500681154,3297,155
2019,10261,12,female_male,956.2588448287412,3297,155
2019,10262,0,total_pre,1664.5515684044728,6878,206
2019,10262,1,male,536.0688172898559,2327,160
2019,10262,2,female,1303.967782729204,4549,198
2019,10262,4,total_post,1664.5510609542978,6878,206
2019,10262,12,female_male,1697.886504532806,6876,205
2019,20510,0,total_pre,2690.2676055297375,8743,332
2019,20510,1,male,1504.3162486088063,4386,309
2019,20510,2,female,1239.8986718077522,4354,300
2019,20510,4,total_post,2690.2669184596,8743,332
2019,20510,12,female_male,2712.1940210718453,8740,332
2019,21720,0,total_pre,316.2555609199055,3745,318
2019,21720,1,male,254.09721369526702,1853,257
2019,21720,2,female,233.5424140136431,1869,280
2019,21720,4,total_post,316.25558846557595,3745,318
2019,21720,12,female_male,482.7227171725623,3722,315
2019,21740,0,total_pre,348.8378740008148,16476,446
2019,21740,1,male,245.39893894761,6983,384
2019,21740,2,female,402.241070681572,8726,387
2019,21740,4,total_post,348.8378621470513,16476,446
2019,21740,12,female_male,618.1820999011352,15709,434
2019,30060,0,total_pre,484.51684324291375,26270,305
2019,30060,1,male,343.0511535138299,13504,279
2019,30060,2,female,542.4242530786621,12681,286
2019,30060,4,total_post,484.5168298975814,26270,305
2019,30060,12,female_male,822.901837538643,26185,304
2019,30420,0,total_pre,234.95427994112094,2237,74
2019,30420,1,male,301.02449151629577,850,53
2019,30420,2,female,102.7575705683521,1386,68
2019,30420,4,total_post,234.95427095841077,2237,74
2019,30420,12,female_male,192.2829760507853,2236,74
2021,10110,0,total_pre,3537.547768241106,36429,499
2021,10110,1,male,1751.5110042210815,12863,453
2021,10110,2,female,2876.0510919471567,23556,490
2021,10110,4,total_post,3537.547737589004,36429,499
2021,10110,12,female_male,4474.973736363866,36419,499
2021,10130,0,total_pre,2422.917948148564,15321,316
2021,10130,1,male,1211.1525855551317,7949,276
2021,10130,2,female,1793.6682781304928,7234,300
2021,10130,4,total_post,2422.9177970026662,15321,316
2021,10130,12,female_male,2724.235882419028,15183,315
2021,10180,0,total_pre,1137.9875699276365,3255,274
2021,10180,1,male,631.7711534706867,1740,218
2021,10180,2,female,619.1562541927565,1509,230
2021,10180,4,total_post,1137.9870377610728,3255,274
2021,10180,12,female_male,1241.2967235949643,3249,271
2021,10200,0,total_pre,2705.367898772688,15033,402
2021,10200,1,male,1168.3296340021348,7905,332
2021,10200,2,female,1992.8729617892573,7119,384
2021,10200,4,total_post,2705.3678917514585,15033,402
2021,10200,12,female_male,2644.6765069014305,15024,401
2021,10261,0,total_pre,343.44582749238015,2960,139
2021,10261,1,male,227.8414692396819,1251,101
2021,10261,2,female,240.70092573365818,1708,130
2021,10261,4,total_post,343.4458398738108,2960,139
2021,10261,12,female_male,406.5012773617306,2959,139
2021,10262,0,total_pre,2530.2090735103347,8661,217
2021,10262,1,male,877.5856891684817,3069,162
2021,10262,2,female,2074.8775224221145,5592,208
2021,10262,4,total_post,2530.2077939419346,8661,217
2021,10262,12,female_male,2305.159889329167,8661,217
2021,20510,0,total_pre,1119.6808518607847,9055,305
2021,20510,1,male,675.1055638431728,4753,274
2021,20510,2,female,939.1637747586926,4302,290
2021,20510,4,total_post,1119.6807989031881,9055,305
2021,20510,12,female_male,1517.888179021456,9055,305
2021,21720,0,total_pre,1064.0984026590204,3999,323
2021,21720,1,male,629.5603921451176,1935,272
2021,21720,2,female,687.0869622666296,2064,296
2021,21720,4,total_post,1064.0974538130567,3999,323
2021,21720,12,female_male,1317.938131384145,3999,323
2021,21740,0,total_pre,568.31936865097,23218,423
2021,21740,1,male,425.09245535816876,10234,381
2021,21740,2,female,542.1260075025259,12251,381
2021,21740,4,total_post,568.3193846728011,23218,423
2021,21740,12,female_male,966.1207344854821,22485,419
2021,30060,0,total_pre,537.0650238854203,22801,279
2021,30060,1,male,369.8864791633316,12250,256
2021,30060,2,female,425.54362097711936,10546,258
2021,30060,4,total_post,537.0650252725585,22801,279
2021,30060,12,female_male,754.2263122026646,22796,279
2021,30420,0,total_pre,204.43085971149222,2088,70
2021,30420,1,male,166.5281120755468,1204,47
2021,30420,2,female,99.81081871653976,884,60
2021,30420,4,total_post,204.43088439610503,2088,70
2021,30420,12,female_male,149.60936289016524,2088,70
2023,10110,0,total_pre,3331.684198371447,31857,486
2023,10110,1,male,1605.0151000781334,11027,452
2023,10110,2,female,2468.8139078265826,20811,478
2023,10110,4,total_post,3331.684019519463,31857,486
2023,10110,12,female_male,3871.1498335552133,31838,485
2023,10130,0,total_pre,1855.362063880191,11819,315
2023,10130,1,male,1057.2232455184464,5715,260
2023,10130,2,female,1144.0318753565045,6008,299
2023,10130,4,total_post,1855.3622512737022,11819,315
2023,10130,12,female_male,2080.0771518022207,11723,312
2023,10180,0,total_pre,985.2040386010569,2752,243
2023,10180,1,male,542.5857163057582,1440,188
2023,10180,2,female,508.5122511024359,1311,196
2023,10180,4,total_post,985.2029878719358,2752,243
2023,10180,12,female_male,1007.3626775504257,2751,243
2023,10200,0,total_pre,1197.5889875060784,10487,381
2023,10200,1,male,835.871852356892,5252,290
2023,10200,2,female,907.9742915987886,5202,358
2023,10200,4,total_post,1197.5892279852135,10487,381
2023,10200,12,female_male,1305.4129798904708,10454,378
2023,10261,0,total_pre,707.5503476475662,2957,142
2023,10261,1,male,368.2151346883267,1374,112
2023,10261,2,female,488.67549063709873,1583,128
2023,10261,4,total_post,707.5503197753912,2957,142
2023,10261,12,female_male,809.4094113500788,2957,142
2023,10262,0,total_pre,2196.8410865527076,7555,221
2023,10262,1,male,689.6484380633689,2395,162
2023,10262,2,female,1563.688183482298,5159,215
2023,10262,4,total_post,2196.8408707315525,7555,221
2023,10262,12,female_male,2110.7479217147643,7554,221
2023,20510,0,total_pre,639.7049156530114,3696,233
2023,20510,1,male,485.0638043226723,2056,197
2023,20510,2,female,320.4985131099348,1640,192
2023,20510,4,total_post,639.7047360475718,3696,233
2023,20510,12,female_male,777.6845935314153,3696,233
2023,21720,0,total_pre,1171.3653879850629,5491,351
2023,21720,1,male,696.3761814014885,2688,304
2023,21720,2,female,781.0631628477682,2798,319
2023,21720,4,total_post,1171.3653311766845,5491,351
2023,21720,12,female_male,1474.4951790168473,5486,351
2023,21740,0,total_pre,481.2359717358034,26312,434
2023,21740,1,male,342.9257083982112,10248,398
2023,21740,2,female,526.7663953956262,11794,403
2023,21740,4,total_post,481.23596094747995,26312,434
2023,21740,12,female_male,846.5822622432116,22042,425
2023,30060,0,total_pre,201.78899162679755,14476,263
2023,30060,1,male,177.30016295129542,8064,246
2023,30060,2,female,156.65742233949672,6345,235
2023,30060,4,total_post,201.7889903576635,14476,263
2023,30060,12,female_male,276.9975611899191,14409,262
2023,30420,0,total_pre,64.74906886344914,806,52
2023,30420,1,male,41.00625491752368,378,35
2023,30420,2,female,21.51304864646208,428,40
2023,30420,4,total_post,64.74903459132446,806,52
2023,30420,12,female_male,37.143999309319994,806,52
