year,sex,age,agepop,mean_length,sd_length,species_code
2021,0,17,1108337,46.29,2.49,301502
2021,0,18,3864238,46.55,1.88,301502
2021,0,19,2938583,46.910000000000004,1.5,301502
2021,0,20,2509002,47.07,1.5,301502
2021,0,21,4740073,47.72,2.38,301502
2021,0,22,2790592,46.9,1.51,301502
2021,0,23,2117705,49.31,2.13,301502
2021,0,24,834980,47.6,1.5299999999999998,301502
2021,0,25,2178633,48.06,2.23,301502
2021,0,26,1647915,49.13999999999999,1.54,301502
2021,0,27,1577252,49.97,1.94,301502
2021,0,28,633693,47.13,1.36,301502
2021,0,29,693811,48.38,0.9299999999999999,301502
2021,0,30,1305359,49.92,1.87,301502
2021,0,31,837740,49.72,1.66,301502
2021,0,32,1166402,48.58,3.12,301502
2021,0,33,883622,50.76,1.84,301502
2021,0,34,1074551,48.31,2.63,301502
2021,0,35,620937,50.67,0.4699999999999999,301502
2021,0,36,609361,50.57,2.62,301502
2021,0,38,415868,51,0,301502
2021,0,39,415868,51,0,301502
2021,0,40,205069,50,0,301502
2021,0,41,205069,50,0,301502
2021,0,44,263309,46,0,301502
2021,1,5,208202,29.26,1.36,301502
2021,1,6,87962,30.99,1,301502
2021,1,7,466577,35.28,1.7099999999999997,301502
2021,1,8,487732,37.06,2.91,301502
2021,1,9,1045328,39.46,1.87,301502
2021,1,10,1061021,40.36,1.8,301502
2021,1,11,2786657,41.85,2.04,301502
2021,1,12,2074883,42.65,1.88,301502
2021,1,13,581215,43.91,1.2,301502
2021,1,14,1072504,44.57,2.27,301502
2021,1,15,1312487,43.7,1.57,301502
2021,1,16,1585034,45.19,1.42,301502
2021,1,17,581215,43.91,1.2,301502
2021,1,18,2382979,46.18,2.12,301502
2021,1,19,2577840,47.02,1.34,301502
2021,1,20,1685197,46.67000000000001,1.4,301502
2021,1,21,2229946,47.17,1.62,301502
2021,1,22,1933156,46.97,1.13,301502
2021,1,23,674459,48.33,1.97,301502
2021,1,24,188377,47,0,301502
2021,1,25,1166610,47.76,2.73,301502
2021,1,26,555109,48.29,1.87,301502
2021,1,27,396465,49.35,1.49,301502
2021,1,28,462250,46.42,1.5,301502
2021,1,29,683194,48.45,0.89,301502
2021,1,30,218111,48,0,301502
2021,1,31,178354,51,0,301502
2021,1,32,581226,49.03,1.4,301502
2021,1,35,571203,50.31,0.46,301502
2021,1,36,218111,48,0,301502
2021,2,5,22011,29,0,301502
2021,2,6,114901,31.03,3.09,301502
2021,2,7,860881,35.66,1.47,301502
2021,2,8,177866,37.08,1.52,301502
2021,2,9,761159,37.83,2.7,301502
2021,2,10,676165,41.7,2.05,301502
2021,2,11,1994093,41.79,1.91,301502
2021,2,12,1628355,43.01,1.5099999999999998,301502
2021,2,13,1807090,43.85,1.63,301502
2021,2,14,2795528,44.81,2.03,301502
2021,2,15,1928067,45.81,1.37,301502
2021,2,16,1867224,45.29,1.75,301502
2021,2,17,611541,48.04,1.71,301502
2021,2,18,1811052,46.93,1.59,301502
2021,2,19,804432,46.78,1.64,301502
2021,2,20,622600,47.73,1.58,301502
2021,2,21,2530763,47.83,2.94,301502
2021,2,22,830387,46.72,2.13,301502
2021,2,23,1563297,49.54,2.04,301502
2021,2,24,512212,47.67,1.74,301502
2021,2,25,1089431,48.41,1.43,301502
2021,2,26,658779,49.31,0.74,301502
2021,2,27,800297,49.77,2.13,301502
2021,2,28,220775,48,0,301502
2021,2,30,969789,50.03,1.77,301502
2021,2,31,410460,48.16,1.46,301502
2021,2,32,716281,48.68,3.7099999999999995,301502
2021,2,33,663625,50.74,1.83,301502
2021,2,34,1346868,49.03,2.52,301502
2021,2,36,447232,51.4,2.5,301502
2021,2,38,732554,51,0,301502
2021,2,39,732554,51,0,301502
2021,2,40,158124,50,0,301502
2021,2,41,158124,50,0,301502
2021,2,44,243701,46,0,301502
1990,4,6,39260,27,0,301502
1990,4,7,15353,33.94,1.77,301502
1990,4,8,15931,34.7196359299479,1.76422258489737,301502
1990,4,9,121267,38.47047589203988,1.394321620886144,301502
1990,4,10,1605245,42.726161271332415,2.0043723232279183,301502
1990,4,11,1959232,42.51625198036782,1.3666599106180382,301502
1990,4,12,1668396,43.50198959959146,1.496335066734756,301502
1990,4,13,2267000,44.27813139832377,1.4946249757388619,301502
1990,4,14,2986195,45.062103700528596,1.0288355716890558,301502
1990,4,15,1495239,44.81107119998877,1.1315165134135747,301502
1990,4,16,708678,44.689128250065615,0.5835860856411516,301502
1990,4,17,80713,48.226270860951765,0,301502
1990,4,18,1018324,44.31153607299837,1.9533211237287933,301502
1990,4,19,200524,46.258722147972314,0,301502
1990,4,20,29327,47,0,301502
1990,4,21,293770,46,0,301502
1990,4,29,10178,52,0,301502
1990,4,30,198808,45.128130256327715,1.7812582994648103,301502
1990,4,31,10178,51,0,301502
1990,4,32,10178,53,0,301502
1990,4,46,55962,48,0,301502
1990,4,50,132447,46,0,301502
1993,4,3,259254,19.938467911777636,0.8805957092272444,301502
1993,4,4,468267,24.22786307811569,1.0584607499567553,301502
1993,4,5,2219491,27.262350876845186,0.9869649122253705,301502
1993,4,6,3633603,30.605460145205736,1.904338511939802,301502
1993,4,7,11122064,33.38558111515992,2.1660209831556445,301502
1993,4,8,5829188,36.34350909080304,2.2826948521818133,301502
1993,4,9,6500028,39.176544762576405,2.606436679965071,301502
1993,4,10,1825393,42.04428371315109,2.465779780025452,301502
1993,4,11,1873951,42.49500197710613,3.0347037889464556,301502
1993,4,12,1228488,43.662920305285844,2.7259331796484787,301502
1993,4,13,3008419,44.30100866268961,2.6800528284125313,301502
1993,4,14,1330498,43.14946087855825,3.6347575794927915,301502
1993,4,15,2463585,42.29737856416564,4.169893192238141,301502
1993,4,16,2542755,44.913259397779186,1.707458583308262,301502
1993,4,17,2175882,44.323482946225944,2.5204755313017895,301502
1993,4,18,929472,44.24568974643669,1.450539854885354,301502
1993,4,19,730257,43.8158757944121,2.082093920359545,301502
1993,4,20,612980,44.037458269437835,1.799338379718751,301502
1993,4,21,638909,44.50135717293073,1.238181368551703,301502
1993,4,22,442966,45.06840739469846,2.1359303422836065,301502
1993,4,23,565598,42.68,2.64,301502
1993,4,24,710877,46.103894555598224,1.7182936007213623,301502
1993,4,25,595654,44.051169655538274,2.16782336725683,301502
1993,4,26,475025,42.77,2.2,301502
1993,4,27,220498,42.31,4.34,301502
1993,4,28,348380,45.239673804466385,1.1618462598312187,301502
1993,4,29,168520,44.05,1,301502
1993,4,30,481967,44.04305390203064,1.608646857564937,301502
1993,4,31,633766,42.61198316097739,2.9170495103871144,301502
1993,4,32,345881,40.94669684082098,2.862011876917206,301502
1993,4,33,97649,46,0,301502
1993,4,34,278346,43.70448837058912,1.007426009355263,301502
1993,4,38,242310,45.115116998885725,0,301502
1993,4,43,78305,47,0,301502
1993,4,48,47197,48,0,301502
1993,4,49,47197,48,0,301502
1993,4,51,97649,46,0,301502
1996,4,4,613923,23.082609056836116,1.5515532078127061,301502
1996,4,5,347212,27.283759547481075,2.118582595071599,301502
1996,4,6,704600,32.78525069543003,1.7708184501845017,301502
1996,4,7,151672,34.33261195210718,2.248917928160768,301502
1996,4,8,1207486,39.349302029174666,2.2716094762175296,301502
1996,4,9,2342976,40.54534848841815,2.79780205174957,301502
1996,4,10,8124676,42.1020474502614,2.063484028163092,301502
1996,4,11,5411461,43.9359182686524,2.2221695693639854,301502
1996,4,12,6935681,44.428800703204196,2.001281135911528,301502
1996,4,13,2397480,45.244556150624824,2.007404403790647,301502
1996,4,14,1552629,46.055105559666856,2.182393688382737,301502
1996,4,15,1629223,44.73398663657461,2.0154643164256827,301502
1996,4,16,807541,44.10201073382033,1.9103393511908375,301502
1996,4,17,940153,46.03388029395216,1.5645445156267117,301502
1996,4,18,2683557,46.33598081576058,1.5408327305885434,301502
1996,4,19,2091045,46.74530106238747,1.4724555856043269,301502
1996,4,20,2320845,45.730367236933105,1.8587841281946875,301502
1996,4,21,927652,47.02309406975892,0.9575014768469211,301502
1996,4,22,803138,46.835747231484504,1.7614689878949819,301502
1996,4,23,1153092,48.01582092322208,1.970463657713348,301502
1996,4,24,462681,45.59548745247806,1.5,301502
1996,4,25,744579,46.438018558138225,1.4593693214554802,301502
1996,4,26,1225233,46.82258039083179,2.237833261102174,301502
1996,4,27,562056,45.30120685483296,1.1673190927594403,301502
1996,4,28,290968,45.23,2.16,301502
1996,4,29,893606,45.02369961705719,0.9371928344259102,301502
1996,4,30,499661,46.30774357014056,1.1796836855387953,301502
1996,4,32,121073,45,0,301502
1996,4,34,123501,48,0,301502
1996,4,35,123501,48,0,301502
1996,4,41,328719,47.78,1.32,301502
1996,4,51,96034,49,0,301502
1999,4,4,19676,23,0,301502
1999,4,5,40380,25,0,301502
1999,4,6,22308,30,0,301502
1999,4,7,1825996,33.76351890694175,1.8739054247654432,301502
1999,4,8,437125,36.74816398055476,1.230172856734344,301502
1999,4,9,1630698,39.275490648789656,1.932841973191848,301502
1999,4,10,1206689,42.51217250675194,1.414504797839377,301502
1999,4,11,3561659,42.49535756511221,2.2187402640174145,301502
1999,4,12,8922228,44.52943954357588,1.8175646822744274,301502
1999,4,13,4322680,43.67395608280048,2.0970409930876217,301502
1999,4,14,2168023,45.87044491686666,0.9860419192969817,301502
1999,4,15,686061,43.50093687004508,0.6454549814083587,301502
1999,4,16,487118,45.29705328072459,0,301502
1999,4,17,36141,39,0,301502
1999,4,18,607890,45.5,4.06,301502
1999,4,19,733107,46,0,301502
1999,4,20,1550530,46.91385785505602,0.396205291094013,301502
1999,4,21,1314377,46.97,0.86,301502
1999,4,22,759693,48.39000000000001,0.49,301502
1999,4,23,664380,50,0,301502
1999,4,24,172526,51,0,301502
1999,4,27,348862,47,0,301502
1999,4,30,172526,51,0,301502
1999,4,31,85362,41,0,301502
1999,4,35,65207,38,0,301502
1999,4,37,172526,51,0,301502
1999,4,38,296799,49,0,301502
1999,4,41,286402,44,0,301502
2001,4,3,78328,19,0,301502
2001,4,4,374868,22.54624731905631,1.5845293810087817,301502
2001,4,5,174394,25.904627395437917,0.49262101907175704,301502
2001,4,6,2094656,30.211727462647808,1.591537039972196,301502
2001,4,7,2143188,32.63578025352886,2.1127547699968456,301502
2001,4,8,1419663,35.547970250686255,1.865158350960756,301502
2001,4,9,5131230,38.402652373797316,2.5698854816486496,301502
2001,4,10,2780204,40.20041642987349,2.6487450273433173,301502
2001,4,11,2564444,42.10918372949458,2.3410883606738926,301502
2001,4,12,1013550,43.53294854718563,2.479506092447339,301502
2001,4,13,1843615,44.44187091665017,1.8186414571372005,301502
2001,4,14,2752823,45.21383314510232,1.7594250265999665,301502
2001,4,15,1704488,45.68591603460981,1.8493282440240117,301502
2001,4,16,883184,45.62710569937861,2.1233410931357453,301502
2001,4,17,222666,47.970551408836556,0.8687334393216746,301502
2001,4,18,243173,45.612955303425956,0.7546668421247424,301502
2001,4,19,199495,47,0,301502
2001,4,20,222145,45.26098998401945,2.248408742037858,301502
2001,4,21,105234,46.29999999999999,1.87,301502
2001,4,22,134439,45.36,1.9700000000000002,301502
2001,4,23,423127,48.34222661281365,1.4264561703696526,301502
2001,4,24,92922,48.37,0.48,301502
2001,4,26,77912,49,0,301502
2001,4,27,101179,45.297798950375075,0,301502
2001,4,28,161581,45.96217432742711,0.5403667510412734,301502
2001,4,29,49987,50.25,0.44,301502
2001,4,37,71048,45,0,301502
2001,4,39,74268,46,0,301502
2001,4,41,58736,48,0,301502
2001,4,56,79447,47,0,301502
2003,4,3,61908,18.75,1.75,301502
2003,4,4,108168,28.570000000000004,1.55,301502
2003,4,5,4756700,28.247764559463494,1.3871037610107848,301502
2003,4,6,6020520,31.913474658335158,1.6925419133231017,301502
2003,4,7,690373,35.72348896900661,0.9770830406171737,301502
2003,4,8,19546898,37.409183564062175,2.983585336148989,301502
2003,4,9,5760543,40.85408845659168,2.3563430426610825,301502
2003,4,10,920124,43.63,0.7799999999999999,301502
2003,4,11,5346301,43.87145015778199,1.6288520511658433,301502
2003,4,12,1589774,42.306270406988666,1.4213826933891232,301502
2003,4,13,1582950,45.56,0.5,301502
2003,4,14,1017918,44.84,1.57,301502
2003,4,15,2684069,44.28870771578525,1.5771106405982858,301502
2003,4,16,1456000,45.21816945741759,1.0423651854395604,301502
2003,4,17,1147225,45.99152600405326,1.597911046220227,301502
2003,4,18,902396,47,0,301502
2003,4,21,1147830,44.18487055574432,0.416570650706115,301502
2003,4,23,1319215,46.05,1.39,301502
2003,4,25,693230,48,0,301502
2003,4,28,513725,46,0,301502
2003,4,29,520133,50.03494298573634,0,301502
2003,4,30,513725,46,0,301502
2005,4,2,40162,13,0,301502
2005,4,3,151205,19.35264944942297,1.6185705499156773,301502
2005,4,4,699875,22.09138167529916,2.797191069833899,301502
2005,4,5,980435,27.139408680840646,2.9240683370136726,301502
2005,4,6,3781907,32.210996806637496,2.149667731120834,301502
2005,4,7,7585716,35.34235472037181,2.2285196387526236,301502
2005,4,8,7380476,36.326391952226395,2.20005740009181,301502
2005,4,9,4838132,37.48928033794861,2.558327135348932,301502
2005,4,10,12386025,40.259081547954246,2.418948168601307,301502
2005,4,11,10862760,41.936903792406355,2.673868563790418,301502
2005,4,12,7326184,43.080913586117966,1.32127902056514,301502
2005,4,13,18427152,43.6557895512014,2.3562576235329256,301502
2005,4,14,8072083,43.94559416448022,2.2915261215723377,301502
2005,4,15,4221796,44.80930672633164,1.2743942696425883,301502
2005,4,16,4093484,46.11735160562495,0.9613076220647253,301502
2005,4,17,3926934,45.46432988178563,2.007577293124865,301502
2005,4,18,4111094,46.400991358991064,1.9474897679303855,301502
2005,4,19,6593368,47.191935497912446,1.202558484525663,301502
2005,4,20,4881008,46.69928419088844,1.317650210776135,301502
2005,4,21,2408721,48.0729345864465,1.2389579573557918,301502
2005,4,22,928848,43.92092834349646,0.8698467133481473,301502
2005,4,23,310103,48,0,301502
2005,4,24,816740,48.12166283027647,1.0642625560153782,301502
2005,4,25,1055235,46.349977701649394,2.2755824626741914,301502
2005,4,26,2098581,46.87104800815408,1.2473883066700784,301502
2005,4,27,580648,49.55,1.19,301502
2005,4,28,1009316,47.85742070867796,0.9464564120652007,301502
2005,4,29,859824,47.81140317088148,0.2602590762760751,301502
2005,4,30,214464,50,0,301502
2005,4,31,802687,47.94631008101538,0.6874723522369243,301502
2005,4,32,142376,50,0,301502
2005,4,34,579498,44,0,301502
2005,4,35,112189,51,0,301502
2005,4,36,822720,46.43,1.5,301502
2005,4,52,273183,42,0,301502
2007,4,2,14744,12,0,301502
2007,4,5,96707,26.25755788102206,0.869853268119164,301502
2007,4,6,231042,29.46734394612235,1.7169407293911931,301502
2007,4,7,1044734,35.31447846054594,1.8163970541783845,301502
2007,4,8,1176331,37.04414362114065,3.1143169737089305,301502
2007,4,9,5753685,39.230490647298204,2.2002454305371253,301502
2007,4,10,4734256,40.802375441885694,2.2882875176162845,301502
2007,4,11,2265578,41.61776184267326,1.8814832859429247,301502
2007,4,12,8052101,42.694182183010376,1.7736127937292392,301502
2007,4,13,6453224,43.7020068248057,1.9977006686890149,301502
2007,4,14,3253573,43.93799890766243,1.6865206835684954,301502
2007,4,15,3217716,45.50622825942377,1.7048014709812798,301502
2007,4,16,2104312,44.65991340637701,2.0607221125004274,301502
2007,4,17,470275,46.421003646802404,0.48547407368029344,301502
2007,4,18,1838744,45.3832033768703,1.798517091014301,301502
2007,4,19,1877351,46.506093660695306,1.209286553233785,301502
2007,4,20,1059233,47.17784968935069,1.608743892986718,301502
2007,4,21,1009912,48.232757864051514,0.7103677152068695,301502
2007,4,22,1000821,46.648040798504425,2.493099924961607,301502
2007,4,23,537555,47.58168326961892,1.716262298741524,301502
2007,4,24,361701,48.069904479113966,0.7055949250900605,301502
2007,4,25,551156,46.97579071986878,2.0548360718199565,301502
2007,4,26,503144,47.259323434245466,0.7776899654969551,301502
2007,4,27,117118,48.77,2.01,301502
2007,4,28,145450,50.53,1.14,301502
2007,4,29,160065,49.04609377440415,0,301502
2007,4,30,306004,47.90519692553038,0.8443959882877348,301502
2007,4,31,214675,49.31059485268429,1.5322679399091652,301502
2007,4,32,213785,46.95506232897537,0,301502
2007,4,33,144584,43,0,301502
2007,4,34,131872,41,0,301502
2007,4,35,292772,46.26706105775143,0,301502
2007,4,37,225813,46.32826719453707,0,301502
2007,4,38,82633,50,0,301502
2007,4,39,131872,41,0,301502
2007,4,43,102089,48,0,301502
2007,4,44,127805,49,0,301502
2007,4,45,59988,50,0,301502
2007,4,48,78188,47,0,301502
2007,4,49,62212,48,0,301502
2007,4,52,78188,47,0,301502
2007,4,57,59988,50,0,301502
2009,4,2,29345,12,0,301502
2009,4,3,83749,19.141426882709045,0.20142616628258245,301502
2009,4,4,181878,24.5,1.12,301502
2009,4,5,953936,25.600839532211804,1.2391806158903742,301502
2009,4,6,416879,30.224687187409298,1.5087303989886753,301502
2009,4,7,1128205,32.76838281163441,3.606089265691962,301502
2009,4,8,569029,35.47490127919667,1.390987208033334,301502
2009,4,9,978048,37.32570269557322,3.251091112092658,301502
2009,4,10,1600189,40.5405328245601,2.3485512523833125,301502
2009,4,11,2946538,42.0112396649899,2.0663291903922505,301502
2009,4,12,2537029,42.61016779469214,2.4212904424821318,301502
2009,4,13,2225683,44.10375106428005,1.602497871439913,301502
2009,4,14,5889851,45.11625526859678,1.8741889871237827,301502
2009,4,15,2597682,44.940458316298916,1.777662300466339,301502
2009,4,16,3016748,46.524560831730064,1.532376791167177,301502
2009,4,17,3258586,46.57735013898666,1.2840564342938932,301502
2009,4,18,1047274,46.15124577713187,1.8586733271331093,301502
2009,4,19,1063460,46.53141667763715,1.6307074737178642,301502
2009,4,20,2422491,48.114973595361135,1.647853370765877,301502
2009,4,21,1410054,47.630841542238805,0.9269598185601402,301502
2009,4,22,1691114,48.925068895414505,1.5968420461305388,301502
2009,4,23,3235519,47.50020660672986,1.1794144710632206,301502
2009,4,24,744860,47.65711630373494,1.8114061031603255,301502
2009,4,25,680000,49.19174808823529,1.5247706176470588,301502
2009,4,26,149948,50,0,301502
2009,4,27,310586,50.19,1.09,301502
2009,4,30,451117,46.44211557090511,0.7336562355220486,301502
2009,4,31,472110,48.01066329880748,0.5502867975683634,301502
2009,4,32,310213,49.483371103080785,0,301502
2009,4,33,125654,45,0,301502
2009,4,34,213381,49.37997291230241,0,301502
2009,4,35,379366,47.84,0.9900000000000001,301502
2009,4,36,190883,51.52,0.88,301502
2009,4,37,125654,45,0,301502
2009,4,39,139766,48,0,301502
2009,4,41,219101,47,0,301502
2009,4,47,219101,47,0,301502
2011,4,3,31371,15.499952185139142,0,301502
2011,4,4,26497,20,0,301502
2011,4,5,20204,23.5,0,301502
2011,4,6,254843,31.217946696593586,0.8042613295244523,301502
2011,4,7,203964,34.30106803161342,1.3917750191210214,301502
2011,4,8,1266882,35.62623300354729,1.5666883498226354,301502
2011,4,9,1028228,37.41752665751175,1.9551612482834546,301502
2011,4,10,5344675,40.60065365620922,2.080837800240426,301502
2011,4,11,5193171,41.67585318103332,2.0122936968568914,301502
2011,4,12,4055738,42.28592506715177,1.717681502108864,301502
2011,4,13,6727381,43.79766894278769,2.053882637240257,301502
2011,4,14,6304115,43.65181564898483,1.5311874942002166,301502
2011,4,15,3750166,45.1803720421976,1.783622895626487,301502
2011,4,16,4513938,44.779998435955484,2.0448127754523875,301502
2011,4,17,2291378,45.78756532968371,2.3064902691742697,301502
2011,4,18,2133929,46.516935755594496,2.279034831993004,301502
2011,4,19,2208754,46.137748151220094,2.38199849326815,301502
2011,4,20,939833,47.68043732237536,1.3698290653765084,301502
2011,4,21,1233110,45.991528971462394,2.647926827290347,301502
2011,4,22,1401844,47.32091168489504,2.644530546908215,301502
2011,4,23,1778930,47.90842354673877,2.2597242780772713,301502
2011,4,24,1350283,47.429850697964795,2.680039154754966,301502
2011,4,25,1211726,48.61442819581324,0.9372339291225904,301502
2011,4,26,588182,48.28741078441707,1.0845641145087745,301502
2011,4,27,845567,48.312457155967536,1.5520333693249617,301502
2011,4,28,28561,50,0,301502
2011,4,29,412955,46.28428792483443,1.7173311377753024,301502
2011,4,30,272104,46,0,301502
2011,4,33,57123,50,0,301502
2011,4,34,61281,52.58,1.19,301502
2011,4,35,376676,49.06221877687987,0.9474927523919761,301502
2011,4,37,355036,45.66960516679998,1.0175707815545465,301502
2011,4,40,49399,52,0,301502
2011,4,42,164517,47.52060595561553,1.1197939422673644,301502
2011,4,48,135956,47,0,301502
2011,4,52,186444,48,0,301502
2013,4,3,42243,15,0,301502
2013,4,4,34907,22,0,301502
2013,4,5,202107,26.580207810714125,1.6707188766346541,301502
2013,4,6,399363,29.608742347187903,1.1794387311794035,301502
2013,4,7,418711,32.58326048276735,2.1379860094432677,301502
2013,4,8,868083,34.93735118646489,1.8740786537692822,301502
2013,4,9,1338893,37.01559084258413,1.9589902031006208,301502
2013,4,10,674896,38.82328655081672,1.267000308195633,301502
2013,4,11,1430122,41.141154432978446,2.049520082902018,301502
2013,4,12,3829347,42.709027345915636,1.605338098114378,301502
2013,4,13,6702895,43.792122035329506,1.274892010094146,301502
2013,4,14,5574097,44.659284336099645,1.5785493775942545,301502
2013,4,15,8335930,45.14276230726506,1.8627623072650563,301502
2013,4,16,5396338,46.10588376784405,1.6115204199588686,301502
2013,4,17,3584024,46.01443657185332,1.3927443119800538,301502
2013,4,18,4956779,46.10120200033127,1.4966510409279898,301502
2013,4,19,4107438,45.950693415214054,1.3898353913071848,301502
2013,4,20,1503892,46.80546051844148,2.002264271636527,301502
2013,4,21,1793280,47.07431347028908,1.5601014788543899,301502
2013,4,22,1560616,47.938765577182345,2.2865139919108866,301502
2013,4,23,1015719,46.248464624566445,2.2206525820625584,301502
2013,4,24,1285054,48.032232622131055,0.8087869303546777,301502
2013,4,25,1828714,47.41982914769614,1.089635831518761,301502
2013,4,26,955073,47.44424848152969,1.1172078992914678,301502
2013,4,27,1249980,47.771108937743,2.1892367477879646,301502
2013,4,28,894345,47.319339415997185,1.570351374469584,301502
2013,4,29,480437,47.891411652308214,0.9659629462343658,301502
2013,4,31,286293,45.04542199774357,0,301502
2013,4,33,139354,47,0,301502
2013,4,34,117118,48,0,301502
2013,4,35,117854,41,0,301502
2013,4,36,52128,50,0,301502
2013,4,37,96503,48,0,301502
2013,4,38,117118,48,0,301502
2013,4,41,113302,51.97,1.4,301502
2013,4,43,96503,48,0,301502
2013,4,54,117118,48,0,301502
2013,4,57,161838,52,0,301502
2013,4,59,177226,46,0,301502
2013,4,75,117881,50,0,301502
2015,4,5,118320,26,0.6074805611899932,301502
2015,4,6,106421,30.809154208285957,0,301502
2015,4,7,80611,35.13033035193708,0.7095763605463273,301502
2015,4,8,515311,35.093435692232454,2.1404938959191635,301502
2015,4,9,855698,37.2688126301569,2.194672396102363,301502
2015,4,10,972942,38.662425776665,3.0015541522516247,301502
2015,4,11,816519,41.04895239424925,1.8031825468850082,301502
2015,4,12,812772,40.3630764347197,2.18288006968744,301502
2015,4,13,973138,43.04120899605195,1.9826062593383469,301502
2015,4,14,1261918,43.158889507876104,2.265348945018615,301502
2015,4,15,1993391,44.93293766250574,1.2514230976261054,301502
2015,4,16,1354802,45.77131145362939,1.848957478657398,301502
2015,4,17,1485232,45.57571118855506,1.5564716084759822,301502
2015,4,18,1565570,46.4707869210575,1.698282171988477,301502
2015,4,19,925083,46.77409310299724,2.222355172454796,301502
2015,4,20,822081,46.929660970147715,1.6640174021781309,301502
2015,4,21,778774,47.07282755972849,1.3985533543749535,301502
2015,4,22,434254,47.140658462558775,1.2035830182335683,301502
2015,4,23,386452,48.05235154689328,1.7029498100669682,301502
2015,4,24,778718,47.800019326636864,1.7299999999999998,301502
2015,4,25,298578,49.05344707245678,1.2064482312829479,301502
2015,4,26,395667,48.53752311918861,1.4214829389360246,301502
2015,4,27,336367,49.09979016966587,1.7541816825074992,301502
2015,4,28,676987,49.132706625090286,1.813293268556117,301502
2015,4,29,494614,49.49290699414088,1.544236778578851,301502
2015,4,30,537966,48.157724874806206,1.578595431681556,301502
2015,4,31,156518,50.7,1.02,301502
2015,4,33,73193,51.37,0.48,301502
2015,4,34,58901,47,0,301502
2015,4,35,53987,45,0,301502
2015,4,37,158068,49.560463218361726,0.3683044006377002,301502
2015,4,38,77111,48,0,301502
2015,4,39,73193,51.37,0.48,301502
2015,4,40,142226,48.816176367190245,0.5858633442549183,301502
2015,4,42,75539,48,0,301502
2015,4,45,34167,53,0,301502
2015,4,46,58901,47,0,301502
2015,4,50,27383,52,0,301502
2015,4,65,53987,45,0,301502
2017,4,5,74532,28.66737079375302,0.3198357752374819,301502
2017,4,6,88946,30.92,2.46,301502
2017,4,7,2557350,32.82526000742957,1.8500742878370189,301502
2017,4,8,1218032,34.776086276879425,1.9063077817331564,301502
2017,4,9,2983687,38.18570072866222,1.7797100433121842,301502
2017,4,10,5250438,39.24103381089349,2.0636600984527385,301502
2017,4,11,2399551,40.62535133447882,3.0041749977391605,301502
2017,4,12,3148629,41.79409467104571,1.4074740815764575,301502
2017,4,13,2804772,43.88212496416821,2.0750323662672043,301502
2017,4,14,1838095,44.260993093392884,1.769610874301927,301502
2017,4,15,1351672,43.77514438414053,2.631733852591457,301502
2017,4,16,1760546,45.506229272055364,2.201880621125492,301502
2017,4,17,2145720,45.48530488600563,1.7264763762280262,301502
2017,4,18,1358623,45.645284026547465,1.5619825220094168,301502
2017,4,19,1350324,46.82969779845429,2.0534511050681172,301502
2017,4,20,878230,46.98201908383909,1.6018551404529564,301502
2017,4,21,1135645,46.637620964297824,2.8545193348273448,301502
2017,4,22,870680,47.90111519731705,0.8304394955666834,301502
2017,4,23,428334,49.289048966460754,0.9635355820457868,301502
2017,4,24,424861,48.533135707913885,1.9488824109532294,301502
2017,4,25,176903,48,0,301502
2017,4,26,681681,48.171169843372496,0.869995305722178,301502
2017,4,27,487761,49.37671334936577,1.4930506744081629,301502
2017,4,28,158057,49.596663229088236,0.5649731426004543,301502
2017,4,29,246129,48.2128077959119,1.4037056177857952,301502
2017,4,30,220638,49.4,1.8900000000000001,301502
2017,4,31,185404,48.6473851696835,1.851307415158249,301502
2017,4,32,284583,48.53122196336394,0.7271485998812297,301502
2017,4,33,115909,48,0,301502
2017,4,34,177501,49.19,0.39,301502
2017,4,37,309016,49.40279642478059,0.6283319957542652,301502
2017,4,38,101481,47,0,301502
2017,4,40,29023,52,0,301502
2017,4,41,95056,48.720000000000006,0.96,301502
2017,4,42,60994,48,0,301502
2017,4,43,93929,42,0,301502
2017,4,44,45144,51,0,301502
2017,4,48,57068,53,0,301502
2017,4,69,68040,50,0,301502
2019,4,3,34132,17.5,0,301502
2019,4,4,38630,19,0,301502
2019,4,5,214343,28.64872274811867,0.32525671470493556,301502
2019,4,6,372650,31.001623802495644,1.4112385348181937,301502
2019,4,7,525895,32.63064267581932,1.1490359862710238,301502
2019,4,8,1573894,36.49634727624605,1.7901769687158091,301502
2019,4,9,5447430,38.07455097724982,1.9877925315240397,301502
2019,4,10,4940761,39.410329609143204,1.8499360543851444,301502
2019,4,11,7949265,40.83244750300814,1.7125171836641502,301502
2019,4,12,7703910,42.10438567428748,1.5325281305207354,301502
2019,4,13,3643326,42.3881254024482,1.7147608201956124,301502
2019,4,14,3547852,43.605546184000914,1.8106850088447883,301502
2019,4,15,2607134,44.635642859170254,1.7159618147743843,301502
2019,4,16,3582198,44.31660321958752,1.718887911835136,301502
2019,4,17,3443193,45.20212921552756,1.9882844499277272,301502
2019,4,18,2520967,46.283284287338944,1.2346862850644216,301502
2019,4,19,2838123,46.28364777002265,1.5433176645268722,301502
2019,4,20,1491672,47.01566983894583,2.094330161054173,301502
2019,4,21,2558778,47.281541384207614,1.6425153569399142,301502
2019,4,22,1505326,47.02663059031731,3.203377401307092,301502
2019,4,23,323448,48.70980188469244,0,301502
