year,sex,age,agepop,mean_length,sd_length,species_code
2009,2,21,568439,38.12486901848747,9.266485621148444,3005012
2009,2,22,524026,41.40924293832748,3.3193477041215513,3005012
2009,2,23,339151,43.83163968261925,3.1454382561160075,3005012
2009,2,24,758020,44.137516727790825,4.771358724044221,3005012
2009,2,25,758339,42.30802422135747,4.523241901049531,3005012
2009,2,26,987180,45.15267037419721,3.853866569419964,3005012
2009,2,27,171453,42.524136352236475,0.6774553376143899,3005012
2009,2,28,387725,43.771841434006056,5.725436868914823,3005012
2009,2,29,426945,46.74667929124361,3.155855250676317,3005012
2009,2,30,443684,46.19997502727166,1.0389691086448913,3005012
2009,2,31,405344,46.59845526269046,2.3336336543775165,3005012
2009,2,32,509185,47.031488712354054,2.7428296002435264,3005012
2009,2,33,551694,45.422136474204905,3.9774134393341236,3005012
2009,2,34,154141,50.6996289111917,0.9206891741976503,3005012
2009,2,35,172108,49.360944348897206,0.8492516326957492,3005012
2009,2,36,213792,46.70552696078431,1.79666198922317,3005012
2009,2,37,65664,43.77,4.25,3005012
2009,2,38,114431,49.43786910889531,0.19881151086681056,3005012
2009,2,39,219162,45.98,2.37,3005012
2009,2,40,166141,43.64,2.57,3005012
2009,2,41,46376,49,0,3005012
2009,2,42,123676,45.904557068469224,0,3005012
2009,2,43,20521,57.699999999999996,3.49,3005012
2009,2,44,111483,47.36165980463389,5.063247311249249,3005012
2009,2,45,105114,45.30115874193733,0,3005012
2009,2,46,176006,51.67555662875129,1.0334495983091485,3005012
2009,2,47,98027,42.14965264671978,0,3005012
2009,2,48,191290,48.960876156620834,0,3005012
2009,2,49,13315,56,0,3005012
2009,2,51,34830,57,0,3005012
2009,2,52,48811,44,0,3005012
2009,2,54,15779,54,0,3005012
2009,2,55,92059,50,0,3005012
2009,2,61,27699,55,0,3005012
2009,2,66,9665,54,0,3005012
2009,2,98,67872,48,0,3005012
2009,3,3,55823,14.23,0.88,3005012
2009,3,4,14540,13.42,0.48999999999999994,3005012
2009,3,5,92313,12.389094493733277,0.37385720321081545,3005012
2009,3,6,11230,15.54554051647373,3.0786616206589494,3005012
2009,3,7,24156,14.967394436164929,1.9879516476237786,3005012
2009,3,8,15543,17.351932059447986,2.7600308820690986,3005012
2009,3,9,15801,15.92189861401177,3.0296709069046264,3005012
2009,3,10,1471,19,0,3005012
2009,3,11,1471,19,0,3005012
2009,3,12,9634,19.327101930662238,2.0177392567988375,3005012
2009,3,13,2184,34.07692307692308,0,3005012
2009,3,14,3235,28.27,8.46,3005012
2009,3,16,1261,26,0,3005012
2009,3,17,1764,36,0,3005012
2009,3,18,5293,36,0,3005012
2009,3,19,1764,36,0,3005012
2009,3,20,2184,34.07692307692308,0,3005012
2009,3,22,1764,36,0,3005012
2009,3,23,1764,36,0,3005012
2009,3,25,1764,36,0,3005012
2009,3,29,1764,36,0,3005012
2011,0,3,536233,14.65,1.55,3005012
2011,0,4,634751,15.792667486935823,2.458334055401252,3005012
2011,0,5,2631265,18.9,2.21,3005012
2011,0,6,1609298,20.69978163149398,1.5994811899349901,3005012
2011,0,7,2751693,25.06147193018989,4.376334874566312,3005012
2011,0,8,2503985,27.35723737162962,3.721663987603759,3005012
2011,0,9,4284271,29.159529236129085,4.865323363064568,3005012
2011,0,10,2267857,33.09959641194308,6.071490195369461,3005012
2011,0,11,3986209,32.33,4.69,3005012
2011,0,12,3780235,35.050004028850054,5.62963844840334,3005012
2011,0,13,2878161,38.9505353105681,4.086804584594121,3005012
2011,0,14,2001502,37.85703372767052,4.391745464156418,3005012
2011,0,15,1995303,38.425839278545666,4.918381809680033,3005012
2011,0,16,1527392,40.06927204673064,5.117170379313235,3005012
2011,0,17,1359285,36.177842328871435,5.658946291616549,3005012
2011,0,18,720182,34.700750837982625,1.789151075700309,3005012
2011,0,19,1151431,43.10514293952481,3.4776647319726495,3005012
2011,0,20,492386,40.212633746694664,2.480437827233106,3005012
2011,0,21,837011,43.15343325237064,5.4578583913473055,3005012
2011,0,22,1045280,42.23827762896066,2.918577701668452,3005012
2011,0,23,391106,41.443125137430776,4.679548664556412,3005012
2011,0,24,1059993,45.24365105241261,2.561640076868432,3005012
2011,0,25,1024349,43.50833792974855,2.1291038503478794,3005012
2011,0,26,648463,41.7700696261776,5.992050648996165,3005012
2011,0,27,1342305,44.28465739902631,3.1112780627353693,3005012
2011,0,28,632603,47.23983220123838,2.4524488976498686,3005012
2011,0,29,473574,46.56296591451389,2.565578135624,3005012
2011,0,30,437022,47.417759655120335,2.7943053667778743,3005012
2011,0,31,998635,46.401907704015976,1.9250621097798497,3005012
2011,0,32,255499,44.26,0.96,3005012
2011,0,33,79475,46,0,3005012
2011,0,34,561681,48.632025615963514,0.7207252337180713,3005012
2011,0,35,269634,45.285236654131154,3.188886045528383,3005012
2011,0,36,222458,46.64000000000001,0.48,3005012
2011,0,37,147328,45.32111302671589,4.563072939291921,3005012
2011,0,38,273362,42.54,6.06,3005012
2011,0,39,202329,47.81999999999999,1.47,3005012
2011,0,40,255145,49.31875913696134,1.3549123831546768,3005012
2011,0,41,62017,50,0,3005012
2011,0,43,397050,44.18897871804559,0,3005012
2011,0,44,32766,53,0,3005012
2011,0,46,62017,50,0,3005012
2011,0,47,33577,50,0,3005012
2011,0,48,221814,47.53,3.8,3005012
2011,0,49,98443,52.57,1.5,3005012
2011,0,50,122854,49,0,3005012
2011,0,51,27225,53,0,3005012
2011,0,53,78841,53.64999999999999,0.48,3005012
2011,0,54,81267,44,0,3005012
2011,0,55,32766,53,0,3005012
2011,0,59,27225,53,0,3005012
2011,0,60,186179,49.33,0.47,3005012
2011,0,77,51564,55,0,3005012
2011,0,78,16297,58,0,3005012
2011,1,3,442302,14.2,0.92,3005012
2011,1,4,98801,17.232470116699222,2.6073444600763147,3005012
2011,1,5,1304907,19.51,2.02,3005012
2011,1,6,689940,19.982917123228106,0.8395364524451402,3005012
2011,1,7,1931676,26.22522808172799,3.9191952066495626,3005012
2011,1,8,1406629,26.646875309694313,4.037771146478567,3005012
2011,1,9,2418050,29.14902591344265,4.9279301710055625,3005012
2011,1,10,218554,31.73,5.21,3005012
2011,1,11,2082187,32.82,4.59,3005012
2011,1,12,1840807,35.828350875458426,5.157796151361875,3005012
2011,1,13,1267400,39.258669425595706,4.450299518699699,3005012
2011,1,14,763289,40.09291302507962,2.3278635746093554,3005012
2011,1,15,1214278,39.88157576765782,2.275568790672317,3005012
2011,1,16,766116,42.78608858188577,2.7796321183737183,3005012
2011,1,17,540094,33.17767507137647,5.557144719252574,3005012
2011,1,18,440133,34.07,1.98,3005012
2011,1,19,510281,43.008451265087274,1.9841508502178211,3005012
2011,1,20,214598,41.409433079525435,0.5591836829793381,3005012
2011,1,21,413612,41.46980590505111,4.432603502799726,3005012
2011,1,22,820340,43.82999999999999,1.71,3005012
2011,1,23,334151,45.21923322090911,0,3005012
2011,1,24,802501,44.38993522749504,2.9420261906215694,3005012
2011,1,25,160087,42,0,3005012
2011,1,26,554438,41.0575887655608,5.1030116261872385,3005012
2011,1,27,624118,43.04949567229274,1.8283743779221235,3005012
2011,1,28,148829,45,0,3005012
2011,1,29,319457,46.78880869725816,2.1027137924665915,3005012
2011,1,30,150747,47.73758018401693,0,3005012
2011,1,31,380637,47.193961622228,0.36337962415634845,3005012
2011,1,32,102714,43,0,3005012
2011,1,34,319279,46.82877405028204,0.8018473184894717,3005012
2011,1,35,38484,50,0,3005012
2011,1,37,134885,44.4,5.97,3005012
2011,1,39,152551,47,1.41,3005012
2011,1,40,242571,48.577678288006396,0,3005012
2011,1,43,260664,44.70094451094129,0,3005012
2011,1,44,32766,53,0,3005012
2011,1,46,70064,50,0,3005012
2011,1,47,38484,50,0,3005012
2011,1,48,94219,47,0,3005012
2011,1,49,139148,52.69,1.49,3005012
2011,1,50,50698,49,0,3005012
2011,1,51,15150,53,0,3005012
2011,1,53,93618,53.84,0.36999999999999994,3005012
2011,1,55,32766,53,0,3005012
2011,1,60,170641,49.40999999999999,0.49,3005012
2011,1,77,26994,55,0,3005012
2011,2,3,147954,15.14,1.9,3005012
2011,2,4,356501,16,2.01,3005012
2011,2,5,1424312,18.92,1.9799999999999998,3005012
2011,2,6,838491,21.36372642043862,1.783334549804351,3005012
2011,2,7,396806,21.45,3.38,3005012
2011,2,8,618277,27.650000000000002,2.51,3005012
2011,2,9,2217736,29.621956950692056,3.684231197942406,3005012
2011,2,10,1847673,33.42652287498924,6.545755498943807,3005012
2011,2,11,1531592,31.980000000000004,4.24,3005012
2011,2,12,1778240,32.712060132490556,4.468883440930358,3005012
2011,2,13,1377996,40.06,2.85,3005012
2011,2,14,1161732,36.79796045903875,4.799635268719464,3005012
2011,2,15,1354523,37.07419570579459,5.320216223718608,3005012
2011,2,16,523132,37.77,5.55,3005012
2011,2,17,671496,38.27926218473379,4.591726652131956,3005012
2011,2,18,274201,35.13772013960562,0,3005012
2011,2,19,717917,44.19984112369536,3.6876223992467096,3005012
2011,2,20,206509,38.11805625904924,2.8877191793093764,3005012
2011,2,21,415558,45.40743434129532,1.3242317558559815,3005012
2011,2,22,264738,41.697629580944174,1.9121646306914761,3005012
2011,2,23,115185,35.02959586751747,0,3005012
2011,2,24,378868,44.91604791114584,1.9237658498474404,3005012
2011,2,25,683002,44.251895572780164,2.5990505152254313,3005012
2011,2,26,28670,50,0,3005012
2011,2,27,572503,45.65718942957504,1.4446839405208358,3005012
2011,2,28,445704,48.84758581928814,3.1035345655412563,3005012
2011,2,29,83442,43,0,3005012
2011,2,30,175603,45.23,2.51,3005012
2011,2,31,489963,46.053481017954425,1.5338169412792395,3005012
2011,2,32,178500,45,0,3005012
2011,2,33,63491,46,0,3005012
2011,2,34,43846,52,0,3005012
2011,2,35,292090,44.575609640864116,3.4357547673662223,3005012
2011,2,36,256293,46.75,0.43,3005012
2011,2,37,28670,50,0,3005012
2011,2,38,135065,42.4,5.15,3005012
2011,2,40,10562,52,0,3005012
2011,2,41,53970,50,0,3005012
2011,2,48,81441,47.04,4.6,3005012
2011,2,54,56677,44,0,3005012
2011,2,59,45338,53,0,3005012
2013,0,2,39072,17,0,3005012
2013,0,3,1756788,14.508652210739145,1.6188327447591855,3005012
2013,0,4,1304560,15.103743775679154,1.6297234929784756,3005012
2013,0,5,1191853,17.760351880643,2.7977968591764255,3005012
2013,0,6,1188696,18.515092799168166,3.5400163288174604,3005012
2013,0,7,2314931,23.041666589630534,4.662076653688598,3005012
2013,0,8,1960320,24.57445891487104,4.361748745102841,3005012
2013,0,9,1330758,28.538975666499844,4.995661878418164,3005012
2013,0,10,1532959,30.09555073553826,6.906885148265544,3005012
2013,0,11,2336534,32.361801326237924,5.518909709852285,3005012
2013,0,12,2215685,33.63157530515394,6.398683111543383,3005012
2013,0,13,1970971,35.9964776701433,5.7749466126087095,3005012
2013,0,14,1341252,37.02734130498967,4.96457468096972,3005012
2013,0,15,1036709,37.06297526113885,5.164508188893894,3005012
2013,0,16,1048802,36.558345369288,6.246829754329224,3005012
2013,0,17,875804,35.22720982091884,7.494424014962252,3005012
2013,0,18,664837,37.262607225530466,6.61928516313021,3005012
2013,0,19,428571,38.69850731850732,6.673087703087703,3005012
2013,0,20,712048,39.940297367593196,6.03330643439768,3005012
2013,0,21,440636,42.64997821330985,2.688267368077052,3005012
2013,0,22,860657,41.969629689876456,5.5951058319400175,3005012
2013,0,23,475661,38.76453388022142,5.6347709187845965,3005012
2013,0,24,399607,40.8028067326148,5.329070411679475,3005012
2013,0,25,491317,38.53833671539963,4.354231097234576,3005012
2013,0,26,436392,41.4648523804286,5.72747456415333,3005012
2013,0,27,494176,43.59120341740594,4.265954457521207,3005012
2013,0,28,289800,41.51331000690131,3.9398249137336094,3005012
2013,0,29,357633,45.32803829624224,4.331834981671154,3005012
2013,0,30,337396,46.027398813263936,3.716869968820022,3005012
2013,0,31,325056,43.59751968891514,5.049905493207325,3005012
2013,0,32,230368,42.85300562578136,5.014373524100569,3005012
2013,0,33,313191,46.93380109900988,2.066647285522253,3005012
2013,0,34,146758,48.49586904972812,0.6455981275296747,3005012
2013,0,35,406375,46.00012294063365,2.97604532759151,3005012
2013,0,36,118554,50.395743711726304,2.834777401015571,3005012
2013,0,37,108718,47.479471660626565,2.6652587428024797,3005012
2013,0,38,226428,49.0359162294416,2.118502305368594,3005012
2013,0,39,211152,44.79417708570129,3.1191092672577097,3005012
2013,0,40,151257,47.285730974434244,1.274648446022333,3005012
2013,0,41,136432,47.63012621672335,2.2534348979711507,3005012
2013,0,42,59789,48.84514710063724,0.994611383364833,3005012
2013,0,43,294664,48.54399336193087,4.228014077050471,3005012
2013,0,44,78650,46.38,0.48,3005012
2013,0,46,61615,51.34476994238416,2.7374733425302282,3005012
2013,0,47,138133,48.44686686019995,0.895919874324021,3005012
2013,0,48,60209,48.53,1.5,3005012
2013,0,50,134689,48.55909643697704,2.5772609492980125,3005012
2013,0,51,40791,45,0,3005012
2013,0,52,60623,47.30904689639246,5.5464165415766296,3005012
2013,0,53,152563,48.83915956031279,5.05086259446917,3005012
2013,0,54,75301,49.55470803840587,0.7767891528664957,3005012
2013,0,55,66767,47.05520451720162,2.7091077927718783,3005012
2013,0,56,45944,48.660000000000004,4.82,3005012
2013,0,57,65137,52.373464236916035,1.431981362359335,3005012
2013,0,58,134150,48.79652843831532,1.4268002236302646,3005012
2013,0,59,18595,56,0,3005012
2013,0,60,132524,48.42168701518215,4.498124490658295,3005012
2013,0,61,28924,49,0,3005012
2013,0,64,8814,57,0,3005012
2013,0,65,36387,65.12,10.76,3005012
2013,0,66,47984,48.594614871623875,0,3005012
2013,0,67,30640,50,0,3005012
2013,0,69,31280,51.776918158567774,0,3005012
2013,0,70,30640,50,0,3005012
2013,0,71,47404,48,0,3005012
2013,0,72,30519,49,0,3005012
2013,0,74,36638,51,0,3005012
2013,0,78,47984,48.594614871623875,0,3005012
2013,0,79,23891,48,0,3005012
2013,0,80,17688,54,0,3005012
2013,0,81,24528,52,0,3005012
2013,0,82,42985,50,0,3005012
2013,0,86,32614,60.173238486539525,0,3005012
2013,0,90,14590,53,0,3005012
2013,0,91,59727,50.97399835920103,0,3005012
2013,0,94,28855,47,0,3005012
2013,0,103,14590,53,0,3005012
2013,0,113,29087,52,0,3005012
2013,1,2,22583,17,0,3005012
2013,1,3,888113,14.682776763767674,1.688485834572853,3005012
2013,1,4,802537,15.216114085705705,1.7737201400060056,3005012
2013,1,5,716353,17.38105080874932,3.059462736946729,3005012
2013,1,6,599527,19.05370820663623,2.834243628727313,3005012
2013,1,7,1055128,24.354793276266008,4.689716280868293,3005012
2013,1,8,1086574,24.233063123174308,3.895232013650244,3005012
2013,1,9,603706,28.379482827734027,5.397176837732274,3005012
2013,1,10,908476,31.74361836746375,4.960430435146334,3005012
2013,1,11,1252989,33.58623986323902,3.6533827511654136,3005012
2013,1,12,1268548,33.77392831804551,5.830178069730116,3005012
2013,1,13,1096693,35.93148625002621,5.873478986370843,3005012
2013,1,14,678443,36.548631263053785,5.13174356578224,3005012
2013,1,15,566759,37.329628801659965,4.935633734973772,3005012
2013,1,16,505157,36.20912739999644,5.801419776425943,3005012
2013,1,17,292983,39.50942699747084,4.314723379854804,3005012
2013,1,18,135329,37.45955375418425,1.7326615137923136,3005012
2013,1,19,166682,41.52066269903169,4.075007739287985,3005012
2013,1,20,297170,41.25168597099303,4.187581485345089,3005012
2013,1,21,271284,42.830249480249485,2.7074687781070756,3005012
2013,1,22,353060,40.83784495553164,3.724595479521895,3005012
2013,1,23,246360,42.405471829842504,1.7035026790063323,3005012
2013,1,24,141961,44.14701453216024,3.287924429949071,3005012
2013,1,25,189346,41.0108771772311,3.8410729035733526,3005012
2013,1,26,65203,44.14701946229468,1.4976367651795164,3005012
2013,1,27,342552,43.87915668278101,4.272899267848385,3005012
2013,1,28,71247,41.61916291212262,0.2952334835150954,3005012
2013,1,29,197169,46.34093681055338,3.4334202638345785,3005012
2013,1,30,123618,45.94884960119077,1.0892750246727823,3005012
2013,1,31,93843,45.34,2.22,3005012
2013,1,32,141469,41.34,4.93,3005012
2013,1,33,151073,47.29024610618707,2.125495224163153,3005012
2013,1,34,138094,49.11277492143033,0.7920546873868525,3005012
2013,1,35,224534,45.61426581274996,3.4825174806488106,3005012
2013,1,36,87444,48.63000000000001,2.42,3005012
2013,1,37,79687,46.08,4.03,3005012
2013,1,38,171171,49.35601532969954,1.215096015096015,3005012
2013,1,39,140845,43.976422308211156,1.6605658702829351,3005012
2013,1,40,80915,50.13000902181302,0.28506457393561146,3005012
2013,1,41,68626,50.35624981785329,0,3005012
2013,1,42,45833,47.66707394235594,0,3005012
2013,1,43,93240,46.38,6.11,3005012
2013,1,44,28716,46,0,3005012
2013,1,46,23495,51,0,3005012
2013,1,47,77878,49.09,1,3005012
2013,1,48,34783,47,0,3005012
2013,1,50,91310,50.9,1.65,3005012
2013,1,52,19112,39,0,3005012
2013,1,54,42119,51.414302333863574,0,3005012
2013,1,55,9712,58,0,3005012
2013,1,56,16948,55,0,3005012
2013,1,57,16948,55,0,3005012
2013,1,58,111104,49.307265985023044,1.6832945708525346,3005012
2013,1,59,24303,56,0,3005012
2013,1,60,100217,49.74,6.05,3005012
2013,1,64,8814,57,0,3005012
2013,1,65,22403,53,0,3005012
2013,1,67,42418,50,0,3005012
2013,1,69,22403,53,0,3005012
2013,1,70,42418,50,0,3005012
2013,1,71,35460,48,0,3005012
2013,1,74,51021,51,0,3005012
2013,1,78,51641,48.81987180728491,0,3005012
2013,1,79,17886,48,0,3005012
2013,1,80,11174,54,0,3005012
2013,1,82,56402,50,0,3005012
2013,1,86,21090,63,0,3005012
2013,1,90,18005,53,0,3005012
2013,1,91,42418,50,0,3005012
2013,1,94,28146,47,0,3005012
2013,1,113,23729,52,0,3005012
2013,2,3,697055,14.332596064872929,0.9834545337168517,3005012
2013,2,4,376610,15.55605788481453,1.0063016382995673,3005012
2013,2,5,409659,18.197545055765893,2.192911030881782,3005012
2013,2,6,593222,18.212107474099074,3.8794350512961415,3005012
2013,2,7,1355655,21.830858529640654,4.327289066908617,3005012
2013,2,8,825179,24.700627282080617,4.669718654982738,3005012
2013,2,9,718236,28.535699742146036,4.4324764562065955,3005012
2013,2,10,729324,28.167710400315908,8.473702922158052,3005012
2013,2,11,1082507,31.896298231789725,6.5927100609972955,3005012
2013,2,12,1057958,32.868223955960445,6.5503431894271795,3005012
2013,2,13,836150,35.813010297195476,5.420797655922981,3005012
2013,2,14,626673,38.69247703347679,3.957227948228183,3005012
2013,2,15,469301,36.979794588121486,4.785828945602076,3005012
2013,2,16,554774,36.10243922750526,5.798039417853037,3005012
2013,2,17,584426,33.24570298036022,7.478955197065154,3005012
2013,2,18,475918,37.03499405359747,7.1142535478800975,3005012
2013,2,19,254708,36.61421604346938,6.2406416759583525,3005012
2013,2,20,426944,38.58577368460501,7.078567306250938,3005012
2013,2,21,149228,42.27776094298657,1.888255354223068,3005012
2013,2,22,492617,42.810207321306414,5.997015612534687,3005012
2013,2,23,233013,35.518537291910754,6.13821606519808,3005012
2013,2,24,200664,40.00892392257705,4.194617968345095,3005012
2013,2,25,317922,37.23995281861588,3.7880274406930003,3005012
2013,2,26,321996,40.611504490739016,6.001414675958707,3005012
2013,2,27,180712,43.64284043118332,4.067797434592058,3005012
2013,2,28,216236,41.56806572448621,4.1878001812834125,3005012
2013,2,29,121443,43.04014138320035,1.8725321344169692,3005012
2013,2,30,235124,46.176331297528115,4.259203654242017,3005012
2013,2,31,231046,42.04095825073795,5.203621443348943,3005012
2013,2,32,59915,44.631136443294665,1.77454760911291,3005012
2013,2,33,121627,46.09128532316015,1.2311822210528913,3005012
2013,2,35,223514,46.478055423821324,2.4393139132224384,3005012
2013,2,36,27424,55,0,3005012
2013,2,37,12666,51,0,3005012
2013,2,38,94112,48.37332539952398,0.6527860421625298,3005012
2013,2,39,52946,45.775254787897104,1.4189536508895855,3005012
2013,2,40,103582,45.13,1.36,3005012
2013,2,41,55178,44.64,0.48,3005012
2013,2,42,16218,51,0,3005012
2013,2,43,239984,48.1,2.07,3005012
2013,2,44,25007,47,0,3005012
2013,2,46,44784,50.3,3.6200000000000006,3005012
2013,2,47,57091,48.12395999369428,0,3005012
2013,2,48,18862,50,0,3005012
2013,2,50,48925,45.7,3.41,3005012
2013,2,51,35328,45,0,3005012
2013,2,52,28629,52,0,3005012
2013,2,53,145224,48.49882305954939,4.392376604418002,3005012
2013,2,54,25007,47,0,3005012
2013,2,55,62740,46.13,3,3005012
2013,2,56,25782,45,0,3005012
2013,2,57,43066,52.25,1.9799999999999998,3005012
2013,2,60,25007,47,0,3005012
2013,2,61,32677,49,0,3005012
2013,2,65,17761,76,0,3005012
2013,2,66,45570,48.42356813693219,0,3005012
2013,2,69,16218,51,0,3005012
2013,2,72,32084,49,0,3005012
2013,2,81,28629,52,0,3005012
2013,2,86,11174,55,0,3005012
2013,2,91,35783,52,0,3005012
2013,2,103,11174,53,0,3005012
2013,3,3,101285,13.32,0.68,3005012
2013,3,4,83704,13.5,0.73,3005012
2013,3,5,52862,14.28,2.09,3005012
2013,3,6,45642,14.31,2.98,3005012
2013,3,7,24573,15.56,3.5,3005012
2013,3,10,4163,19,0,3005012
2015,0,3,281051,12.785960768686111,0.36222023760812094,3005012
2015,0,4,632748,18.07355926846075,0.6993727676737027,3005012
2015,0,5,3950529,21.44376302768566,3.297307449204904,3005012
2015,0,6,1943747,21.842288749513184,2.458148627367656,3005012
2015,0,7,1799852,22.938441416294232,4.038165726959773,3005012
2015,0,8,1441411,27.077105627749475,4.5519425271487455,3005012
2015,0,9,2397545,29.10583959842255,5.299091128633664,3005012
2015,0,10,2511919,32.60250665726085,4.881638297254012,3005012
2015,0,11,2383973,34.60100272528255,4.458816060416791,3005012
2015,0,12,2016430,33.983861061380765,4.881541208968326,3005012
2015,0,13,2213056,34.84140151898551,5.212433286821481,3005012
2015,0,14,2511919,37.70183721688478,4.841449521262429,3005012
2015,0,15,1624819,36.552701063933895,6.622137105733008,3005012
2015,0,16,2153028,36.13301237605828,6.122617490343832,3005012
2015,0,17,1434798,40.921776891241834,4.729961959802007,3005012
2015,0,18,1861076,39.300479851440784,3.8390989459860854,3005012
2015,0,19,374750,41.53445144763175,1.4655324349566379,3005012
2015,0,20,835447,42.07632764256739,3.660625796729176,3005012
2015,0,21,579233,36.77793440636152,4.598971122156368,3005012
2015,0,22,561471,42.80215492874966,2.9198435538077656,3005012
2015,0,23,633125,40.11363032576505,2.5543895597235933,3005012
2015,0,24,556614,39.12773699547622,5.4699544028716485,3005012
2015,0,25,743449,42.4827660135396,3.244874254992608,3005012
2015,0,26,300338,43.26,4.79,3005012
2015,0,27,232570,43.498620458356626,2.5351175990024504,3005012
2015,0,28,522298,41.05726962385458,4.600530042236424,3005012
2015,0,29,147345,48.15413953646204,0.257311072652618,3005012
2015,0,30,253416,45.09693594721722,4.958130228556997,3005012
2015,0,31,504177,45.181196226721966,2.7044555384319398,3005012
2015,0,32,285787,45.78375115033224,3.4021889379153007,3005012
2015,0,33,130779,47.373459729773124,0.28990510708905864,3005012
2015,0,34,99317,44.269999999999996,1.5100000000000002,3005012
2015,0,35,166085,49.3808064545263,1.0940935063371164,3005012
2015,0,36,126672,50.17768725527346,0,3005012
2015,0,37,186409,45.519999999999996,5.13,3005012
2015,0,38,124140,50,0,3005012
2015,0,39,126470,50.57,0.5,3005012
2015,0,40,258450,52.465822712323465,2.152755426581544,3005012
2015,0,41,195347,46.34721802740764,0,3005012
2015,0,42,62049,52.23426969008365,3.367433157665716,3005012
2015,0,44,88542,48.59,0.49000000000000005,3005012
2015,0,45,36639,48,0,3005012
2015,0,46,60131,52.08,7.83,3005012
2015,0,49,74311,52,0,3005012
2015,0,50,233692,50.019999999999996,2.16,3005012
2015,0,61,8049,72,0,3005012
2015,0,64,67784,58,0,3005012
2015,0,65,47383,54.16839372770825,0,3005012
2015,0,66,8049,61,0,3005012
2015,0,83,8049,61,0,3005012
2015,0,86,98052,54,0,3005012
2015,1,3,77324,13,0,3005012
2015,1,4,333505,18,0,3005012
2015,1,5,1198910,21.5200548331401,2.5628182599194274,3005012
2015,1,6,954286,21.44672230337656,2.7383308987033237,3005012
2015,1,7,698337,24.138703290818043,3.311549080171894,3005012
2015,1,8,1068242,27.27451624257425,4.940538248823769,3005012
2015,1,9,1181052,27.271897664116395,4.480980888225074,3005012
2015,1,10,1085495,32.84340841735798,5.14783375326464,3005012
2015,1,11,1131820,33.49120354826739,4.7230001236945816,3005012
2015,1,12,1316529,37.29759114307395,3.194477432703723,3005012
2015,1,13,786234,36.936663321606545,5.185845931363946,3005012
2015,1,14,1136938,36.61118106704148,4.455034408208715,3005012
2015,1,15,1059971,35.68489938875686,6.7738493788981025,3005012
2015,1,16,1076278,34.07242905643337,5.176008986525786,3005012
2015,1,17,623461,40.4750090382558,4.8643424207769215,3005012
2015,1,18,1418185,40.66223546293326,2.3448846589126244,3005012
2015,1,19,305085,42.55650208958159,1.147792713506072,3005012
2015,1,20,383944,41.90545886900173,3.765389431792136,3005012
2015,1,21,207716,34.42,4.74,3005012
2015,1,22,114416,37.7,4.27,3005012
2015,1,23,553949,40.09478255218441,1.3711354294348397,3005012
2015,1,24,313219,41.32557696052922,2.8385764273559397,3005012
2015,1,25,149697,41.12511673580632,3.05999706072934,3005012
2015,1,26,102659,38.53,3.1900000000000004,3005012
2015,1,27,111804,44.49489392150549,1.3975342563772317,3005012
2015,1,28,167192,44.963452677161584,4.638362840327288,3005012
2015,1,29,99400,45.43,0.49,3005012
2015,1,30,57585,43.63,4.5,3005012
2015,1,31,368272,46.01898281704827,1.8792988877785985,3005012
2015,1,32,35056,44,0,3005012
2015,1,33,127755,47.77362921216391,0,3005012
2015,1,34,35056,44,0,3005012
2015,1,35,85192,52,0,3005012
2015,1,36,56954,51,0,3005012
2015,1,40,70764,49,0,3005012
2015,1,42,20092,64,0,3005012
2015,1,44,100401,48.7,0.45999999999999996,3005012
2015,1,49,85192,52,0,3005012
2015,1,50,114693,50.16,2.31,3005012
2015,1,61,16098,72,0,3005012
2015,1,64,63093,58,0,3005012
2015,1,65,38975,53.77326491340603,0,3005012
2015,1,66,16098,61,0,3005012
2015,2,3,26595,13,0,3005012
2015,2,4,103430,20,0,3005012
2015,2,5,1855607,22.042818829633642,3.433900141570925,3005012
2015,2,6,713688,22.212175516472183,2.4238666195872702,3005012
2015,2,7,806269,22.286226123043303,3.7786726390323824,3005012
2015,2,8,415986,26.586473943834648,2.951366127706221,3005012
2015,2,9,1313378,30.734476708152563,4.3018228111023635,3005012
2015,2,10,1418788,32.651446925122,4.238972193167689,3005012
2015,2,11,1054288,35.48318106627411,3.5576506609199767,3005012
2015,2,12,967310,31.302670271164367,4.469716926321448,3005012
2015,2,13,1129096,34.016053391385675,4.613403696408454,3005012
2015,2,14,1544683,38.76475100716458,4.5629252733408725,3005012
2015,2,15,902265,35.00830410134495,4.987674219879969,3005012
2015,2,16,672049,37.9381139916881,2.5574897514913344,3005012
2015,2,17,868498,42.976688063760655,4.3151416813855645,3005012
2015,2,18,486746,37.51946337514843,2.885907639713526,3005012
2015,2,19,66428,35.36,0.48,3005012
2015,2,20,261333,41.55545200950512,3.0400764541791507,3005012
2015,2,21,602039,39.54901807025791,4.318879009499384,3005012
2015,2,22,349226,43.341837721131874,2.263970265673232,3005012
2015,2,23,104151,40.39999999999999,5.420000000000001,3005012
2015,2,24,146398,38.75876542029262,1.8613684613177774,3005012
2015,2,25,432759,40.77936502764818,3.48149316363149,3005012
2015,2,26,157978,45.42,3.43,3005012
2015,2,27,80566,40.11,4.88,3005012
2015,2,28,250307,39.084917321529154,0.3616391071763874,3005012
2015,2,29,87188,51,0,3005012
2015,2,30,166914,46.45,5.4,3005012
