region,year,species_code,sex,age,agepop,mean_length,sd_length
goa,1996,30060,0,17,11134993,40.27143604221394,2.0322442295203955
goa,1996,30060,0,18,9630855,40.817661641671485,0.7271064770469496
goa,1996,30060,0,19,23391872,39.894277804700714,1.5719383168649348
goa,1996,30060,0,20,14838023,40.23753150942009,1.1841705219084782
goa,1996,30060,0,21,2288713,43.88680326017286,1.0524548468943025
goa,1996,30060,0,22,5686678,42.395405604115446,0.6794489401369306
goa,1996,30060,0,23,3999085,40.63085680849494,0
goa,1996,30060,0,26,866421,45.38,0.49
goa,1996,30060,0,27,729654,44,0
goa,1996,30060,0,28,4789881,40.34066524825982,0
goa,1996,30060,0,30,5313712,37,0
goa,1996,30060,0,32,379749,46.31,0.83
goa,1996,30060,0,33,4912098,40.88553368438496,0.17853501701309704
goa,1996,30060,0,34,535359,45,0
goa,1996,30060,0,35,27940,48,0
goa,1996,30060,0,39,560725,45,0
goa,1996,30060,0,40,535359,45,0
goa,1996,30060,0,41,1459309,44,0
goa,1996,30060,0,42,2692121,42.491897652445786,0
goa,1996,30060,0,44,1631746,41,0
goa,1996,30060,0,45,1127779,42.95,1.96
goa,1996,30060,0,48,2412265,43,0
goa,1996,30060,0,51,560725,45,0
goa,1996,30060,0,52,1210328,44,0
goa,1996,30060,0,53,1180529,42,0
goa,1996,30060,0,55,1577449,41,0
goa,1996,30060,0,56,1577449,41,0
goa,1996,30060,0,57,605164,44,0
goa,1996,30060,0,58,5331272,39,0
goa,1996,30060,0,61,1785693,42.68,0.95
goa,1996,30060,0,71,2412265,43,0
goa,1996,30060,0,75,3158135,40,0
goa,1996,30060,1,2,5303023,14.53,0.5
goa,1996,30060,1,3,9763103,20.810307034556534,1.0482821609072444
goa,1996,30060,1,4,22658152,24.761365263151205,0.9071466340238162
goa,1996,30060,1,5,20210457,26.842851673764724,1.4044458623572935
goa,1996,30060,1,6,42358469,29.463357780235167,2.021675005298232
goa,1996,30060,1,7,39493391,31.95364134672558,1.583859320664564
goa,1996,30060,1,8,50655335,34.88552518564925,1.2401269037111293
goa,1996,30060,1,9,93078292,35.285212130128045,1.925688618351527
goa,1996,30060,1,10,104315827,35.552730888286014,1.436362129880828
goa,1996,30060,1,11,80652154,35.32173926972862,1.7295868079357184
goa,1996,30060,1,12,36228537,36.61804253481172,2.018156437561914
goa,1996,30060,1,13,21217074,38.10608278078306,0.8589226054450299
goa,1996,30060,1,14,27867302,37.238736198430686,1.2755214882301844
goa,1996,30060,1,15,16642095,37.35445424990063,1.1678301139369773
goa,1996,30060,1,17,6622778,38.56,2.11
goa,1996,30060,1,18,2821224,39.16,0.9899999999999999
goa,1996,30060,1,19,7831838,38.81,0.8
goa,1996,30060,1,20,8459094,39.2793735783052,0.8026258769556173
goa,1996,30060,1,21,224331,43,0
goa,1996,30060,1,22,1607379,41,0
goa,1996,30060,1,23,1890192,40,0
goa,1996,30060,1,28,3497571,40.45957008449578,0
goa,1996,30060,1,30,5767210,37,0
goa,1996,30060,1,33,2790798,40.726087484654926,0.13876338595627488
goa,1996,30060,1,42,1382962,42,0
goa,1996,30060,1,44,1607379,41,0
goa,1996,30060,1,48,204032,43,0
goa,1996,30060,1,55,1652462,41,0
goa,1996,30060,1,57,74400,44,0
goa,1996,30060,1,58,2587430,39,0
goa,1996,30060,1,61,74400,44,0
goa,1996,30060,1,71,204032,43,0
goa,1996,30060,1,75,1890192,40,0
goa,1996,30060,2,2,1099121,13.61,0.8
goa,1996,30060,2,3,6594459,20.60483988906444,1.0951867120562884
goa,1996,30060,2,4,17165644,24.23347865771887,1.3386966442971786
goa,1996,30060,2,5,15663661,27.743511438354034,1.6927968289150284
goa,1996,30060,2,6,35937340,29.264303974640303,1.7576647720727243
goa,1996,30060,2,7,20266757,29.588970150971864,1.833890602231033
goa,1996,30060,2,8,88534896,35.07786643867521,1.2415965931670603
goa,1996,30060,2,9,96447239,36.607061479904054,1.8947765063549409
goa,1996,30060,2,10,71059738,36.32513246966939,1.9105765281600111
goa,1996,30060,2,11,68081947,36.942520113004406,2.048553096902473
goa,1996,30060,2,12,73070328,38.397558386627196,2.0346992296243696
goa,1996,30060,2,13,22583316,38.849491564037805,1.6303639527516687
goa,1996,30060,2,14,17425927,37.8803554944308,1.1301498187155268
goa,1996,30060,2,15,11846138,38.874858069355604,1.4450473411672224
goa,1996,30060,2,16,10039546,39.73300660209137,1.1499315028787158
goa,1996,30060,2,17,5361458,41.96822493060657,0.6825758926023481
goa,1996,30060,2,18,6772410,41.512979869795245,0
goa,1996,30060,2,19,11668364,41.0148543000544,1.6124168632380687
goa,1996,30060,2,20,5048492,42.42,1.2
goa,1996,30060,2,21,1653302,44.2301394905468,1.1443063638706057
goa,1996,30060,2,22,8495481,42.964685300337905,0.1922689203824951
goa,1996,30060,2,23,1046490,43,0
goa,1996,30060,2,26,864649,45.38,0.49
goa,1996,30060,2,27,686100,44,0
goa,1996,30060,2,32,371851,46.28,0.8099999999999999
goa,1996,30060,2,34,535359,45,0
goa,1996,30060,2,35,21814,48,0
goa,1996,30060,2,39,532790,45,0
goa,1996,30060,2,40,535359,45,0
goa,1996,30060,2,41,1372200,44,0
goa,1996,30060,2,42,1487327,42.88558871048532,0
goa,1996,30060,2,45,1195418,42.9,1.9200000000000002
goa,1996,30060,2,51,532790,45,0
goa,1996,30060,2,52,1918014,44,0
goa,1996,30060,2,53,1158037,42,0
goa,1996,30060,2,56,1556017,41,0
goa,1996,30060,2,61,1158037,42,0
goa,1996,30060,3,2,2363817,14.439999999999998,0.66
goa,1996,30060,3,3,5584,19,0
goa,1996,30060,3,4,5584,24,0
goa,1996,30420,0,2,340850,12.39,0.64
goa,1996,30420,0,3,447801,14.550000000000002,2.82
goa,1996,30420,0,4,145217,20.62,0.49
goa,1996,30420,0,5,310587,21.94,1.59
goa,1996,30420,0,6,1605757,25.62,2.39
goa,1996,30420,0,7,781155,28.58,2.88
goa,1996,30420,0,8,2490406,29.79,2.84
goa,1996,30420,0,9,5320154,32.8,2.96
goa,1996,30420,0,10,6161569,34.747722916029986,2.0706412392687645
goa,1996,30420,0,11,10136586,35.15014201231065,2.2912570386124087
goa,1996,30420,0,12,9873449,35.94,1.92
goa,1996,30420,0,13,8881867,37.11858604502859,2.31707109327352
goa,1996,30420,0,14,5356662,37.11,1.8799999999999997
goa,1996,30420,0,15,4292070,37.33,1.51
goa,1996,30420,0,16,4520252,39.55,1.62
goa,1996,30420,0,17,2068496,40,0.84
goa,1996,30420,0,18,4173263,38.74,1.77
goa,1996,30420,0,19,5959036,39.28739388384295,1.5315593830948495
goa,1996,30420,0,20,10292767,39.38067061267393,2.667112038968724
goa,1996,30420,0,21,3182189,38.58357809671268,1.939883168473023
goa,1996,30420,0,22,4534140,39.11,2.47
goa,1996,30420,0,23,3897167,39.76,1.7899999999999998
goa,1996,30420,0,24,3679618,40.84,2.53
goa,1996,30420,0,25,3395649,40.94,2.14
goa,1996,30420,0,26,5946500,39.6,2.36
goa,1996,30420,0,27,1700294,39.86,1.19
goa,1996,30420,0,28,2112325,39.58,2.67
goa,1996,30420,0,29,3223990,39.7,2.09
goa,1996,30420,0,30,1015068,42.6,1.26
goa,1996,30420,0,31,776215,40.05,2.9800000000000004
goa,1996,30420,0,32,817217,42.4,0.49000000000000005
goa,1996,30420,0,33,1893940,39.71,1.9
goa,1996,30420,0,34,696963,40.62,1.6399999999999997
goa,1996,30420,0,35,768290,37.59,1.96
goa,1996,30420,0,37,611230,40,0
goa,1996,30420,0,39,305615,40,0
goa,1996,30420,0,40,85734,45,0
goa,1996,30420,0,41,85734,45,0
goa,1996,30420,0,42,246015,42,0
goa,1996,30420,0,43,733975,38.99,2
goa,1996,30420,1,2,201650,12.45,0.5
goa,1996,30420,1,3,118355,14.23,2.83
goa,1996,30420,1,4,46185,21,0
goa,1996,30420,1,5,116874,21.66,2.21
goa,1996,30420,1,6,1322584,25.69,2.28
goa,1996,30420,1,7,441479,27.77,1.64
goa,1996,30420,1,8,828444,30.429999999999996,2.13
goa,1996,30420,1,9,3070393,33.98,2.81
goa,1996,30420,1,10,3847326,35.07842101241226,1.791400967841041
goa,1996,30420,1,11,5419075,34.77717606787136,1.9479603419402758
goa,1996,30420,1,12,4107936,35.46,1.66
goa,1996,30420,1,13,5551521,36.49,2.36
goa,1996,30420,1,14,1995134,36.21,1.88
goa,1996,30420,1,15,2964883,37.11,1.28
goa,1996,30420,1,16,3152035,38.53,1
goa,1996,30420,1,17,1474801,39.48,0.67
goa,1996,30420,1,18,2230277,38.16,1.19
goa,1996,30420,1,19,3171981,38.71,1.05
goa,1996,30420,1,20,5140686,38.51,1.58
goa,1996,30420,1,21,2165728,37.652892126804474,1.3057842536089481
goa,1996,30420,1,22,2510214,37.87,1.8399999999999999
goa,1996,30420,1,23,774380,40.19,0.39
goa,1996,30420,1,24,745989,38.99,1.75
goa,1996,30420,1,25,995597,38.97,2.38
goa,1996,30420,1,26,2147012,37.5,1.02
goa,1996,30420,1,27,544418,39.49,1.11
goa,1996,30420,1,28,1008728,39.21,1.45
goa,1996,30420,1,29,1778438,38.28,1.5200000000000002
goa,1996,30420,1,30,150935,41.08,0.47
goa,1996,30420,1,31,362393,37,0
goa,1996,30420,1,32,179330,42,0
goa,1996,30420,1,33,981019,38.85,0.99
goa,1996,30420,1,35,613706,37.36,1.9
goa,1996,30420,1,39,209084,40,0
goa,1996,30420,1,43,147128,41,0
goa,1996,30420,2,2,108682,12.560000000000002,0.5
goa,1996,30420,2,3,184554,15.89,2.38
goa,1996,30420,2,4,112413,20.389999999999997,0.49000000000000005
goa,1996,30420,2,5,141727,22,0
goa,1996,30420,2,6,47194,25,0
goa,1996,30420,2,7,258464,28.79,4.49
goa,1996,30420,2,8,1705226,29.43,3.05
goa,1996,30420,2,9,2059125,31.4,2.59
goa,1996,30420,2,10,2230183,34.09442206312217,2.3720475360093767
goa,1996,30420,2,11,4028580,35.32,2.65
goa,1996,30420,2,12,5787946,36.13,1.9899999999999998
goa,1996,30420,2,13,3589226,38.209638590604214,2.0304787048795476
goa,1996,30420,2,14,3033283,37.64,1.8499999999999999
goa,1996,30420,2,15,1323499,37.94,1.8299999999999998
goa,1996,30420,2,16,1733115,40.9,1.12
goa,1996,30420,2,17,545901,41,0
goa,1996,30420,2,18,2157008,38.85,1.93
goa,1996,30420,2,19,3272403,40.05062850144069,1.595099870034345
goa,1996,30420,2,20,5412194,40.26944460416608,3.0537055138821705
goa,1996,30420,2,21,1008951,41.14,1.35
goa,1996,30420,2,22,1298300,41.06,2.68
goa,1996,30420,2,23,3036559,39.69,2.27
goa,1996,30420,2,24,3467511,40.9,2.54
goa,1996,30420,2,25,2313991,41.73,1.56
goa,1996,30420,2,26,4319616,41.09,1.87
goa,1996,30420,2,27,1121117,39.97,1
goa,1996,30420,2,28,926450,38.84,3.97
goa,1996,30420,2,29,1668928,41.37,1.07
goa,1996,30420,2,30,542685,43.38,0.48
goa,1996,30420,2,31,565860,42.73,0.96
goa,1996,30420,2,32,337497,43,0
goa,1996,30420,2,33,842298,40.58,2.36
goa,1996,30420,2,34,959946,40.57,1.59
goa,1996,30420,2,37,849718,40,0
goa,1996,30420,2,42,360672,42,0
goa,1996,30420,2,43,377399,37,0
goa,1996,30420,3,2,34588,11.43,0.9
goa,1996,30420,3,3,62313,11.74,1.42
goa,1996,30420,3,4,4943,20,0
goa,1996,30420,3,6,11534,22.29,1.98
goa,1996,30420,3,7,3295,24,0
goa,1996,30420,3,8,1034,32,0
goa,1996,30420,3,9,2068,32,0
goa,1996,30420,3,10,1551,32,0
goa,1996,30420,3,11,1034,32,0
goa,1996,30420,3,12,517,32,0
goa,1996,30420,3,13,517,32,0
goa,1996,30420,3,20,517,32,0
goa,1999,10110,0,1,6134841,13.911234535662784,1.5665520817898948
goa,1999,10110,0,2,144103583,20.85655329291847,2.278105116511919
goa,1999,10110,0,3,222751028,27.091935303661092,3.345478393123286
goa,1999,10110,0,4,241841987,32.636914880458704,3.42695026103966
goa,1999,10110,0,5,195257433,38.001415506368964,3.6400000000000006
goa,1999,10110,0,6,138815664,41.87109822951969,4.075151209736677
goa,1999,10110,0,7,140830164,45.4168780458141,3.959484296560217
goa,1999,10110,0,8,132284513,49.33588325581242,4.5890437790703436
goa,1999,10110,0,9,89463908,51.70395906928188,4.943335814594641
goa,1999,10110,0,10,83491018,53.12974679958987,4.522629302950887
goa,1999,10110,0,11,71515517,55.00813195561461,4.985249057907251
goa,1999,10110,0,12,74654962,55.23853736768361,7.306394458281286
goa,1999,10110,0,13,42818148,56.85430058861957,5.668351539165123
goa,1999,10110,0,14,31960188,57.87745485883875,5.258091081942322
goa,1999,10110,0,15,30211460,56.64950136603792,6.53917100961026
goa,1999,10110,0,16,3755126,65.61,4.03
goa,1999,10110,0,17,12428517,55.64,8.66
goa,1999,10110,0,18,682137,74.46,0.5
goa,1999,10110,0,19,1050264,74.09,2.47
goa,1999,10110,0,21,4657042,54,0
goa,1999,10110,0,22,286952,80.77,2.74
goa,1999,10110,1,1,2198585,13.863417002299206,1.3256554647648373
goa,1999,10110,1,2,56861565,20.76606344443738,2.40963670328103
goa,1999,10110,1,3,85186913,26.874972906343018,3.458280100606533
goa,1999,10110,1,4,80904075,31.6934106738134,3.0290686173718693
goa,1999,10110,1,5,71386964,37.398872788594844,2.788861333842408
goa,1999,10110,1,6,39958750,41.237418007320045,3.2941323790158603
goa,1999,10110,1,7,52343611,42.918469080782366,2.3220412256235052
goa,1999,10110,1,8,33473667,44.62535292981196,3.0587568057601815
goa,1999,10110,1,9,24458523,45.15130010630651,2.098977067830302
goa,1999,10110,1,10,16326786,47.1125231389693,2.0224813579353587
goa,1999,10110,1,11,10685155,48.18063959483976,1.203279493839818
goa,1999,10110,1,12,19063239,46.502556217230456,2.0917278464588316
goa,1999,10110,1,13,5590395,49.71,2.33
goa,1999,10110,1,14,2286062,51.62645018376579,0.7006025908308698
goa,1999,10110,1,15,5146218,49.64,1.31
goa,1999,10110,1,17,4561016,48.05,1.16
goa,1999,10110,2,1,1297920,13.817832331730767,1.223647235576923
goa,1999,10110,2,2,85916495,20.81761232601493,1.9600346294387359
goa,1999,10110,2,3,139349699,27.621858635518112,3.3824993169163573
goa,1999,10110,2,4,165680373,33.36539087704734,3.4619353915264304
goa,1999,10110,2,5,110172125,38.29542399577026,4.033016375693943
goa,1999,10110,2,6,108681842,42.690983006250484,4.406344797505364
goa,1999,10110,2,7,104640414,47.41668178224142,3.658747564970452
goa,1999,10110,2,8,104972018,51.375477034556006,3.289875795566777
goa,1999,10110,2,9,76974500,53.881403166243366,3.337521113875374
goa,1999,10110,2,10,62750559,54.88158821708664,3.531145687164316
goa,1999,10110,2,11,57921614,56.81970344576379,4.033365201114734
goa,1999,10110,2,12,50306281,59.24797712337353,5.09160514449478
goa,1999,10110,2,13,24038045,61.01421291082533,3.960199110202182
goa,1999,10110,2,14,20039909,61.17999999999999,4.97
goa,1999,10110,2,15,16341727,61.2757927592353,6.094061874855698
goa,1999,10110,2,16,3748725,65.61,4.03
goa,1999,10110,2,17,6277335,62.77000000000001,6.57
goa,1999,10110,2,18,682137,74.46,0.5
goa,1999,10110,2,19,1050264,74.09,2.47
goa,1999,10110,2,21,4639191,54,0
goa,1999,10110,2,22,286952,80.77,2.74
goa,1999,10110,3,1,599059,10.37,0.9600000000000001
goa,1999,10110,3,2,39655,25.56,1.95
goa,1999,10110,3,3,526794,28.86,2.45
goa,1999,10110,3,4,975312,32.98,2.81
goa,1999,10110,3,5,611032,36.32,3.23
goa,1999,10110,3,6,311552,39.03,3.63
goa,1999,10110,3,7,165100,42.21,3.46
goa,1999,10110,3,8,106367,45.07999999999999,4.86
goa,1999,10110,3,9,53748,50.43,4.78
goa,1999,10110,3,10,35915,52.8,6.6
goa,1999,10110,3,11,23752,53.27,4.59
goa,1999,10110,3,12,56073,52.12,6.59
goa,1999,10110,3,13,29622,57.15999999999999,5.01
goa,1999,10110,3,14,23232,59.34,4.11
goa,1999,10110,3,15,21459,54.28,3.58
goa,1999,10110,3,17,4363,48,0
goa,1999,10130,0,1,361611,7.608408040684603,0.4563060305134523
goa,1999,10130,0,2,11218353,13.649492848014322,2.7359886785520118
goa,1999,10130,0,3,17010300,17.87266190249437,3.0465265092326415
goa,1999,10130,0,4,30112117,20.985335833412176,2.947693333218651
goa,1999,10130,0,5,56746739,24.40901145244663,2.503516539690501
goa,1999,10130,0,6,51166950,26.441030996766468,2.9635062805189674
goa,1999,10130,0,7,43856050,29.080083322141416,3.159339728954158
goa,1999,10130,0,8,107911282,30.39074318216329,2.5580312833277246
goa,1999,10130,0,9,72993590,32.964090369716025,2.7278972246741118
goa,1999,10130,0,10,57247010,34.0868647847285,3.5364824451093604
goa,1999,10130,0,11,46248116,35.801551274434615,3.6655807064659673
goa,1999,10130,0,12,42134019,35.64329225109051,3.1700544270414843
goa,1999,10130,0,13,28720294,37.30487567049279,3.1640572854163684
goa,1999,10130,0,14,20883383,36.63587386344444,3.8981960456311127
goa,1999,10130,0,15,13886827,39.10967444542947,3.278713683118541
goa,1999,10130,0,16,10732028,39.41472321727077,3.3092140497583493
goa,1999,10130,0,17,14623372,39.42285098265982,3.99591953757314
goa,1999,10130,0,18,9604654,39.60271486094137,3.3714706807762154
goa,1999,10130,0,19,5772312,40.85732852278255,4.532456623966271
goa,1999,10130,0,20,3813405,40.31,2.08
goa,1999,10130,0,21,2966875,41.03,1.13
goa,1999,10130,0,22,1198350,40.14,3.52
goa,1999,10130,0,23,1328076,43.89633063168071,0.5913341706348131
goa,1999,10130,0,24,513131,45.50799893204659,0
goa,1999,10130,1,1,201555,7.469999999999999,0.5
goa,1999,10130,1,2,4900959,13.766126245904116,2.514142856530732
goa,1999,10130,1,3,9378530,17.626709217755874,2.8271798885326382
goa,1999,10130,1,4,17134366,21.50759030827286,2.7368943829027583
goa,1999,10130,1,5,31210781,23.981489232839127,2.4837941902190788
goa,1999,10130,1,6,28669660,26.70572936860779,3.299614433864929
goa,1999,10130,1,7,20667785,27.642954183043802,2.818600743621051
goa,1999,10130,1,8,65442390,29.58803937081149,2.5186675398010374
goa,1999,10130,1,9,46467546,32.03060237181452,2.123681617273269
goa,1999,10130,1,10,30841930,32.1539869262397,2.5789250153930054
goa,1999,10130,1,11,27871134,33.51330684320201,2.044847765433584
goa,1999,10130,1,12,24545077,34.251135835507874,1.682710039980726
goa,1999,10130,1,13,8780062,34.600481687942526,1.433125254696379
goa,1999,10130,1,14,11343954,34.75488810515275,2.3389025255215246
goa,1999,10130,1,15,3262310,36.22795117570065,1.0640789992367372
goa,1999,10130,1,16,1792664,37.81,1.1899999999999997
goa,1999,10130,1,17,6246001,36.25969720786148,1.7310134436417797
goa,1999,10130,1,18,3898848,36.00731824631276,3.361235734247655
goa,1999,10130,1,19,2503281,37.24,1.82
goa,1999,10130,1,20,590293,39.46,0.5
goa,1999,10130,1,21,74986,41,0
goa,1999,10130,1,22,320928,39,0
goa,1999,10130,1,23,371479,41.981998982445845,0
goa,1999,10130,1,24,100752,43,0
goa,1999,10130,2,2,4160666,15.0804790675339,2.1249697908940535
goa,1999,10130,2,3,7094271,18.68209699347544,2.730751895437882
goa,1999,10130,2,4,12513362,20.496813024349493,3.035484462129362
goa,1999,10130,2,5,23581051,24.653349581831613,2.2729990707369234
goa,1999,10130,2,6,21581938,26.137018062974697,2.57244744517383
goa,1999,10130,2,7,18437414,29.776963232479346,3.016425124477869
goa,1999,10130,2,8,38635751,31.25046128079664,2.206183049476636
goa,1999,10130,2,9,30511259,34.36129110601434,3.0610595957380853
goa,1999,10130,2,10,29990554,36.23629609643089,3.6854073445925675
goa,1999,10130,2,11,21989453,38.45325218230758,3.756008648782668
goa,1999,10130,2,12,20269132,37.491920768980144,3.201019787132473
goa,1999,10130,2,13,22012295,38.50375212171198,2.7884417517573703
goa,1999,10130,2,14,8750704,38.932791866802944,4.09194747074064
goa,1999,10130,2,15,12029103,40.04021380480324,3.0247187541747707
goa,1999,10130,2,16,7882285,40.389370955249646,3.5044298550483775
goa,1999,10130,2,17,6600015,41.765277878913906,3.9109128206526806
goa,1999,10130,2,18,5840972,40.799270145448396,2.4218774923077873
goa,1999,10130,2,19,2166539,46.12432272393897,1.7415154816045315
goa,1999,10130,2,20,1825220,41.21,2.65
goa,1999,10130,2,21,2266994,41,1.42
goa,1999,10130,2,22,94102,51,0
goa,1999,10130,2,23,316757,47,0
goa,1999,10130,2,24,316757,47,0
goa,1999,10130,3,1,147347,7.764605930219143,0.29881151295920516
goa,1999,10130,3,2,1931146,10.76,1.23
goa,1999,10130,3,3,426590,11.8,0.74
goa,1999,10130,3,4,68329,13.4,0.49
goa,1999,10130,3,5,4307,28.51,0.5
goa,1999,10130,3,6,53882,16.88,6.819999999999999
goa,1999,10130,3,7,7573,28.6,0.74
goa,1999,10130,3,8,45458,29.630000000000003,1.88
goa,1999,10130,3,9,23847,34.16,2.86
goa,1999,10130,3,10,42669,37.36,4.36
goa,1999,10130,3,11,34527,39.48,2.23
goa,1999,10130,3,12,40010,38.64,2.91
goa,1999,10130,3,13,26811,39.25,3.2199999999999998
goa,1999,10130,3,14,11832,37.69,2.34
goa,1999,10130,3,15,29194,44.34,4.98
goa,1999,10130,3,16,35326,43.34,4.85
goa,1999,10130,3,17,48902,46.5,5.57
goa,1999,10130,3,18,12164,43.23,3.22
goa,1999,10130,3,19,23499,47.12,2.64
goa,1999,10130,3,20,16256,42.06,3.29
goa,1999,10130,3,21,8595,40.42,0.49000000000000005
goa,1999,10130,3,22,21232,50.25,2.9
goa,1999,10130,3,23,7464,46.33,0.94
goa,1999,10130,3,24,4976,47,0
goa,1999,10180,0,3,381620,25.60049137885855,0.3544028090770924
goa,1999,10180,0,4,1941630,29.63,2.99
goa,1999,10180,0,5,6064805,32.498691720508745,3.133821776627608
goa,1999,10180,0,6,5897408,33.239429412039996,3.1669387907365407
goa,1999,10180,0,7,2313146,30.510000000000005,3.59
goa,1999,10180,0,8,4035170,35.83049429887713,3.1804882743477974
goa,1999,10180,0,9,1779516,38.571102131141274,4.68457062482158
goa,1999,10180,0,10,1759686,32.96,2.39
goa,1999,10180,0,11,3290433,37.78771041075749,2.382061850218497
goa,1999,10180,0,12,2475392,42.25983934665701,5.295788206473965
goa,1999,10180,0,13,2772751,41.85906196769923,4.2533039677922755
goa,1999,10180,0,14,2798764,39.676232794190575,4.561654516064949
goa,1999,10180,0,15,3866638,43.62634140563456,2.6047989131643563
goa,1999,10180,0,16,5111803,44.572505131750965,3.6049100835849894
goa,1999,10180,0,17,1813951,43.59,5.44
goa,1999,10180,0,18,4651095,43.829686869436124,5.593717382680853
goa,1999,10180,0,19,1516116,49.683305960757615,5.239888478190323
goa,1999,10180,0,20,1565614,45.703092282005656,3.480398680645421
goa,1999,10180,0,21,3058239,45.516934520160135,3.40560212919919
goa,1999,10180,0,22,3335979,46.85496803487072,6.392762286573147
goa,1999,10180,0,23,3842230,45.26475750800967,3.4150387457283924
goa,1999,10180,0,24,2772143,44.737573104994944,4.291179278991018
goa,1999,10180,0,25,1522793,48.238789073761176,5.178633642261293
goa,1999,10180,0,26,1979826,43.80152626038854,5.933962065353218
goa,1999,10180,0,27,2155171,45.896425123574886,4.501654499805352
goa,1999,10180,0,28,844425,46.36,1.5
goa,1999,10180,0,29,1168397,40.91541429839344,1.6754564416033249
goa,1999,10180,0,30,1385420,40.66886269145819,4.2843366993402725
goa,1999,10180,0,31,536631,45.49479996496662,0
goa,1999,10180,0,32,689090,48.3,3.9
goa,1999,10180,0,33,1827468,47.87,5.82
goa,1999,10180,0,34,1089399,44.42740285239843,1.5141121297155589
goa,1999,10180,0,35,2361409,42.66,5.73
goa,1999,10180,0,36,984367,43.38602164639814,1.8815465674895644
goa,1999,10180,0,37,1869555,42.85365950720894,3.98536794049921
goa,1999,10180,0,38,504440,51.204272361430505,2.8149728411704067
goa,1999,10180,0,39,1422011,38.93,1.75
goa,1999,10180,0,40,1829179,43.07,4.93
goa,1999,10180,0,41,261026,50,0
goa,1999,10180,0,42,1457950,45.06702556329092,2.675844960389588
goa,1999,10180,0,43,1130490,43.01,6.09
goa,1999,10180,0,44,614600,44.82,2.41
goa,1999,10180,0,45,1131007,38.743380014447304,0
goa,1999,10180,0,46,440010,44.7905774868753,0
goa,1999,10180,0,47,1916942,41.58546853269426,2.003786708205048
goa,1999,10180,0,48,550595,40,0
goa,1999,10180,1,3,291454,25.83280037330076,0
goa,1999,10180,1,4,1056379,31.06,3.29
goa,1999,10180,1,5,3182637,32.021063127840215,2.9889368721597847
goa,1999,10180,1,6,2807878,32.24132542083381,1.5340943588004892
goa,1999,10180,1,7,607970,31.9,2.86
goa,1999,10180,1,8,2558461,36.55307410978709,2.6893804673981743
goa,1999,10180,1,9,1084977,37.17681849476993,0
goa,1999,10180,1,10,1091482,33.15,2.82
goa,1999,10180,1,11,1215714,34.87,2.31
goa,1999,10180,1,12,1280820,40.69450081978733,4.303324659202699
goa,1999,10180,1,13,803435,35.19766378113973,0
goa,1999,10180,1,14,1711937,35.71,2.18
goa,1999,10180,1,15,130924,50,0
goa,1999,10180,1,16,2088455,41.23863150510784,2.569507583357075
goa,1999,10180,1,17,444996,43,0
goa,1999,10180,1,18,3086092,41.562444914150326,3.548173968890105
goa,1999,10180,1,19,39362,50,0
goa,1999,10180,1,20,664128,44.782686470078055,0
goa,1999,10180,1,21,2689104,43.984490804372015,2.588543098370312
goa,1999,10180,1,22,1411791,37.3,0.45999999999999996
goa,1999,10180,1,23,2301526,43.87823419331348,0.8394525154180313
goa,1999,10180,1,24,2211661,42.075108545116095,1.5654698301412378
goa,1999,10180,1,25,987964,43,0
goa,1999,10180,1,26,2206752,40.067608322095104,1.0207833956874177
goa,1999,10180,1,27,835005,42.85,3.89
goa,1999,10180,1,28,654800,45.6,0.49
goa,1999,10180,1,29,618067,38,0
goa,1999,10180,1,30,1264426,38.43156657645446,0
goa,1999,10180,1,31,450395,45.4123469399083,0
goa,1999,10180,1,32,307701,47,0
goa,1999,10180,1,33,919660,40.12,2.78
goa,1999,10180,1,34,591923,42,0
goa,1999,10180,1,35,1738212,40.43,3.32
goa,1999,10180,1,36,1043043,43.05921623557226,1.3943759365625388
goa,1999,10180,1,37,1452424,41.32264429670675,2.5399657400318367
goa,1999,10180,1,39,1512973,38.82,1.9199999999999997
goa,1999,10180,1,40,693360,37,0
goa,1999,10180,1,43,1437027,39.99,2.97
goa,1999,10180,1,45,1228024,38.99339589454278,0
goa,1999,10180,1,46,542968,43,0
goa,1999,10180,1,47,2111737,41.66194574419068,1.9025367647581113
goa,1999,10180,2,3,17720,21,0
goa,1999,10180,2,4,441555,27.640000000000004,0.81
goa,1999,10180,2,5,1955665,31.751912929872958,3.0763863954204838
goa,1999,10180,2,6,2195556,33.6268327476047,3.7867515654349053
goa,1999,10180,2,7,941789,31.73,3.72
goa,1999,10180,2,8,1238712,35.6,2.57
goa,1999,10180,2,9,874093,40.80218863439016,5.096015572713658
goa,1999,10180,2,10,502794,32.59,0.49
goa,1999,10180,2,11,1988083,40.2087201590678,1.326411940547754
goa,1999,10180,2,12,653681,43.30322741520711,0
goa,1999,10180,2,13,1528132,45.23583551682708,2.822896542968801
goa,1999,10180,2,14,1255069,45.76242573117494,3.964169985873286
goa,1999,10180,2,15,3169113,43.80966479579618,2.5241559673006297
goa,1999,10180,2,16,3174062,46.96100090042349,3.3243521582124105
goa,1999,10180,2,17,1362681,45.77,5.73
goa,1999,10180,2,18,1104824,47.881021121916255,4.376138552384814
goa,1999,10180,2,19,1250690,49.964600020788524,5.382924305783208
goa,1999,10180,2,20,768012,46.53103748378931,1.1602971828565178
goa,1999,10180,2,21,309524,53,0
