year,species_code,sex,age,agepop,mean_length,sd_length
2001,10130,2,11,27670549,36.57,3.35
2001,10130,2,12,34803008,36.6,3.11
2001,10130,2,13,31060976,37.21,3
2001,10130,2,14,34123864,40.01,3.09
2001,10130,2,15,29195193,38.98,3.72
2001,10130,2,16,12643405,38.86,4.48
2001,10130,2,17,32230065,41.26,4.27
2001,10130,2,18,13080705,44.57,3.4
2001,10130,2,19,8866880,42.93,4.08
2001,10130,2,20,8568948,43.49,3.44
2001,10130,2,21,3472538,43.39,3.95
2001,10130,2,22,9658450,40.41,2.45
2001,10130,2,24,3747910,43.75,3.42
2001,10130,2,26,923189,46,0
2001,10130,3,2,959685,10.62,0.49
2001,10130,3,3,183195,12,0
2001,10210,1,4,81543414,13.71,1.47
2001,10210,1,5,130740861,15.29,2.07
2001,10210,1,6,604252781,16.82,2.12
2001,10210,1,7,309722082,20.29,2.78
2001,10210,1,8,341750994,23.95,3.25
2001,10210,1,9,324268107,24.45,2.32
2001,10210,1,10,513715337,26.13,2.94
2001,10210,1,11,190635822,28.81,2.39
2001,10210,1,12,80499146,27.82,1.45
2001,10210,1,13,144472339,29.23,2.08
2001,10210,1,14,59648078,29.87,1.85
2001,10210,1,15,67393329,29.61,1.44
2001,10210,1,16,129118742,30.52,1.51
2001,10210,1,17,55273304,31.22,1.23
2001,10210,1,18,70647272,31.6,1.51
2001,10210,1,19,27467016,33.59,1.06
2001,10210,1,20,64652635,31.79,2.04
2001,10210,1,21,25000865,32.93,1.53
2001,10210,1,22,10312396,33,0
2001,10210,1,23,91308381,31.87,1.79
2001,10210,1,24,2652189,36,0
2001,10210,1,25,33111621,32.9,1
2001,10210,1,26,1446956,37,0
2001,10210,1,30,14952979,34,0
2001,10210,2,3,1407333,9,0
2001,10210,2,4,66367279,14.69,1.25
2001,10210,2,5,221149143,15.93,2.4
2001,10210,2,6,478282006,17.63,2.59
2001,10210,2,7,225510645,19.84,2.89
2001,10210,2,8,363388636,23.72,3.5
2001,10210,2,9,371349770,25.15,3.22
2001,10210,2,10,584771385,28.09,3.4
2001,10210,2,11,333768790,29.71,2.4
2001,10210,2,12,74089123,31.17,3
2001,10210,2,13,172082913,31.59,2.31
2001,10210,2,14,138613186,33.41,1.6
2001,10210,2,15,114613248,32.67,1.42
2001,10210,2,16,170299070,32.8,1.94
2001,10210,2,17,99646172,32.83,2.18
2001,10210,2,18,140042658,34.08,2.82
2001,10210,2,19,40575197,35.06,1.17
2001,10210,2,20,115122747,34.15,2.77
2001,10210,2,21,46927298,34.31,3.92
2001,10210,2,22,19929482,37.25,1.52
2001,10210,2,23,17904371,35.48,0.86
2001,10210,2,24,28359088,34.43,1.87
2001,10210,2,25,11140833,36.64,0.93
2001,10210,2,26,23773674,37.58,2.14
2001,10210,2,28,3280218,40,0
2001,10210,2,30,5291378,37.74,1.55
2001,10210,2,34,3562812,38,0
2001,10210,3,4,1809430,15.24,0.95
2001,10210,3,5,4134777,16.17,1.82
2001,10210,3,6,16189899,17.12,2.39
2001,10210,3,7,7639194,20.1,3.15
2001,10210,3,8,10282428,23.59,3.04
2001,10210,3,9,10718168,24.66,2.52
2001,10210,3,10,15393083,26.31,3.19
2001,10210,3,11,6863491,28.96,2.54
2001,10210,3,12,1408959,28.72,2.85
2001,10210,3,13,4204181,30.36,2.26
2001,10210,3,14,2057162,32.08,2.28
2001,10210,3,15,1719113,31.74,1.85
2001,10210,3,16,2883508,31.85,2.14
2001,10210,3,17,1554520,32.12,1.99
2001,10210,3,18,2188495,33.82,2.96
2001,10210,3,19,767747,34.23,1.16
2001,10210,3,20,1652603,33.26,2.21
2001,10210,3,21,793267,32.68,2.79
2001,10210,3,22,297276,35.14,2.01
2001,10210,3,23,1171970,32.81,2.32
2001,10210,3,24,239738,34.45,1.7
2001,10210,3,25,445709,33.45,1.56
2001,10210,3,26,176814,36.49,0.5
2001,10210,3,30,273715,34.95,1.4
2001,10210,3,34,15412,38,0
2001,10261,1,2,13731289,12.64,0.48
2001,10261,1,3,81997950,14.41,1.59
2001,10261,1,4,139833104,17.67,2.84
2001,10261,1,5,446990198,18.89,2.33
2001,10261,1,6,281783331,21.14,1.89
2001,10261,1,7,223114345,24.22,2.11
2001,10261,1,8,495794750,26.43,1.54
2001,10261,1,9,189839921,27.74,1.51
2001,10261,1,10,783579540,27.8,1.11
2001,10261,1,11,466039813,27.48,1.38
2001,10261,1,12,306043694,29.01,1.17
2001,10261,1,13,333482397,29.78,1.01
2001,10261,1,14,275605828,28.83,2.14
2001,10261,1,15,73707512,31.38,1.74
2001,10261,1,16,33064667,30.44,1.55
2001,10261,1,17,10907351,32.5,1.66
2001,10261,1,18,32102528,30.24,1.07
2001,10261,1,19,2101561,36.35,2.22
2001,10261,2,2,7476532,12,0
2001,10261,2,3,94240102,15.82,1.55
2001,10261,2,4,73059999,19.86,1.98
2001,10261,2,5,176386501,19.71,1.54
2001,10261,2,6,160030310,22.05,2.53
2001,10261,2,7,138777388,25,1.94
2001,10261,2,8,417411672,27.51,3.42
2001,10261,2,9,307195214,27.74,1.9
2001,10261,2,10,363246266,29.88,1.97
2001,10261,2,11,695162010,31.01,2.27
2001,10261,2,12,191648701,31.96,1.21
2001,10261,2,13,294125894,33.75,1.9
2001,10261,2,14,685540685,34.29,2.12
2001,10261,2,15,329737027,34.17,2.47
2001,10261,2,16,150268158,35.66,2.1
2001,10261,2,17,54187303,36.98,1.55
2001,10261,2,18,18549307,40.46,1.55
2001,10261,2,19,13255477,39.54,2.06
2001,10261,2,20,4010499,40.79,0.98
2001,10261,2,21,329600,44,0
2001,10285,1,5,1694354,23.19,3.35
2001,10285,1,6,17239792,25.01,2.46
2001,10285,1,7,6458425,24.47,2.28
2001,10285,1,8,70460069,29.16,2.31
2001,10285,1,9,46858097,29.42,1.59
2001,10285,1,10,65153761,29.74,1.97
2001,10285,1,11,26321219,33.09,2.62
2001,10285,1,12,52562709,32.22,2.14
2001,10285,1,13,23094994,33.84,2.09
2001,10285,1,14,69401684,34.2,1.7
2001,10285,1,15,5371872,35,0
2001,10285,1,16,12563040,35.01,2.34
2001,10285,1,17,34032296,35.16,2.07
2001,10285,1,18,21351582,36.37,1.62
2001,10285,1,19,9196428,36.83,2.2
2001,10285,1,20,21585376,35.4,2.55
2001,10285,1,21,9159054,38.64,0.73
2001,10285,1,22,2255268,39,0
2001,10285,1,23,5042538,37,0
2001,10285,1,24,2255268,39,0
2001,10285,1,25,458905,41,0
2001,10285,1,26,4189613,38,0
2001,10285,1,27,27872,44,0
2001,10285,1,30,4750195,36,0
2001,10285,1,32,1569288,40,0
2001,10285,1,34,4189613,38,0
2001,10285,2,5,4132556,24.44,2.02
2001,10285,2,6,9525307,23.4,2.63
2001,10285,2,7,13692246,28.02,1.47
2001,10285,2,8,48416355,29.04,3.18
2001,10285,2,9,21636118,31.91,3.83
2001,10285,2,10,85204524,33.69,2.84
2001,10285,2,11,30825327,37.34,3.09
2001,10285,2,12,44590147,35.86,3.65
2001,10285,2,13,15268544,38.27,2.24
2001,10285,2,14,15995760,40.72,1.48
2001,10285,2,15,10493317,41.69,3.08
2001,10285,2,16,19062501,42.76,2.49
2001,10285,2,17,17411001,40.21,5.18
2001,10285,2,18,8415736,41.99,3.11
2001,10285,2,19,11682023,42.96,1.78
2001,10285,2,20,20216143,42.32,3.36
2001,10285,2,21,16023589,45.76,2
2001,10285,2,22,9134314,44.75,3.42
2001,10285,2,23,3145156,48.32,2.2
2001,10285,2,24,4190681,48.63,1.72
2001,10285,2,25,2486099,47.32,3.6
2001,10285,2,26,9494274,49.27,3.13
2001,10285,2,27,5019998,48.65,2.04
2001,10285,2,28,1160332,51.58,2.97
2001,10285,2,29,3100056,50.96,3.25
2001,10285,2,30,4024790,46.58,2.59
2001,10285,2,32,29844,58,0
2001,21720,1,1,125768233,18.34,2.78
2001,21720,1,2,114918121,30.93,3.18
2001,21720,1,3,96839228,36.64,3.48
2001,21720,1,4,46936072,48.12,3.78
2001,21720,1,5,40362727,55.25,4.56
2001,21720,1,6,32535685,61.01,5.33
2001,21720,1,7,8180684,65.31,6.9
2001,21720,1,8,3853353,72.71,5.42
2001,21720,1,9,205026,71,0
2001,21720,1,10,79880,88,0
2001,21720,1,11,39940,88,0
2001,21720,1,12,50753,91,0
2001,21720,2,1,113605860,18.43,2.91
2001,21720,2,2,119490320,31.74,3.39
2001,21720,2,3,88097914,36.93,3.76
2001,21720,2,4,39908913,48.45,3.92
2001,21720,2,5,44688066,55.49,5.31
2001,21720,2,6,33549591,61.92,6.01
2001,21720,2,7,14244019,64.79,5.88
2001,21720,2,8,1366222,77.57,3.99
2001,21720,2,9,569902,81.48,9.3
2001,21720,2,10,737931,68.03,1.42
2001,21720,2,11,538289,87.72,10.31
2001,21720,2,13,27542,96,0
2001,21720,3,1,41824357,15.12,2.2
2001,21720,3,2,10569,21,0
2001,21740,1,1,35025265,15.3,1.62
2001,21740,1,2,393870097,22.33,3.14
2001,21740,1,3,229763198,30.25,5.17
2001,21740,1,4,193999177,38.99,3.58
2001,21740,1,5,591858324,42.83,3
2001,21740,1,6,498870688,45.71,2.86
2001,21740,1,7,229028918,47.76,2.69
2001,21740,1,8,177015972,48.69,3.96
2001,21740,1,9,340478957,50.52,3.6
2001,21740,1,10,237773379,51.93,4.12
2001,21740,1,11,109749401,55.53,4.38
2001,21740,1,12,75824220,56.23,4.95
2001,21740,1,13,24542674,60.43,4.6
2001,21740,1,14,8195637,61.86,5.28
2001,21740,1,15,8235454,53.43,3.91
2001,21740,1,16,8719950,66.32,3.49
2001,21740,1,17,1887205,67.22,4.68
2001,21740,1,18,3332055,65.46,3.02
2001,21740,1,19,1409586,64.34,2.22
2001,21740,1,20,1004792,66.06,1
2001,21740,1,21,197298,75,0
2001,21740,1,22,827046,73,0
2001,21740,2,1,53769214,15.49,2.25
2001,21740,2,2,400328313,23.25,3.21
2001,21740,2,3,192902384,30.94,5.7
2001,21740,2,4,211846280,39.59,4.17
2001,21740,2,5,439498162,44.24,3.55
2001,21740,2,6,591738603,46.31,3
2001,21740,2,7,245044387,47.84,3.9
2001,21740,2,8,62283543,53.27,3.19
2001,21740,2,9,378124465,52.94,3.95
2001,21740,2,10,282682763,53.71,4.78
2001,21740,2,11,93151173,57.08,5.44
2001,21740,2,12,87829083,59.72,5.65
2001,21740,2,13,34587211,60.97,4.13
2001,21740,2,14,15828905,60.61,6.05
2001,21740,2,15,3769313,67.09,3.79
2001,21740,2,16,7130139,63.5,5.53
2001,21740,2,17,11310955,64.66,7.17
2001,21740,2,18,3728803,66.26,2.38
2001,21740,2,19,3487892,67.5,4.97
2001,21740,2,20,4388332,68.51,3.64
2001,21740,2,21,1107276,67,0
2001,21740,2,22,937401,69,0
2001,21740,2,23,314155,76,0
2001,21740,2,24,1477812,68.25,2.17
2001,21740,3,1,1305042902,13.25,1.59
2001,21740,3,2,137862811,16.9,1.96
2001,21740,3,3,5117142,18.91,2.08
2001,21740,3,4,106649,41.02,4.28
2001,21740,3,5,417285,45.56,3.21
2001,21740,3,6,602606,46.85,2.17
2001,21740,3,7,338543,48.42,3.04
2001,21740,3,8,147091,49.32,3.5
2001,21740,3,9,386735,50.32,2.97
2001,21740,3,10,304799,51.57,3.04
2001,21740,3,11,105027,53.53,2.07
2001,21740,3,12,37028,53.54,1.54
2001,21740,3,13,7824,55,0
2001,21740,3,14,7824,55,0
2001,21740,3,15,7895,51,0
2002,10130,1,2,9672319,12.88,1.06
2002,10130,1,3,61860236,17.92,2.3
2002,10130,1,4,93647745,23.42,2.32
2002,10130,1,5,52017572,25.4,2.35
2002,10130,1,6,78536871,27.47,2.81
2002,10130,1,7,83086957,28.95,2.43
2002,10130,1,8,59239108,31.4,2.07
2002,10130,1,9,33954431,32.19,1.63
2002,10130,1,10,62234190,32.83,1.99
2002,10130,1,11,46825750,34.27,1.75
2002,10130,1,12,11700966,32.63,1.49
2002,10130,1,13,31112108,35.48,1.91
2002,10130,1,14,15012142,33,2.01
2002,10130,1,15,10559397,36.35,0.76
2002,10130,1,16,22618858,35.35,1.13
2002,10130,1,17,3476178,41,0
2002,10130,1,18,25922132,35.34,1.7
2002,10130,1,19,8014777,36.91,1
2002,10130,1,20,20584619,36.75,2.47
2002,10130,1,21,3853520,37.75,0.97
2002,10130,1,22,2456948,40,0
2002,10130,1,25,2412045,37,0
2002,10130,2,1,179930,8,0
2002,10130,2,2,9459040,13.35,1.24
2002,10130,2,3,45321122,18.19,2.55
2002,10130,2,4,52443664,22.45,2.34
2002,10130,2,5,45958276,24.55,2.37
2002,10130,2,6,79964625,28.86,3.06
2002,10130,2,7,59949200,30.53,2.66
2002,10130,2,8,51603651,32.99,2.77
2002,10130,2,9,43335374,34.2,2.43
2002,10130,2,10,41888872,36.05,4.2
2002,10130,2,11,71664709,37.75,2.77
2002,10130,2,12,27803463,37.76,3.69
2002,10130,2,13,19679051,41.19,1.92
2002,10130,2,14,18156327,39.64,2.94
2002,10130,2,15,24220206,40.33,3.99
2002,10130,2,16,17548598,40.18,6.01
2002,10130,2,17,13593748,39.76,1.43
2002,10130,2,18,24316928,43.67,3.31
2002,10130,2,19,16306325,41.16,6.04
2002,10130,2,20,15593598,46.78,2.66
2002,10130,2,21,27687010,47,3.04
2002,10130,2,22,10144907,46.2,4.18
2002,10130,2,23,6724097,44.36,3.65
2002,10130,2,24,3627193,47,0
2002,10130,2,31,2110235,45,0
2002,10130,3,1,1039495,7.67,0.47
2002,10130,3,2,1323072,12.15,1.08
2002,10130,3,3,882959,16.02,2.94
2002,10130,3,4,593865,23.11,2.6
2002,10130,3,5,375274,24.91,2.33
2002,10130,3,6,712690,27.78,2.65
2002,10130,3,7,502221,29.11,2.49
2002,10130,3,8,365068,31.26,2.43
2002,10130,3,9,233908,32.34,1.56
2002,10130,3,10,256483,33.13,2.26
2002,10130,3,11,140479,35.08,2.15
2002,10130,3,12,72978,32.93,2.63
2002,10130,3,13,63829,35.57,2.2
2002,10130,3,14,52040,34.23,2.56
2002,10130,3,15,21946,35.49,0.5
2002,10130,3,16,39268,35.1,0.84
2002,10130,3,17,6396,39,0
2002,10130,3,18,36780,35.76,1.82
2002,10130,3,19,11326,34.94,1
2002,10130,3,20,34066,37.44,1.95
2002,10130,3,21,9949,38.29,0.96
2002,10130,3,25,3553,37,0
2002,10210,1,3,56413443,12.05,1.5
2002,10210,1,4,70970997,12.59,1.34
2002,10210,1,5,152711530,17.38,1.82
2002,10210,1,6,297857621,17.59,2.22
2002,10210,1,7,726725216,19.52,2.6
2002,10210,1,8,303689991,23.02,2.83
2002,10210,1,9,315640407,25.67,3.02
2002,10210,1,10,247931114,26.34,2.58
2002,10210,1,11,419453785,27.84,2.56
2002,10210,1,12,183748711,28.08,2.12
2002,10210,1,13,134500528,29,2.01
2002,10210,1,14,207383224,30.06,1.52
2002,10210,1,15,151069567,29.98,2.02
2002,10210,1,16,124138360,31.24,1.25
2002,10210,1,17,20156326,31,0
2002,10210,1,18,76050398,30,1.18
2002,10210,1,19,91049358,31.98,1.55
2002,10210,1,20,64511042,33.18,1.08
2002,10210,1,21,44461720,32.21,0.41
2002,10210,1,22,49259412,33.7,1.73
2002,10210,1,23,24475942,33.95,0.84
2002,10210,1,24,17592620,32,0
2002,10210,1,25,7025025,34,0
2002,10210,1,26,7025025,34,0
2002,10210,1,27,26869100,32.35,0.48
2002,10210,1,30,20156326,31,0
2002,10210,1,31,11795946,33.64,1.23
2002,10210,1,33,9276480,33,0
2002,10210,1,34,8174437,35,0
2002,10210,2,3,15947733,12.36,1.97
2002,10210,2,4,119409953,13.97,2.36
2002,10210,2,5,163732751,16.72,2.23
2002,10210,2,6,243490210,18.38,2.47
2002,10210,2,7,747885570,20.18,2.64
2002,10210,2,8,325911220,22.21,3.15
2002,10210,2,9,273532879,26.99,3.06
2002,10210,2,10,215665353,27.68,2.63
2002,10210,2,11,433553331,28.28,2.41
2002,10210,2,12,209280401,30.64,3.07
2002,10210,2,13,85933051,30.86,0.84
2002,10210,2,14,290941490,31.63,1.34
2002,10210,2,15,109851686,32.47,2.02
2002,10210,2,16,143812337,33.11,1.84
2002,10210,2,17,137438046,33.53,1.85
2002,10210,2,18,78608075,34.72,1.89
2002,10210,2,19,140439290,34.36,1.74
2002,10210,2,20,98908762,34.8,2.08
2002,10210,2,21,82705889,34.17,2.08
2002,10210,2,22,55422094,35.45,1.46
2002,10210,2,23,31398324,34.94,3.72
2002,10210,2,24,56085543,34.89,1.89
2002,10210,2,25,13764782,37.36,1.81
2002,10210,2,26,25733209,35.27,2.7
2002,10210,2,27,23257570,37.47,1.36
2002,10210,2,28,2403393,39,0
2002,10210,2,29,2403393,39,0
2002,10210,2,30,14862890,34,0
2002,10210,2,32,1607608,40,0
2002,10210,3,3,88808,13.83,0.72
2002,10210,3,4,793976,15.48,2.02
2002,10210,3,5,2441209,17.89,1.77
2002,10210,3,6,4865616,18.42,1.81
2002,10210,3,7,13592191,19.45,2.29
2002,10210,3,8,4779504,21.83,3.38
2002,10210,3,9,4107024,27.01,2.97
2002,10210,3,10,3230440,27.37,2.44
2002,10210,3,11,6811801,28.41,2.15
2002,10210,3,12,2711954,28.92,2.3
2002,10210,3,13,1652524,29.95,1.61
2002,10210,3,14,3489214,30.76,1.4
2002,10210,3,15,1690207,30.46,1.68
2002,10210,3,16,1467822,31.32,1.39
2002,10210,3,17,663507,32.01,1.09
2002,10210,3,18,805060,30.8,2.16
2002,10210,3,19,940645,32.18,1.44
2002,10210,3,20,687708,33.82,2.14
2002,10210,3,21,503693,32.6,0.81
2002,10210,3,22,270084,33.19,1.09
2002,10210,3,23,243851,32.39,3.34
2002,10210,3,24,210146,32.82,0.92
2002,10210,3,25,31547,34,0
2002,10210,3,26,129898,34.7,2.47
2002,10210,3,27,195950,33.47,2.46
2002,10210,3,28,31547,39,0
2002,10210,3,29,31547,39,0
2002,10210,3,30,168928,31.56,1.17
2002,10210,3,31,66805,33,0
2002,10210,3,33,66805,33,0
2002,10210,3,34,14196,35,0
2002,10261,1,2,79886699,11.58,1.28
2002,10261,1,3,242564019,15.37,2.17
2002,10261,1,4,131968081,18.8,1.57
2002,10261,1,5,128314878,20.27,1.91
2002,10261,1,6,322318761,22.2,1.93
2002,10261,1,7,151743763,25.17,2.06
2002,10261,1,8,81189274,26.07,3.14
2002,10261,1,9,402734052,27.84,1.95
2002,10261,1,10,230309231,27.46,1.21
2002,10261,1,11,178192464,28.36,1.4
2002,10261,1,12,403087221,28.97,1.03
2002,10261,1,13,166484015,28.92,1.3
2002,10261,1,14,100878158,29.03,1.23
2002,10261,1,15,328504896,29.55,1.67
2002,10261,1,16,80856514,31.22,1.31
2002,10261,1,17,1506041,33,0
2002,10261,1,18,13419147,31.22,0.63
2002,10261,2,2,54500897,12.07,1.36
2002,10261,2,3,183035429,15.91,2.53
2002,10261,2,4,68286536,19.47,1.43
2002,10261,2,5,122837734,22.11,3.04
2002,10261,2,6,426510147,22.53,3.14
2002,10261,2,7,113039241,25.34,2.39
2002,10261,2,8,146072284,28.23,1.8
2002,10261,2,9,219808922,29.16,1.79
2002,10261,2,10,88656318,31.52,2.66
2002,10261,2,11,322039051,31.22,2.03
2002,10261,2,12,593883407,32.97,1.95
2002,10261,2,13,176412531,33.41,2.51
2002,10261,2,14,123569932,34.04,2.3
2002,10261,2,15,454990375,34.61,2.38
2002,10261,2,16,172920013,35.26,2.7
2002,10261,2,17,99303889,35.51,3.49
2002,10261,2,18,54839075,35.33,3.49
2002,10261,2,19,4715702,39,0
2002,10261,2,20,24563303,38.76,1.76
2002,10261,2,21,5430101,40.13,0.99
2002,10261,2,22,251681,45,0
2002,10261,2,23,3245362,41.27,1.12
2002,10261,3,1,4064089,6.72,0.45
2002,10261,3,2,14822209,10.95,0.83
2002,10261,3,3,8722303,11.53,0.81
2002,10285,1,5,1088773,20,0
2002,10285,1,6,10065870,23.9,1.81
2002,10285,1,7,14459777,27.09,4.76
2002,10285,1,8,20741143,29.49,3.07
2002,10285,1,9,28008494,28.93,1.65
2002,10285,1,10,52110849,30.94,1.92
2002,10285,1,11,36279558,30.65,2.33
2002,10285,1,12,19777790,33.38,2.69
2002,10285,1,13,30443089,32.93,1.4
2002,10285,1,14,12694134,31.6,1.5
2002,10285,1,15,29288705,34.23,1.97
2002,10285,1,16,5536744,35.19,2.86
2002,10285,1,17,3982686,36,0
2002,10285,1,18,23870476,35.26,1.19
2002,10285,1,19,1530962,38.54,1.36
2002,10285,1,20,5527977,36.4,1.56
2002,10285,1,21,8948345,37.69,0.92
2002,10285,1,22,11696496,36.73,1.59
2002,10285,1,23,1429479,39.43,1.05
2002,10285,1,24,1096721,42,1
2002,10285,1,25,2400399,37,0
2002,10285,1,26,1598242,38.51,1.13
2002,10285,1,27,817524,39.75,1.3
2002,10285,1,28,611955,39,0
2002,10285,1,31,587591,40,0
2002,10285,1,32,272848,41,0
2002,10285,1,34,1325394,38,0
2002,10285,2,5,2856696,23.41,1.91
2002,10285,2,6,8005421,28.72,2.51
2002,10285,2,7,17891898,28.85,3.61
2002,10285,2,8,16024492,31.89,3.69
2002,10285,2,9,31586752,29.32,3.42
2002,10285,2,10,15609774,37.06,4.38
2002,10285,2,11,39518766,34.58,2.53
2002,10285,2,12,17107574,36.64,3.27
2002,10285,2,13,30674111,37.38,2.6
2002,10285,2,14,15483898,39.35,4.41
2002,10285,2,15,15162881,41.69,2.87
2002,10285,2,16,22144145,40.45,1.75
2002,10285,2,17,4698880,45.69,1.2
2002,10285,2,18,14065994,43.45,4.08
2002,10285,2,19,4827971,42.06,2.73
2002,10285,2,20,5900432,46.11,5.03
2002,10285,2,21,7272635,43.61,5.04
2002,10285,2,22,12116547,44.26,1.89
2002,10285,2,23,10672323,48.17,2.94
2002,10285,2,24,5021229,45.93,2.57
2002,10285,2,25,7627889,47.72,2.33
2002,10285,2,26,4931628,46.45,3.73
2002,10285,2,27,2428904,47.25,2.17
2002,10285,2,28,607295,51,0
2002,10285,2,29,2044269,51.33,2.59
2002,10285,2,30,1923563,46.49,2.86
2002,10285,2,31,838595,52.22,1.38
2002,10285,2,32,1821610,46,0
2002,10285,2,33,3445520,46.81,2.51
2002,10285,2,34,2195626,39.58,8.28
2002,10285,2,35,941751,51.71,0.96
2002,10285,2,37,607295,51,0
2002,10285,3,6,52896,27.6,3
2002,10285,3,7,167068,30.92,4.03
2002,10285,3,8,209468,31.74,4.28
2002,10285,3,9,211556,30.67,3.07
2002,10285,3,10,253225,34.93,4.71
2002,10285,3,11,448272,34.21,2.77
2002,10285,3,12,284564,36.11,3.51
2002,10285,3,13,486098,36.44,3.11
2002,10285,3,14,192833,38.93,4.72
2002,10285,3,15,397314,39.2,4.08
2002,10285,3,16,348119,40.02,2.04
2002,10285,3,17,92153,43.43,4.26
2002,10285,3,18,356200,39.65,4.61
2002,10285,3,19,104288,40.5,1.72
2002,10285,3,20,125793,41.4,4.38
2002,10285,3,21,260082,39.98,3.59
2002,10285,3,22,363902,41.66,3.53
2002,10285,3,23,169182,44.6,3.73
2002,10285,3,24,163224,43.68,2.78
2002,10285,3,25,130532,45.3,3.92
2002,10285,3,26,130102,42.53,3.45
2002,10285,3,27,61823,42.63,2.81
2002,10285,3,28,16882,39,0
2002,10285,3,29,11036,49,0
2002,10285,3,30,18393,45,0
2002,10285,3,31,27775,40,0
2002,10285,3,32,49602,43.27,2.49
2002,10285,3,33,55443,46.7,2.35
2002,10285,3,34,48062,39.64,5.35
2002,21720,1,1,21273845,17.1,2.19
2002,21720,1,2,52022494,29.95,3.19
2002,21720,1,3,83449617,36.51,3.92
2002,21720,1,4,62287618,46.62,3.61
2002,21720,1,5,19594653,56.12,5.22
2002,21720,1,6,12347944,61.26,5.31
2002,21720,1,7,10694725,67.13,6.26
2002,21720,1,8,2404580,65.5,6.36
2002,21720,1,9,331118,80.38,1.96
2002,21720,2,1,15303670,17.27,2.02
2002,21720,2,2,50859645,30.19,2.96
2002,21720,2,3,83223593,36.98,4.5
2002,21720,2,4,70014282,46.92,4.04
2002,21720,2,5,20043920,54.82,4.86
2002,21720,2,6,20023135,63.97,4.89
2002,21720,2,7,9001604,70.21,6.21
2002,21720,2,8,1823728,75.26,6.43
2002,21720,2,9,685446,72.59,2.73
2002,21720,2,10,273692,93.04,2.03
2002,21720,2,12,63172,95,0
2002,21720,3,1,5594829,12.96,1.76
2002,21720,3,2,13885,20,0
2002,21740,1,1,12659234,15.74,2.17
2002,21740,1,2,114864831,25.01,3.32
2002,21740,1,3,324600695,34.2,4.59
2002,21740,1,4,529191807,39.66,2.99
2002,21740,1,5,431606775,44.02,3.45
2002,21740,1,6,473206566,46.16,3.04
2002,21740,1,7,285076462,46.78,2.86
2002,21740,1,8,163038375,49.17,2.97
2002,21740,1,9,231180439,51.32,3
2002,21740,1,10,404323823,51.39,3.75
2002,21740,1,11,194647224,52.21,4.17
2002,21740,1,12,81127581,55.33,4.82
2002,21740,1,13,60158181,55.75,4.88
2002,21740,1,14,17109439,57.1,5.44
2002,21740,1,15,2227038,59.77,0.97
2002,21740,1,16,1707827,65.36,1.46
2002,21740,1,17,2626560,63.79,5.44
2002,21740,1,18,2988832,62.47,4.1
2002,21740,1,19,3565886,65.28,2
2002,21740,1,20,579598,68.53,0.5
2002,21740,1,21,1509852,66.36,0.77
2002,21740,1,22,942712,62,0
2002,21740,1,23,853738,61,0
2002,21740,2,1,11884542,15.73,1.64
2002,21740,2,2,125924661,25.49,2.94
2002,21740,2,3,279466276,34.78,4.32
2002,21740,2,4,345155219,40.23,3.45
2002,21740,2,5,472870806,44.46,3.8
2002,21740,2,6,706137136,47.88,3.06
2002,21740,2,7,330304605,48.7,3.72
2002,21740,2,8,137698953,52.44,3.13
2002,21740,2,9,182313529,53.76,3.44
2002,21740,2,10,374265870,54.97,3.42
2002,21740,2,11,194065487,54.46,4.45
2002,21740,2,12,94544250,56.96,5.62
2002,21740,2,13,44365314,60.1,5.5
2002,21740,2,14,15184462,64.16,4.85
2002,21740,2,15,3582089,68.15,3.78
2002,21740,2,16,3828537,68.41,4.19
2002,21740,2,17,1945872,72.95,4.16
2002,21740,2,18,3152959,68.06,2.21
2002,21740,2,19,3409434,71.04,2.77
2002,21740,2,20,1403810,67,1
2002,21740,2,22,1745324,69.03,5.48
2002,21740,2,23,315734,73.34,2.76
2002,21740,2,24,28727,85,0
2002,21740,3,1,621698340,12.49,2.39
2002,21740,3,2,37842054,18.22,3.43
2002,21740,3,3,11954162,34.48,4.49
2002,21740,3,4,18435823,39.5,2.84
2002,21740,3,5,13341886,42.85,3.05
2002,21740,3,6,11317639,45.43,2.76
2002,21740,3,7,5388495,46.15,3.01
2002,21740,3,8,1386550,48.99,4.6
2002,21740,3,9,1540305,52.85,4.64
2002,21740,3,10,3178616,53.12,5.23
2002,21740,3,11,1653688,53.59,5.24
2002,21740,3,12,1147723,57.3,5.35
2002,21740,3,13,467363,57.4,5.44
2002,21740,3,14,311563,63.18,5.49
2002,21740,3,15,41119,66.08,3.48
2002,21740,3,16,54501,66.48,2.02
2002,21740,3,17,47866,68.24,2.31
2002,21740,3,18,38130,64.29,1.67
2002,21740,3,19,100916,67.32,2.21
2002,21740,3,20,24641,68.53,1.09
2002,21740,3,21,7793,66,0
2002,21740,3,22,30870,64.31,1.26
2002,21740,3,23,7071,61,0
2003,10115,1,1,78995,13,0
2003,10115,1,2,1759129,22.53,2.06
2003,10115,1,3,1961751,28.91,3.51
2003,10115,1,4,632483,35.98,3.93
2003,10115,1,5,1028835,38.3,4.9
2003,10115,1,6,300754,39.38,5.04
2003,10115,1,7,345101,44.11,6.46
2003,10115,1,8,153764,47.31,8.05
2003,10115,1,9,42862,49.47,4.39
2003,10115,1,10,100924,64.03,6.25
