year,species_code,sex,sex_desc,iss,nss,nhl
2006,21740,4,total_post,339.3136151678007,1535,279
2006,21740,12,female_male,408.2494309912068,1271,245
2007,10115,0,total_pre,44.189096820378545,311,68
2007,10115,1,male,21.912854060966666,144,45
2007,10115,2,female,25.15678139251799,145,48
2007,10115,4,total_post,41.418837075154784,311,68
2007,10115,12,female_male,46.9629085425881,289,59
2007,10130,0,total_pre,151.82874472520132,560,38
2007,10130,1,male,66.97649786492887,242,34
2007,10130,2,female,94.62826797810472,314,35
2007,10130,4,total_post,137.89294970422094,560,38
2007,10130,12,female_male,163.23533566488547,556,38
2007,10210,0,total_pre,228.376295902367,772,66
2007,10210,1,male,116.27516095389282,326,48
2007,10210,2,female,143.72137493945783,444,56
2007,10210,4,total_post,206.79979879125256,772,66
2007,10210,12,female_male,268.37761576826006,770,66
2007,10261,0,total_pre,147.32016401148024,463,46
2007,10261,1,male,65.90656223882002,200,31
2007,10261,2,female,89.0661390784709,263,40
2007,10261,4,total_post,137.3094109139809,463,46
2007,10261,12,female_male,157.1681091725961,463,46
2007,10285,0,total_pre,85.98762726398799,335,42
2007,10285,1,male,37.712481772586465,129,25
2007,10285,2,female,61.74583875088513,206,40
2007,10285,4,total_post,77.96644283520068,335,42
2007,10285,12,female_male,96.72024466459446,335,42
2007,21720,0,total_pre,61.352097036492644,1441,155
2007,21720,1,male,86.34493188907852,677,128
2007,21720,2,female,89.498656357744,692,137
2007,21720,4,total_post,60.73728362771878,1441,155
2007,21720,12,female_male,184.15768263235134,1369,149
2007,21740,0,total_pre,217.966920220045,1483,275
2007,21740,1,male,133.45214841615004,514,176
2007,21740,2,female,98.65933823548562,493,181
2007,21740,4,total_post,196.7786656505029,1483,275
2007,21740,12,female_male,245.55391952778228,1007,199
2008,10115,0,total_pre,55.70174723244349,235,59
2008,10115,1,male,20.719580671257873,109,37
2008,10115,2,female,19.84202644954512,100,43
2008,10115,4,total_post,47.69989448099935,235,59
2008,10115,12,female_male,42.904329467441336,209,53
2008,10130,0,total_pre,137.42520080143774,581,45
2008,10130,1,male,62.15021363708593,244,39
2008,10130,2,female,84.48975798554075,328,45
2008,10130,4,total_post,123.73983139026807,581,45
2008,10130,12,female_male,145.74223135119036,572,45
2008,10210,0,total_pre,249.94498489341535,830,65
2008,10210,1,male,127.95426018194576,371,53
2008,10210,2,female,158.58962815155695,459,56
2008,10210,4,total_post,222.6289027955193,830,65
2008,10210,12,female_male,297.3238744945512,830,65
2008,10261,0,total_pre,111.17680529855892,369,23
2008,10261,1,male,50.10389892067076,157,17
2008,10261,2,female,71.84719359388028,212,20
2008,10261,4,total_post,109.72682791340213,369,23
2008,10261,12,female_male,126.10125796680721,369,23
2008,10285,0,total_pre,92.47793933221635,338,35
2008,10285,1,male,37.70892436752079,138,21
2008,10285,2,female,63.63511401694364,200,31
2008,10285,4,total_post,78.77433704759902,338,35
2008,10285,12,female_male,94.2893951379961,338,35
2008,21720,0,total_pre,76.85256939369596,1213,117
2008,21720,1,male,57.05427839840668,567,100
2008,21720,2,female,58.6738226709756,624,105
2008,21720,4,total_post,77.02085514404938,1213,117
2008,21720,12,female_male,131.826078471351,1191,117
2008,21740,0,total_pre,256.7416711294057,1241,200
2008,21740,1,male,148.8900805619635,514,173
2008,21740,2,female,129.7294733008423,558,175
2008,21740,4,total_post,234.87110019693662,1241,200
2008,21740,12,female_male,294.7155958335557,1072,183
2009,10115,0,total_pre,48.76655677932799,344,71
2009,10115,1,male,32.343663709863335,168,50
2009,10115,2,female,28.09628435105366,137,41
2009,10115,4,total_post,44.673173680030956,344,71
2009,10115,12,female_male,64.32824104632549,305,56
2009,10130,0,total_pre,139.10607551784148,666,51
2009,10130,1,male,78.63240448351954,292,44
2009,10130,2,female,88.17038048275154,369,43
2009,10130,4,total_post,135.6856995826452,666,51
2009,10130,12,female_male,172.64594320825694,661,50
2009,10210,0,total_pre,173.5534079685814,751,70
2009,10210,1,male,93.58084155837567,318,51
2009,10210,2,female,122.76918754511314,433,63
2009,10210,4,total_post,165.829302074848,751,70
2009,10210,12,female_male,226.6084755486563,751,70
2009,10261,0,total_pre,191.94011768180403,579,65
2009,10261,1,male,84.17184614562953,245,49
2009,10261,2,female,116.01319004249582,334,52
2009,10261,4,total_post,170.72980603592978,579,65
2009,10261,12,female_male,203.43968933479823,579,65
2009,10285,0,total_pre,168.59857654577772,590,68
2009,10285,1,male,70.25119522345855,234,42
2009,10285,2,female,105.64019399828358,356,65
2009,10285,4,total_post,146.78347553931133,590,68
2009,10285,12,female_male,163.99513015428556,590,68
2009,21720,0,total_pre,134.5369704082356,1412,135
2009,21720,1,male,121.56574090784716,692,117
2009,21720,2,female,134.04645179094658,699,128
2009,21720,4,total_post,128.96748078473013,1412,135
2009,21720,12,female_male,285.51507883051386,1391,135
2009,21740,0,total_pre,159.7420565958722,1342,221
2009,21740,1,male,80.28783702604626,495,171
2009,21740,2,female,89.50728620832447,563,179
2009,21740,4,total_post,150.34296042372583,1342,221
2009,21740,12,female_male,177.85744898461255,1058,188
2010,10110,0,total_pre,111.32273831483546,470,51
2010,10110,1,male,50.50587521830648,169,37
2010,10110,2,female,76.28953973068677,301,44
2010,10110,4,total_post,96.89425525201597,470,51
2010,10110,12,female_male,120.89379573588006,470,51
2010,10115,0,total_pre,64.3256478866506,358,69
2010,10115,1,male,46.28081178711827,163,52
2010,10115,2,female,45.5026051126549,158,52
2010,10115,4,total_post,80.37362977101179,358,69
2010,10115,12,female_male,94.84909065769423,321,63
2010,10130,0,total_pre,150.4593924790298,668,62
2010,10130,1,male,82.84853402401981,285,47
2010,10130,2,female,89.42656998891938,382,55
2010,10130,4,total_post,141.0941597219064,668,62
2010,10130,12,female_male,174.27697583068306,667,62
2010,10210,0,total_pre,349.1027229682799,1178,123
2010,10210,1,male,177.0744401795239,512,90
2010,10210,2,female,215.09554951149403,655,103
2010,10210,4,total_post,325.2739802650209,1178,123
2010,10210,12,female_male,405.9031960178251,1167,121
2010,10261,0,total_pre,168.5683933173779,490,60
2010,10261,1,male,72.60449774502443,205,49
2010,10261,2,female,99.05023666198905,285,48
2010,10261,4,total_post,149.68223909079896,490,60
2010,10261,12,female_male,176.55054195499795,490,60
2010,10285,0,total_pre,125.18914552678815,448,51
2010,10285,1,male,53.80016581123558,185,38
2010,10285,2,female,77.29734209199495,263,43
2010,10285,4,total_post,110.64029609712355,448,51
2010,10285,12,female_male,126.46930549474762,448,51
2010,21720,0,total_pre,47.04832256812532,1467,160
2010,21720,1,male,32.07531301114633,700,120
2010,21720,2,female,54.414117418836355,745,141
2010,21720,4,total_post,47.68247742198458,1467,160
2010,21720,12,female_male,93.63341645899041,1445,154
2010,21740,0,total_pre,115.06522734783813,1385,214
2010,21740,1,male,79.87312459301799,557,193
2010,21740,2,female,72.5241426019381,620,200
2010,21740,4,total_post,106.11109456820262,1385,214
2010,21740,12,female_male,165.45925924710085,1177,204
2011,10115,0,total_pre,65.16270130906759,381,59
2011,10115,1,male,59.57983569841609,192,49
2011,10115,2,female,35.11937409956932,182,41
2011,10115,4,total_post,73.65131942280321,381,59
2011,10115,12,female_male,107.96798811910448,374,58
2011,10130,0,total_pre,195.6271522359345,733,53
2011,10130,1,male,101.12007583373656,318,45
2011,10130,2,female,111.85895871180827,403,49
2011,10130,4,total_post,182.95732878685249,733,53
2011,10130,12,female_male,218.2818044899409,721,53
2011,10210,0,total_pre,211.99814259916846,753,64
2011,10210,1,male,106.98295468322704,333,50
2011,10210,2,female,135.66013108560418,420,51
2011,10210,4,total_post,199.04333907042445,753,64
2011,10210,12,female_male,251.90201270330655,753,64
2011,10261,0,total_pre,117.58890567408447,384,54
2011,10261,1,male,50.539655199823315,166,40
2011,10261,2,female,61.486481727124726,218,43
2011,10261,4,total_post,99.52789159667553,384,54
2011,10261,12,female_male,116.55198275319033,384,54
2011,10285,0,total_pre,123.26107949813651,560,59
2011,10285,1,male,60.59427197804722,218,42
2011,10285,2,female,80.31367176806707,342,54
2011,10285,4,total_post,114.42836207149782,560,59
2011,10285,12,female_male,138.03635292961286,560,59
2011,21720,0,total_pre,51.74557517840682,1253,114
2011,21720,1,male,41.68257141535288,604,107
2011,21720,2,female,42.943419966783914,644,102
2011,21720,4,total_post,51.226104182728434,1253,114
2011,21720,12,female_male,95.39596952995171,1248,114
2011,21740,0,total_pre,171.89625523376245,1740,267
2011,21740,1,male,92.76150712622598,732,242
2011,21740,2,female,129.9330896300798,801,247
2011,21740,4,total_post,162.63345361363648,1740,267
2011,21740,12,female_male,236.94466114495344,1533,257
2012,10110,0,total_pre,164.2036265923501,620,42
2012,10110,1,male,65.39662499905748,213,31
2012,10110,2,female,116.67823767636195,407,40
2012,10110,4,total_post,149.82367249143044,620,42
2012,10110,12,female_male,181.2565303797917,620,42
2012,10115,0,total_pre,24.87475706833165,408,62
2012,10115,1,male,14.885324911404133,190,51
2012,10115,2,female,23.660928542252663,197,46
2012,10115,4,total_post,23.6243213440366,408,62
2012,10115,12,female_male,38.8460689422094,387,61
2012,10130,0,total_pre,132.54087876850545,597,53
2012,10130,1,male,73.58892958089528,266,39
2012,10130,2,female,72.71366555035864,323,45
2012,10130,4,total_post,127.37068576054509,597,53
2012,10130,12,female_male,151.64642459716976,589,52
2012,10210,0,total_pre,301.025904639004,973,72
2012,10210,1,male,168.51627462730127,441,61
2012,10210,2,female,154.57577733866515,532,64
2012,10210,4,total_post,269.36345240359304,973,72
2012,10210,12,female_male,325.75664321046725,973,72
2012,10261,0,total_pre,84.93846463545214,348,48
2012,10261,1,male,33.842592791576216,151,35
2012,10261,2,female,51.718782911439945,197,39
2012,10261,4,total_post,73.07874859282903,348,48
2012,10261,12,female_male,86.52218120992941,348,48
2012,10285,0,total_pre,113.80857685618949,475,62
2012,10285,1,male,43.104527857540795,195,43
2012,10285,2,female,79.0249346875738,280,57
2012,10285,4,total_post,95.5930749839111,475,62
2012,10285,12,female_male,114.8453978797213,475,62
2012,21720,0,total_pre,53.53477040413236,1301,134
2012,21720,1,male,38.78521444924776,625,118
2012,21720,2,female,29.027467978907858,657,123
2012,21720,4,total_post,51.332035068853195,1301,134
2012,21720,12,female_male,74.09513223113377,1282,134
2012,21740,0,total_pre,104.51315004733364,1785,267
2012,21740,1,male,69.52989127449712,727,250
2012,21740,2,female,75.38083946063071,773,252
2012,21740,4,total_post,103.52739073997101,1785,267
2012,21740,12,female_male,157.80377264984295,1500,261
2013,10115,0,total_pre,52.14192808079167,374,63
2013,10115,1,male,36.81898637862618,168,51
2013,10115,2,female,24.15631299538312,182,41
2013,10115,4,total_post,46.933248139662894,374,63
2013,10115,12,female_male,63.54013776589409,350,61
2013,10130,0,total_pre,144.5465697332303,681,69
2013,10130,1,male,73.64614075919548,293,56
2013,10130,2,female,93.01115019956715,361,62
2013,10130,4,total_post,127.71261668211898,681,69
2013,10130,12,female_male,168.58480957669488,654,66
2013,10210,0,total_pre,243.232355207407,803,70
2013,10210,1,male,112.97471119254543,330,47
2013,10210,2,female,158.06416096453185,467,59
2013,10210,4,total_post,221.28132867404742,803,70
2013,10210,12,female_male,276.6080552301726,797,70
2013,10261,0,total_pre,106.95924891930912,352,44
2013,10261,1,male,45.51164506815753,146,36
2013,10261,2,female,64.32532834881658,206,37
2013,10261,4,total_post,92.76216280990246,352,44
2013,10261,12,female_male,110.33459967202285,352,44
2013,10285,0,total_pre,138.08796806885312,537,69
2013,10285,1,male,47.19613345730901,203,50
2013,10285,2,female,93.46336244096702,334,60
2013,10285,4,total_post,113.77745630726335,537,69
2013,10285,12,female_male,124.92084271063125,537,69
2013,21720,0,total_pre,65.30808675691691,1418,129
2013,21720,1,male,50.137826058987415,679,103
2013,21720,2,female,51.89875107078321,710,117
2013,21720,4,total_post,63.68094746662291,1418,129
2013,21720,12,female_male,114.59525924935781,1389,129
2013,21740,0,total_pre,63.86571222130407,1847,272
2013,21740,1,male,44.36382003753358,743,245
2013,21740,2,female,45.33541514383526,773,242
2013,21740,4,total_post,63.19352603107919,1847,272
2013,21740,12,female_male,103.60194341161701,1516,251
2014,10110,0,total_pre,113.56650367708288,388,31
2014,10110,1,male,40.70374645144787,126,24
2014,10110,2,female,74.77295599442024,262,30
2014,10110,4,total_post,99.64072667658276,388,31
2014,10110,12,female_male,109.01348858373257,388,31
2014,10115,0,total_pre,26.121067831726027,340,57
2014,10115,1,male,16.494961650553634,143,45
2014,10115,2,female,15.359723040608422,181,47
2014,10115,4,total_post,24.90195654475996,340,57
2014,10115,12,female_male,33.65001254368734,324,56
2014,10130,0,total_pre,181.03080848924566,689,63
2014,10130,1,male,98.02954617465228,314,52
2014,10130,2,female,106.84872161325325,364,55
2014,10130,4,total_post,165.95113018037372,689,63
2014,10130,12,female_male,207.39688344429385,678,63
2014,10210,0,total_pre,191.47793845867702,790,52
2014,10210,1,male,89.94661229729853,329,45
2014,10210,2,female,128.41964923436151,461,48
2014,10210,4,total_post,171.11039679817125,790,52
2014,10210,12,female_male,221.64545106655112,790,52
2014,10261,0,total_pre,66.3590145421384,279,32
2014,10261,1,male,26.498925678250547,109,22
2014,10261,2,female,33.9171398886936,159,29
2014,10261,4,total_post,54.947711362786144,279,32
2014,10261,12,female_male,63.057399611986504,268,32
2014,10285,0,total_pre,116.4413040488518,490,51
2014,10285,1,male,41.80335584961746,181,36
2014,10285,2,female,87.4972457810378,309,48
2014,10285,4,total_post,105.57948943415684,490,51
2014,10285,12,female_male,119.19625606334367,490,51
2014,21720,0,total_pre,141.86248249931498,1420,119
2014,21720,1,male,106.34812379100924,671,104
2014,21720,2,female,122.38421694162135,747,110
2014,21720,4,total_post,134.4053580436311,1420,119
2014,21720,12,female_male,250.7145918801035,1418,119
2014,21740,0,total_pre,107.66389732858507,2099,316
2014,21740,1,male,80.80690499031498,859,297
2014,21740,2,female,81.36682558209908,914,306
2014,21740,4,total_post,115.934073331091,2099,316
2014,21740,12,female_male,183.94457867006352,1773,315
2015,10110,0,total_pre,217.07880117549288,611,64
2015,10110,1,male,93.994798624356,237,46
2015,10110,2,female,118.1480043810939,372,55
2015,10110,4,total_post,175.57067736716039,611,64
2015,10110,12,female_male,185.94353670510674,609,64
2015,10115,0,total_pre,42.116537474267744,368,60
2015,10115,1,male,22.01890628470548,165,41
2015,10115,2,female,25.06970554098262,186,50
2015,10115,4,total_post,40.895491524190305,368,60
2015,10115,12,female_male,48.88962662426084,351,57
2015,10130,0,total_pre,163.8831014673182,734,240
2015,10130,1,male,93.3774088895353,318,196
2015,10130,2,female,80.41704569146455,396,221
2015,10130,4,total_post,141.57853067286982,734,240
2015,10130,12,female_male,179.34175462684254,714,240
2015,10210,0,total_pre,226.55455699365166,875,73
2015,10210,1,male,108.58701392820424,393,47
2015,10210,2,female,145.17480515369078,482,57
2015,10210,4,total_post,210.46524528402333,875,73
2015,10210,12,female_male,262.63245707411977,875,73
2015,10261,0,total_pre,88.4997180630576,372,52
2015,10261,1,male,33.690934648848376,159,36
2015,10261,2,female,61.15392868866054,206,42
2015,10261,4,total_post,73.4587567480421,372,52
2015,10261,12,female_male,88.05013546109564,365,50
2015,21720,0,total_pre,84.04430622841554,1819,231
2015,21720,1,male,65.2418592525523,922,218
2015,21720,2,female,90.18985358084818,888,215
2015,21720,4,total_post,84.14031607106624,1819,231
2015,21720,12,female_male,173.4126106617454,1810,231
2015,21740,0,total_pre,104.37322615351896,2320,354
2015,21740,1,male,95.70339657076345,1003,333
2015,21740,2,female,80.06232980888885,1058,341
2015,21740,4,total_post,106.77151414612534,2320,354
2015,21740,12,female_male,189.74839460908805,2061,353
2016,10110,0,total_pre,180.9942780652871,772,241
2016,10110,1,male,41.52941573894946,166,114
2016,10110,2,female,187.55732673335604,605,230
2016,10110,4,total_post,155.03006514131778,772,241
2016,10110,12,female_male,214.75115033234448,771,241
2016,10112,0,total_pre,162.47408202687365,517,74
2016,10112,1,male,81.39079338492148,253,61
2016,10112,2,female,82.38872368811327,262,65
2016,10112,4,total_post,145.7291311984894,517,74
2016,10112,12,female_male,171.54440568092903,515,74
2016,10115,0,total_pre,46.244522482599166,316,71
2016,10115,1,male,27.144778934376664,151,49
2016,10115,2,female,24.2680575277325,162,62
2016,10115,4,total_post,43.08322451444759,316,71
2016,10115,12,female_male,50.67461153545005,313,70
2016,10130,0,total_pre,124.53311727380726,706,243
2016,10130,1,male,58.620623349866904,289,180
2016,10130,2,female,103.70095427463335,408,214
2016,10130,4,total_post,110.45028124957142,706,243
2016,10130,12,female_male,156.37331328203828,697,240
2016,10210,0,total_pre,248.1261491704208,876,69
2016,10210,1,male,115.70249879108142,380,61
2016,10210,2,female,150.10832643684853,495,67
2016,10210,4,total_post,223.10421757286218,876,69
2016,10210,12,female_male,274.3068562411211,875,69
2016,10261,0,total_pre,165.45582307814735,517,59
2016,10261,1,male,45.00377169291266,206,44
2016,10261,2,female,66.44525426386535,256,49
2016,10261,4,total_post,124.53373061024853,517,59
2016,10261,12,female_male,112.84020500001213,462,55
2016,10285,0,total_pre,124.74419978211617,472,56
2016,10285,1,male,48.67935514080848,181,40
2016,10285,2,female,72.18687705820155,287,52
2016,10285,4,total_post,106.12393750068762,472,56
2016,10285,12,female_male,120.73756680372927,468,54
2016,21720,0,total_pre,141.90590304714996,1624,257
2016,21720,1,male,147.15021280756002,786,235
2016,21720,2,female,114.61391314015285,827,234
2016,21720,4,total_post,152.8680885842425,1624,257
2016,21720,12,female_male,286.02038024547517,1613,257
2016,21740,0,total_pre,126.70764999948106,1766,342
2016,21740,1,male,95.62894258651805,862,322
2016,21740,2,female,112.80577138454595,826,315
2016,21740,4,total_post,122.58102434479663,1766,342
2016,21740,12,female_male,222.5975873097812,1688,342
2017,10110,0,total_pre,134.92355353059224,523,179
2017,10110,1,male,48.34908960292506,141,110
2017,10110,2,female,87.8175719331736,382,173
2017,10110,4,total_post,112.53460994169714,523,179
2017,10110,12,female_male,134.80178084224096,523,179
2017,10112,0,total_pre,125.22878547197946,460,84
2017,10112,1,male,62.040745511630156,210,62
2017,10112,2,female,73.05345817052672,250,76
2017,10112,4,total_post,112.20951138179926,460,84
2017,10112,12,female_male,144.07177380931697,460,84
2017,10115,0,total_pre,36.64817553444169,217,42
2017,10115,1,male,19.84755944206214,90,30
2017,10115,2,female,20.651270596716085,127,35
2017,10115,4,total_post,32.242827115906906,217,42
2017,10115,12,female_male,40.55568340865659,217,42
2017,10130,0,total_pre,140.88698084165875,693,235
2017,10130,1,male,81.35099186780047,291,176
2017,10130,2,female,89.71497735973993,385,208
2017,10130,4,total_post,138.259167624922,693,235
2017,10130,12,female_male,175.76714247583016,676,233
2017,10210,0,total_pre,284.86818343543337,1422,128
2017,10210,1,male,183.55364320724576,682,94
2017,10210,2,female,199.30166741235402,740,105
2017,10210,4,total_post,279.7339280480593,1422,128
2017,10210,12,female_male,395.8207558016131,1422,128
2017,10261,0,total_pre,151.12511099487656,502,61
2017,10261,1,male,63.53678985360246,232,42
2017,10261,2,female,77.99086585106365,264,44
2017,10261,4,total_post,122.06825549495655,502,61
2017,10261,12,female_male,146.32065396084278,496,60
2017,10285,0,total_pre,138.58956083523407,885,119
2017,10285,1,male,77.44649528488787,340,74
2017,10285,2,female,120.28159598009476,544,103
2017,10285,4,total_post,141.48973152779106,885,119
2017,10285,12,female_male,182.62730545568215,884,119
2017,21720,0,total_pre,145.70748174302886,1744,441
2017,21720,1,male,121.86615803135267,844,414
2017,21720,2,female,120.59220388993924,886,420
2017,21720,4,total_post,139.07906705959238,1744,441
2017,21720,12,female_male,264.7490831692469,1730,441
2017,21740,0,total_pre,244.5541903964194,1623,339
2017,21740,1,male,188.60747558773213,777,329
2017,21740,2,female,156.59644041645913,743,324
2017,21740,4,total_post,236.99543128962125,1623,339
2017,21740,12,female_male,370.64804798870307,1520,339
2018,10110,0,total_pre,198.05238521531496,800,270
2018,10110,1,male,45.70729771092456,191,149
2018,10110,2,female,162.3804923944046,608,262
2018,10110,4,total_post,160.03855171462186,800,270
2018,10110,12,female_male,189.6814125318319,799,270
2018,10112,0,total_pre,124.07866263953515,483,98
2018,10112,1,male,61.39822352043628,210,75
2018,10112,2,female,77.81793346718894,273,87
2018,10112,4,total_post,110.1117126861406,483,98
2018,10112,12,female_male,145.1883265408957,483,98
2018,10115,0,total_pre,27.60821116961528,191,61
2018,10115,1,male,13.294563911783383,77,33
2018,10115,2,female,12.460229918906993,114,54
2018,10115,4,total_post,22.677106098811734,191,61
2018,10115,12,female_male,23.884847491077362,191,61
2018,10130,0,total_pre,177.66802909306605,796,269
2018,10130,1,male,86.90575842457793,368,218
2018,10130,2,female,100.67915812331995,419,227
2018,10130,4,total_post,149.19065811832087,796,269
2018,10130,12,female_male,192.55992120000963,787,268
2018,10210,0,total_pre,181.47126562687328,720,68
2018,10210,1,male,112.9310747940306,309,53
2018,10210,2,female,158.63833842775358,411,61
2018,10210,4,total_post,165.99433405185124,720,68
2018,10210,12,female_male,279.14906689913005,720,68
2018,10261,0,total_pre,156.36138831309736,563,58
2018,10261,1,male,70.59734720184893,227,47
2018,10261,2,female,88.91097855739076,314,50
2018,10261,4,total_post,142.30894647749167,563,58
2018,10261,12,female_male,166.84577991033382,541,58
2018,10285,0,total_pre,94.59773267430232,463,59
2018,10285,1,male,38.370040949260876,186,38
2018,10285,2,female,66.54784346287312,277,53
2018,10285,4,total_post,81.4180876774102,463,59
2018,10285,12,female_male,98.01083534883637,463,59
2018,21720,0,total_pre,133.40842927150106,1339,355
2018,21720,1,male,106.80347383134162,627,315
2018,21720,2,female,92.70767866381729,711,336
2018,21720,4,total_post,117.55907867406133,1339,355
2018,21720,12,female_male,218.80556535438475,1338,355
2018,21740,0,total_pre,165.28100397746897,1486,338
2018,21740,1,male,123.30583438492529,720,313
2018,21740,2,female,117.21378928662924,704,311
2018,21740,4,total_post,160.222124801394,1486,338
2018,21740,12,female_male,258.25608011477266,1424,335
2019,10110,0,total_pre,144.60523754484623,699,234
2019,10110,1,male,31.693050529095736,194,145
2019,10110,2,female,142.53774129794718,505,225
2019,10110,4,total_post,111.21612560468547,699,234
2019,10110,12,female_male,153.835013694229,699,234
2019,10112,0,total_pre,103.61670619267434,448,81
2019,10112,1,male,59.13941339162827,198,60
2019,10112,2,female,64.42374827265603,250,70
2019,10112,4,total_post,97.21834603508799,448,81
2019,10112,12,female_male,129.77597412755745,448,81
2019,10115,0,total_pre,11.728793008365162,109,55
2019,10115,1,male,4.116511081219334,37,24
2019,10115,2,female,9.082563659182968,72,47
2019,10115,4,total_post,11.874123711018182,109,55
2019,10115,12,female_male,12.396050652870022,109,55
2019,10130,0,total_pre,182.46275901494528,798,270
2019,10130,1,male,119.44124456993121,381,212
2019,10130,2,female,95.59722979215493,415,225
2019,10130,4,total_post,162.77340011249854,798,270
2019,10130,12,female_male,221.0676641709735,796,270
2019,10210,0,total_pre,212.48159176006564,832,67
2019,10210,1,male,114.55919986147168,366,50
2019,10210,2,female,151.14433902930693,466,61
2019,10210,4,total_post,203.818002762371,832,67
2019,10210,12,female_male,271.50740688449207,832,67
2019,10261,0,total_pre,151.65257703525532,544,50
2019,10261,1,male,66.96576031884385,250,40
2019,10261,2,female,78.32177612410028,288,44
2019,10261,4,total_post,140.859437573399,544,50
2019,10261,12,female_male,157.86345267684354,538,50
2019,10285,0,total_pre,126.83043568281424,517,60
2019,10285,1,male,58.02887549412287,201,46
2019,10285,2,female,82.87191592972748,316,54
2019,10285,4,total_post,108.90569027989193,517,60
2019,10285,12,female_male,138.71198831165117,517,60
2019,21720,0,total_pre,191.01210073304392,1824,463
2019,21720,1,male,135.64035326743016,874,421
2019,21720,2,female,131.6498380651931,945,438
2019,21720,4,total_post,154.7858107704459,1824,463
2019,21720,12,female_male,293.7456459815896,1819,463
2019,21740,0,total_pre,122.24506894362108,1519,312
2019,21740,1,male,90.71308761853,746,296
2019,21740,2,female,79.36627771417352,699,282
2019,21740,4,total_post,124.5818049097815,1519,312
2019,21740,12,female_male,190.60749765019494,1445,312
2021,10110,0,total_pre,85.73686830763562,598,202
2021,10110,1,male,35.91002688124992,192,130
2021,10110,2,female,65.70144805524238,406,191
2021,10110,4,total_post,66.03851358697486,598,202
2021,10110,12,female_male,109.68122331917355,598,202
2021,10112,0,total_pre,118.02063312385516,449,58
2021,10112,1,male,51.92679106822937,203,57
2021,10112,2,female,70.51085158500015,246,58
2021,10112,4,total_post,100.65924273585352,449,58
2021,10112,12,female_male,128.95038161855234,449,58
2021,10115,0,total_pre,15.78580616334966,92,47
2021,10115,1,male,1.891641414004738,18,12
2021,10115,2,female,10.806264158625405,74,42
2021,10115,4,total_post,14.482961000463655,92,47
2021,10115,12,female_male,12.042116027525408,92,47
2021,10130,0,total_pre,244.22317709801754,827,279
2021,10130,1,male,137.7037748987886,365,223
2021,10130,2,female,125.20769523368033,461,247
2021,10130,4,total_post,219.772461712093,827,279
2021,10130,12,female_male,274.6969683305308,826,279
2021,10210,0,total_pre,100.85823177989391,983,200
2021,10210,1,male,82.28608055796452,344,151
2021,10210,2,female,61.84213714151827,639,193
2021,10210,4,total_post,103.53958919418147,983,200
2021,10210,12,female_male,139.5163793926531,983,200
2021,10261,0,total_pre,233.19421957304385,644,51
2021,10261,1,male,108.23548592983246,293,46
2021,10261,2,female,98.49027077896567,344,47
2021,10261,4,total_post,205.81322100534916,644,51
2021,10261,12,female_male,220.34558800090915,637,51
2021,21720,0,total_pre,195.42473717655088,1757,465
2021,21720,1,male,183.20075725686638,837,418
2021,21720,2,female,142.96732169664827,919,439
2021,21720,4,total_post,197.41083413267145,1757,465
2021,21720,12,female_male,355.450284554822,1756,465
2021,21740,0,total_pre,162.4873969739457,2050,451
2021,21740,1,male,109.53734166363652,929,405
2021,21740,2,female,113.9438634107349,1053,418
2021,21740,4,total_post,150.00804824823211,2050,451
2021,21740,12,female_male,235.26164773413677,1982,450
2022,10210,0,total_pre,236.25958654644276,943,318
2022,10210,1,male,125.44967142772697,378,244
2022,10210,2,female,140.7588720407918,561,299
2022,10210,4,total_post,232.3988247544644,943,318
2022,10210,12,female_male,277.9325747055016,939,318
2022,10261,0,total_pre,188.01331201438825,866,262
2022,10261,1,male,87.63074216639963,359,222
2022,10261,2,female,122.65614506206626,500,244
2022,10261,4,total_post,146.49458605757962,866,262
2022,10261,12,female_male,217.60114654881988,859,262
2022,21720,0,total_pre,185.359052655042,1781,457
2022,21720,1,male,163.04023667317912,852,413
2022,21720,2,female,135.48960532978913,906,432
2022,21720,4,total_post,175.6996800777198,1781,457
2022,21720,12,female_male,324.998904217238,1758,454
2022,21740,0,total_pre,193.58126938992638,1980,448
2022,21740,1,male,126.26916613613187,800,375
2022,21740,2,female,135.71007859871196,967,412
2022,21740,4,total_post,185.55112439076572,1980,448
2022,21740,12,female_male,281.6323649328805,1767,426
2023,21740,0,total_pre,126.91323798634656,1677,347
2023,21740,1,male,80.69822044703005,667,308
2023,21740,2,female,90.64931873027088,836,328
2023,21740,4,total_post,127.2997563064362,1677,347
2023,21740,12,female_male,185.4711320230274,1503,347
